pos,word,article,gender,gender_tip,plural,meaning,ex1_de,ex1_en,ex2_de,ex2_en,ex3_de,ex3_en
noun,Design,das,n,English loanword.,Designs,design,"Das Design ist modern.","The design is modern.","Ich mag das Design.","I like the design.","Ein neues Design.","A new design."
noun,DJ,der,m,English abbreviation.,DJs,DJ,"Der DJ spielt gute Musik.","The DJ plays good music.","Er arbeitet als DJ.","He works as a DJ.","Wir mieten einen DJ.","We rent a DJ."
noun,Durchsage,die,f,Ends in -e -> mostly feminine.,Durchsagen,announcement,"Hören Sie die Durchsage.","Listen to the announcement.","Eine Durchsage im Bahnhof.","An announcement in the train station.","Achten Sie auf die Durchsage.","Pay attention to the announcement."
adj,einfach,,,,,simple / easy / simply,"Das ist ganz einfach.","That is quite simple.","Eine einfache Aufgabe.","A simple task.","Das ist einfach super.","That is simply great."
noun,Einwohner,der,m,Persons ending in -er are masculine.,Einwohner,inhabitant / resident,"Berlin hat viele Einwohner.","Berlin has many inhabitants.","Die Zahl der Einwohner steigt.","The number of residents is increasing.","Einwohner der Stadt.","Inhabitants of the city."
adj,elektrisch,,,,,electric / electrical,"Ein elektrisches Auto.","An electric car.","Das ist elektrisch.","That is electric.","Elektrischer Strom.","Electrical current."
noun,Elektroauto,das,n,Compound: das Auto (neutral).,Elektroautos,electric car,"Ich fahre ein Elektroauto.","I drive an electric car.","Das Elektroauto ist leise.","The electric car is quiet.","Wir kaufen ein Elektroauto.","We buy an electric car."
verb,erzählen,,,,,to tell / to narrate,"Bitte erzählen Sie mir davon.","Please tell me about it.","Der Opa erzählt eine Geschichte.","The grandpa tells a story.","Was erzählst du?","What are you telling?"
verb,fahren,,,,,to drive / to ride,"Ich fahre mit dem Auto.","I drive by car.","Fahren Sie nach Berlin?","Are you driving to Berlin?","Er fährt schnell.","He drives fast."
adj,fit,,,,,fit / in shape,"Er ist sehr fit.","He is very fit.","Bleiben Sie fit!","Stay fit!","Sport macht fit.","Sport makes you fit."
verb,fliegen,,,,,to fly,"Wir fliegen nach Japan.","We fly to Japan.","Der Vogel fliegt.","The bird flies.","Fliegst du gern?","Do you like flying?"
noun,Frühstücksfan,der,m,Compound: der Fan (masculine).,Frühstücksfans,breakfast fan,"Ich bin ein echter Frühstücksfan.","I am a real breakfast fan.","Er ist kein Frühstücksfan.","He is no breakfast fan.","Frühstücksfans essen viel.","Breakfast fans eat a lot."
noun,Frühstück-Tapa,die,f,Compound: die Tapa (feminine).,Frühstück-Tapas,breakfast tapa / appetizer,"Wir essen Frühstück-Tapas.","We are eating breakfast tapas.","Eine leckere Frühstück-Tapa.","A delicious breakfast tapa.","Möchten Sie eine Frühstück-Tapa?","Would you like a breakfast tapa?"
noun,Gasse,die,f,Ends in -e -> mostly feminine.,Gassen,alley / narrow street,"Die Gasse ist eng.","The alley is narrow.","Eine kleine Gasse in der Altstadt.","A small alley in the old town.","Wir gehen durch die Gasse.","We walk through the alley."
noun,Geheimnis,das,n,Ends in -nis -> mostly neutral.,Geheimnisse,secret,"Das ist ein Geheimnis.","That is a secret.","Ich verrate das Geheimnis nicht.","I won't reveal the secret.","Haben Sie Geheimnisse?","Do you have secrets?"
adj,genau,,,,,exact / exactly,"Das ist genau richtig.","That is exactly right.","Wie spät ist es genau?","What time is it exactly?","Bitte lesen Sie genau.","Please read exactly."
adv,geradeaus,,,,,straight ahead,"Gehen Sie immer geradeaus.","Go straight ahead.","Fahren Sie geradeaus.","Drive straight ahead.","Der Weg führt geradeaus.","The path leads straight ahead."
noun,Gleis,das,n,Neutral by convention.,Gleise,track / platform (train),"Der Zug fährt auf Gleis 4.","The train leaves from track 4.","Gehen Sie zu Gleis 2.","Go to track 2.","Auf welchem Gleis?","On which track?"
noun,Hauptbahnhof,der,m,Compound: der Bahnhof (masculine).,Hauptbahnhöfe,main train station,"Wir treffen uns am Hauptbahnhof.","We meet at the main train station.","Der Hauptbahnhof ist groß.","The main train station is big.","Wie komme ich zum Hauptbahnhof?","How do I get to the main train station?"
noun,Hauptstraße,die,f,Compound: die Straße (feminine).,Hauptstraßen,main street,"Das Geschäft ist an der Hauptstraße.","The shop is on the main street.","Wir fahren auf der Hauptstraße.","We drive on the main street.","Die Hauptstraße ist laut.","The main street is loud."
adj,herzlich,,,,,cordial / sincere,"Herzlich willkommen!","Warmly welcome!","Herzliche Grüße.","Kind regards.","Ein herzliches Lachen.","A sincere laugh."
noun,Hexe,die,f,Ends in -e -> mostly feminine.,Hexen,witch,"Die Hexe ist im Märchen.","The witch is in the fairy tale.","Ein Buch über Hexen.","A book about witches.","Die Hexe fliegt.","The witch flies."
adv,hin,,,,,to there / towards,"Gehen Sie dort hin.","Go there.","Hin und zurück.","There and back.","Wo gehst du hin?","Where are you going to?"
adj,ideal,,,,,ideal,"Das Wetter ist ideal.","The weather is ideal.","Ein idealer Tag.","An ideal day.","Das ist ideal für uns.","That is ideal for us."
noun,Idee,die,f,Ends in -ee -> always feminine.,Ideen,idea,"Das ist eine gute Idee!","That is a good idea!","Ich habe eine Idee.","I have an idea.","Haben Sie Ideen?","Do you have ideas?"
noun,Info,die,f,Short for die Information.,Infos,information,"Wo ist die Info?","Where is the information desk?","Ich brauche mehr Infos.","I need more info.","Hier sind einige Infos.","Here is some info."
noun,Japan,das,n,Country names without special endings are neutral.,-,Japan,"Er fliegt nach Japan.","He flies to Japan.","Tokio liegt in Japan.","Tokyo is in Japan.","Japan ist wunderschön.","Japan is beautiful."
noun,Konjunktion,die,f,Ends in -ion -> always feminine.,Konjunktionen,conjunction,"'Und' ist eine Konjunktion.","'And' is a conjunction.","Lernen Sie die Konjunktionen.","Learn the conjunctions.","Die Konjunktion verbindet Sätze.","The conjunction connects sentences."
noun,Lieblings-Verkehrsmittel,das,n,Compound: das Mittel (neutral).,Lieblings-Verkehrsmittel,favorite means of transport,"Das Fahrrad ist mein Lieblings-Verkehrsmittel.","The bicycle is my favorite means of transport.","Was ist dein Lieblings-Verkehrsmittel?","What is your favorite means of transport?","Ein umweltfreundliches Lieblings-Verkehrsmittel.","An eco-friendly favorite means of transport."
adv,mal,,,,,time (occurrence),"Noch ein mal, bitte.","One more time, please.","Das erste Mal.","The first time.","Drei mal drei.","Three times three."
noun,Marktplatz,der,m,Compound: der Platz (masculine).,Marktplätze,marketplace / market square,"Wir treffen uns am Marktplatz.","We meet at the market square.","Der Marktplatz ist voll.","The marketplace is full.","Ein Café am Marktplatz.","A cafe at the marketplace."
noun,Metro,die,f,Foreign loanword ending in -o (exception feminine).,Metros,metro / subway,"Wir fahren mit der Metro.","We travel by metro.","Die Metro ist schnell.","The metro is fast.","Wo ist die Metro-Station?","Where is the metro station?"
verb,mieten,,,,,to rent,"Ich miete ein Auto.","I rent a car.","Wir mieten eine Wohnung.","We rent an apartment.","Kann man hier Fahrräder mieten?","Can one rent bikes here?"
noun,Million,die,f,Numbers as nouns ending in -ion are feminine.,Millionen,million,"Eine Million Euro.","One million euros.","Berlin hat 3.5 Millionen Einwohner.","Berlin has 3.5 million inhabitants.","Zwei Millionen.","Two millions."
verb,mitkommen,,,,,to come along,"Kommst du mit?","Are you coming along?","Ich komme gerne mit.","I gladly come along.","Wer kommt mit ins Kino?","Who is coming along to the cinema?"
noun,Mode,die,f,Ends in -e -> mostly feminine.,Moden,fashion,"Ich interessiere mich für Mode.","I am interested in fashion.","Die neue Mode.","The new fashion.","Ist das in Mode?","Is that in fashion?"
noun,Moment,der,m,Masculine by convention.,Momente,moment,"Einen Moment, bitte.","One moment, please.","Im Moment habe ich keine Zeit.","At the moment I have no time.","Ein schöner Moment.","A beautiful moment."
noun,Motorrad,das,n,Compound: das Rad (neutral).,Motorräder,motorcycle,"Er fährt ein Motorrad.","He rides a motorcycle.","Das Motorrad ist laut.","The motorcycle is loud.","Ein neues Motorrad.","A new motorcycle."
phrase,nach Hause,,,,,towards home,"Ich gehe nach Hause.","I am going home.","Fährst du nach Hause?","Are you driving home?","Wir sind auf dem Weg nach Hause.","We are on the way home."
adj,nächst,,,,,next,"Der nächste Bus kommt gleich.","The next bus is coming right away.","Die nächste Station.","The next station.","Nächstes Jahr.","Next year."
noun,Nachtleben,das,n,Compound: das Leben (neutral).,-,nightlife,"Das Nachtleben in Berlin ist toll.","The nightlife in Berlin is great.","Wir genießen das Nachtleben.","We enjoy the nightlife.","Ein aktives Nachtleben.","An active nightlife."
verb,parken,,,,,to park,"Hier dürfen Sie nicht parken.","You are not allowed to park here.","Ich parke das Auto.","I park the car.","Wo kann ich parken?","Where can I park?"
prep,per,,,,,by / via / per,"Ich schicke das per E-Mail.","I'll send that via email.","Per Post.","By mail.","Per Gesetz.","By law."
noun,Pfeil,der,m,Masculine by convention.,Pfeile,arrow,"Folgen Sie dem Pfeil.","Follow the arrow.","Der Pfeil zeigt nach rechts.","The arrow points to the right.","Zeichnen Sie einen Pfeil.","Draw an arrow."
noun,Pikto,das,n,Short for das Piktogramm.,Piktos,pictogram / icon,"Schauen Sie auf das Pikto.","Look at the pictogram.","Das Pikto bedeutet 'Essen'.","The icon means 'food'.","Malen Sie ein Pikto.","Draw a pictogram."
verb,präsentieren,,,,,to present,"Wir präsentieren das Ergebnis.","We present the result.","Er präsentiert sein Projekt.","He presents his project.","Präsentieren Sie im Kurs.","Present in the class."
noun,Rathaus,das,n,Compound: das Haus (neutral).,Rathäuser,town hall / city hall,"Das Rathaus ist in der Altstadt.","The town hall is in the old town.","Wir treffen uns vorm Rathaus.","We meet in front of the town hall.","Der Bürgermeister ist im Rathaus.","The mayor is in the town hall."
noun,Rave,der,m,English loanword.,Raves,rave (dance party),"Wir gehen auf einen Rave.","We go to a rave.","Der Rave dauert die ganze Nacht.","The rave lasts all night.","Ein Techno-Rave.","A techno rave."
verb,reisen,,,,,to travel,"Ich reise sehr gerne.","I like to travel.","Wir reisen nach Italien.","We travel to Italy.","Er reist viel.","He travels a lot."
noun,Rollenspiel,das,n,Compound: das Spiel (neutral).,Rollenspiele,role-play,"Wir machen ein Rollenspiel.","We are doing a role-play.","Das Rollenspiel ist lustig.","The role-play is fun.","Ein Rollenspiel im Kurs.","A role-play in the class."
verb,sehen,,,,,to see,"Ich sehe den Bus.","I see the bus.","Siehst du das?","Do you see that?","Wir sehen uns morgen.","We will see each other tomorrow."
noun,Sehenswürdigkeit,die,f,Ends in -keit -> always feminine.,Sehenswürdigkeiten,sight / attraction,"Der Eiffelturm ist eine Sehenswürdigkeit.","The Eiffel Tower is a sight.","Wir besuchen viele Sehenswürdigkeiten.","We visit many attractions.","Die Sehenswürdigkeiten der Stadt.","The sights of the city."
verb,shoppen,,,,,to shop (leisurely),"Wir gehen heute shoppen.","We are going shopping today.","Ich shoppe gerne.","I like to shop.","Sie shoppt im Internet.","She shops on the internet."
noun,Sightseeing,das,n,English gerunds are typically neutral.,-,sightseeing,"Wir machen Sightseeing.","We do sightseeing.","Ein Tag für Sightseeing.","A day for sightseeing.","Sightseeing in London.","Sightseeing in London."
adv,so,,,,,so / thus / this way,"Das ist so schön.","That is so beautiful.","Machen wir es so.","Let's do it this way.","So ist das Leben.","That's life."
noun,Stadtinfo,die,f,Short for die Stadtinformation.,Stadtinfos,city info,"Holen Sie eine Karte bei der Stadtinfo.","Get a map at the city info.","Die Stadtinfo ist am Bahnhof.","The city info is at the train station.","Fragen Sie bei der Stadtinfo.","Ask at the city info."
noun,Stadtplan,der,m,Compound: der Plan (masculine).,Stadtpläne,city map,"Haben Sie einen Stadtplan?","Do you have a city map?","Ich schaue auf den Stadtplan.","I look at the city map.","Wir brauchen einen Stadtplan.","We need a city map."
noun,Stadtrundgang,der,m,Compound: der Gang (masculine).,Stadtrundgänge,city tour / walking tour,"Wir machen einen Stadtrundgang.","We are taking a city tour.","Der Stadtrundgang dauert zwei Stunden.","The city tour lasts two hours.","Ein interessanter Stadtrundgang.","An interesting walking tour."
noun,Start,der,m,English loanword.,Starts,start / beginning,"Wir sind bereit für den Start.","We are ready for the start.","Der Start ist um 9 Uhr.","The start is at 9 o'clock.","Ein guter Start.","A good start."
noun,Statistik,die,f,Ends in -ik -> always feminine.,Statistiken,statistics,"Die Statistik zeigt die Zahlen.","The statistic shows the numbers.","Eine interessante Statistik.","An interesting statistic.","Was sagt die Statistik?","What does the statistic say?"
noun,Stau,der,m,Masculine by convention.,Staus,traffic jam,"Wir stehen im Stau.","We are stuck in a traffic jam.","Es gibt einen Stau auf der Autobahn.","There is a traffic jam on the highway.","Der Stau ist lang.","The traffic jam is long."
noun,Strandbar,die,f,Compound: die Bar (feminine).,Strandbars,beach bar,"Wir trinken einen Cocktail in der Strandbar.","We drink a cocktail in the beach bar.","Die Strandbar ist voll.","The beach bar is full.","Musik an der Strandbar.","Music at the beach bar."
noun,Straßenbahn,die,f,Compound: die Bahn (feminine).,Straßenbahnen,tram / streetcar,"Ich fahre mit der Straßenbahn.","I travel by tram.","Wo hält die Straßenbahn?","Where does the tram stop?","Die Straßenbahn Linie 4.","Tram line 4."
noun,Supermarkt,der,m,Compound: der Markt (masculine).,Supermärkte,supermarket,"Ich kaufe im Supermarkt ein.","I shop in the supermarket.","Der Supermarkt ist um die Ecke.","The supermarket is around the corner.","Wir gehen in den Supermarkt.","We are going into the supermarket."
num,tausend,,,,,thousand,"Das kostet tausend Euro.","That costs a thousand euros.","Ein Jahr hat nicht tausend Tage.","A year doesn't have a thousand days.","Über tausend Leute.","Over a thousand people."
noun,Taxistand,der,m,Compound: der Stand (masculine).,Taxistände,taxi stand,"Wo ist der Taxistand?","Where is the taxi stand?","Ich warte am Taxistand.","I wait at the taxi stand.","Der Taxistand ist vor dem Bahnhof.","The taxi stand is in front of the train station."
noun,Treffpunkt,der,m,Compound: der Punkt (masculine).,Treffpunkte,meeting point,"Der Treffpunkt ist am Rathaus.","The meeting point is at the town hall.","Wo ist unser Treffpunkt?","Where is our meeting point?","Ein guter Treffpunkt.","A good meeting point."
noun,Tuktuk,das,n,Foreign loanword.,Tuktuks,auto rickshaw,"Wir fahren mit dem Tuktuk.","We ride with the auto rickshaw.","Ein Tuktuk in Asien.","An auto rickshaw in Asia.","Das Tuktuk ist laut.","The auto rickshaw is loud."
noun,Umwelt,die,f,Ends in -welt -> feminine.,-,environment,"Wir müssen die Umwelt schützen.","We must protect the environment.","Gut für die Umwelt.","Good for the environment.","Fahrrad fahren ist umweltfreundlich.","Riding a bike is eco-friendly."
adv,unterwegs,,,,,on the way,"Ich bin unterwegs.","I am on the way.","Wir essen unterwegs.","We eat on the way.","Bist du noch unterwegs?","Are you still on the way?"
noun,Vampir,der,m,Masculine by convention.,Vampire,vampire,"Der Vampir trinkt Blut.","The vampire drinks blood.","Ein Film über einen Vampir.","A movie about a vampire.","Angst vor dem Vampir.","Fear of the vampire."
adj,vegan,,,,,vegan,"Er lebt vegan.","He lives vegan.","Wir essen vegan.","We eat vegan.","Ein veganes Restaurant.","A vegan restaurant."
noun,Verkehr,der,m,Masculine by convention.,Verkehre (rare),traffic,"Der Verkehr in der Stadt ist schlimm.","The traffic in the city is bad.","Viel Verkehr auf der Autobahn.","A lot of traffic on the highway.","Wir stehen im Verkehr.","We are stuck in traffic."
noun,Verkehrsmittel,das,n,Compound: das Mittel (neutral).,Verkehrsmittel,means of transport,"Welches Verkehrsmittel nutzt du?","Which means of transport do you use?","Der Bus ist ein Verkehrsmittel.","The bus is a means of transport.","Öffentliche Verkehrsmittel.","Public transportation."
phrase,Vielen Dank,,,,,thank you very much,"Vielen Dank für Ihre Hilfe.","Thank you very much for your help.","Vielen Dank und auf Wiedersehen.","Thank you very much and goodbye.","Vielen Dank, gern geschehen.","Thank you very much, you're welcome."
noun,Villa,die,f,Foreign words ending in -a are often feminine.,Villen,villa,"Er wohnt in einer Villa.","He lives in a villa.","Die Villa ist sehr teuer.","The villa is very expensive.","Eine Villa am See.","A villa by the sea."
verb,warten,,,,,to wait,"Wir warten auf den Bus.","We wait for the bus.","Bitte warten Sie einen Moment.","Please wait a moment.","Worauf wartest du?","What are you waiting for?"
noun,Weg,der,m,Masculine by convention.,Wege,way / path,"Können Sie mir den Weg zeigen?","Can you show me the way?","Der Weg ist lang.","The path is long.","Ich bin auf dem Weg.","I am on the way."
adj,wunderschön,,,,,wonderful / gorgeous,"Das Wetter ist wunderschön.","The weather is gorgeous.","Ein wunderschönes Haus.","A beautiful house.","Du siehst wunderschön aus.","You look gorgeous."
noun,Würfel,der,m,Masculine by convention.,Würfel,cube / dice,"Werfen Sie den Würfel.","Throw the dice.","Der Würfel hat sechs Seiten.","The dice has six sides.","Ein roter Würfel.","A red dice."
verb,würfeln,,,,,to roll the dice / to dice,"Bitte würfeln Sie.","Please roll the dice.","Er würfelt eine Sechs.","He rolls a six.","Wir würfeln um den Sieg.","We roll the dice for the win."
phrase,zu Fuß,,,,,on foot,"Ich gehe zu Fuß.","I go on foot.","Gehen wir zu Fuß?","Are we going on foot?","Zu Fuß ist es nicht weit.","On foot it is not far."
noun,Zug,der,m,Masculine by convention.,Züge,train,"Ich fahre mit dem Zug.","I travel by train.","Der Zug hat Verspätung.","The train is delayed.","Wo hält der Zug?","Where does the train stop?"
noun,Tagesticket,das,n,Compound: das Ticket (neutral).,Tagestickets,day ticket,"Ich kaufe ein Tagesticket.","I am buying a day ticket.","Das Tagesticket ist günstig.","The day ticket is cheap.","Ein Tagesticket für den Bus.","A day ticket for the bus."
noun,Wortigel,der,m,Compound: der Igel (masculine).,Wortigel,mind map (word hedgehog),"Wir machen einen Wortigel.","We are making a mind map.","Der Wortigel hilft beim Lernen.","The mind map helps with learning.","Schreiben Sie Wörter in den Wortigel.","Write words in the mind map."
