text,question,answer,distractor1,distractor2,distractor3,translation,tip
"Mein Lieblingsfest ist Weihnachten. Ich liebe es, meiner Familie Geschenke zu geben.","Welches Fest mag die Person am liebsten?","Weihnachten.","Ostern.","Silvester.","Karneval.","My favorite festival is Christmas. I love giving my family gifts.","Listen for 'Lieblingsfest ist Weihnachten'."
"Wir feiern Silvester immer mit Freunden. Wir kochen und gucken das Feuerwerk an.","Mit wem feiern sie Silvester?","Mit Freunden.","Mit der Familie.","Alleine.","Mit Kollegen.","We always celebrate New Year's Eve with friends. We cook and watch the fireworks.","Listen for 'mit Freunden'."
"An Ostern suchen die Kinder Eier im Garten. Das ist bei uns Tradition.","Was machen die Kinder an Ostern?","Sie suchen Eier im Garten.","Sie packen Geschenke aus.","Sie gucken Fernsehen.","Sie feiern Karneval.","At Easter the children search for eggs in the garden. That is a tradition with us.","Listen for 'suchen ... Eier'."
"Was schenkst du deinem Bruder zum Geburtstag? Ich gebe ihm einen Kino-Gutschein.","Was bekommt der Bruder zum Geburtstag?","Einen Kino-Gutschein.","Einen Laptop.","Ein spannendes Buch.","Schokolade.","What are you giving your brother for his birthday? I am giving him a cinema voucher.","Listen for the gift 'Kino-Gutschein'."
"Ich schenke meiner Schwester ein spannendes Buch. Sie liest sehr gerne.","Wem schenkt er ein Buch?","Seiner Schwester.","Seiner Mutter.","Seinem Bruder.","Seinem Freund.","I am giving my sister an exciting book. She likes reading very much.","Listen for the recipient 'meiner Schwester'."
"Hast du das richtige Produkt gekauft? Ja, genau das Smartphone, das sie wollte.","Hat er das richtige Produkt gekauft?","Ja, genau das richtige Smartphone.","Nein, das falsche.","Er hat ein Tablet gekauft.","Er hat es vergessen.","Did you buy the right product? Yes, exactly the smartphone that she wanted.","Listen for the confirmation 'Ja, genau das Smartphone'."
"Kannst du uns eine gute Dokumentation empfehlen? Ja, die Tier-Doku auf Sender 3 ist super.","Welche Empfehlung gibt es?","Die Tier-Doku auf Sender 3.","Einen Krimi.","Eine Komödie im Kino.","Eine neue Serie auf Netflix.","Can you recommend us a good documentary? Yes, the animal doc on channel 3 is super.","Listen for 'Tier-Doku auf Sender 3'."
"Mit einem neuen Drucker geht die Arbeit viel schneller! Der alte war so langsam.","Warum ist der neue Drucker besser?","Die Arbeit geht viel schneller.","Er ist billiger.","Er sieht schicker aus.","Er hat WLAN.","With a new printer the work goes much faster! The old one was so slow.","Listen for the advantage 'Arbeit ... viel schneller'."
"Das ist ein Geschenk für einen alten Freund. Er wohnt jetzt in Berlin.","Für wen ist das Geschenk?","Für einen alten Freund.","Für die Mutter.","Für das Geburtstagskind.","Für die Kollegin.","That is a gift for an old friend. He lives in Berlin now.","Listen for 'für einen alten Freund'."
"Ich habe eine falsche App installiert! Jetzt habe ich einen Virus auf dem Handy.","Was ist das Problem?","Er hat eine falsche App installiert (Virus).","Das Internet ist kaputt.","Der Bildschirm ist schwarz.","Der Akku ist leer.","I installed a wrong app! Now I have a virus on my cell phone.","Listen for 'falsche App installiert'."
"Ich kaufe meiner Mutter eine goldene Kette zu Weihnachten.","Was kauft sie ihrer Mutter zu Weihnachten?","Eine goldene Kette.","Ein E-Book.","Einen Fernseher.","Einen Gutschein.","I am buying my mother a golden necklace for Christmas.","Listen for 'goldene Kette'."
"Bietest du den Gästen auch etwas zu trinken an? Ja, ich habe Limo und Wasser da.","Welche Getränke gibt es für die Gäste?","Limonade und Wasser.","Cola und Bier.","Wein und Saft.","Nur Kaffee.","Are you offering the guests something to drink too? Yes, I have soda and water there.","Listen for 'Limo und Wasser'."
"Was für ein Fest feiert ihr im Februar? Das ist Karneval, ein sehr lustiges Fest!","Welches Fest feiern sie im Februar?","Karneval.","Ostern.","Silvester.","Weihnachten.","What kind of festival do you guys celebrate in February? That is carnival, a very funny festival!","Listen for the festival 'Karneval'."
"Wer schenkt wem was? Das ist an Weihnachten in unserer Großfamilie immer schwer.","Was ist an Weihnachten schwer?","Zu wissen, wer wem was schenkt.","Den Baum zu kaufen.","Das Essen zu kochen.","Sich zu treffen.","Who gives what to whom? That is always difficult at Christmas in our large family.","Listen for the phrase 'Wer schenkt wem was?'."
"Die Technik von heute ist sehr nützlich, aber manchmal ist der Bildschirm zu klein.","Was stört die Person an der Technik?","Manchmal ist der Bildschirm zu klein.","Sie ist zu teuer.","Es gibt keine Apps.","Sie ist zu langsam.","The technology of today is very useful, but sometimes the screen is too small.","Listen for the complaint 'Bildschirm zu klein'."
"Ich lese lieber ein echtes Buch aus Papier als ein E-Book auf dem Tablet.","Was liest die Person lieber?","Ein echtes Buch aus Papier.","Ein E-Book.","Nachrichten auf dem Smartphone.","Eine Zeitung.","I prefer reading a real paper book to an e-book on the tablet.","Listen for the preference 'ein echtes Buch aus Papier'."
"Der Gastgeber öffnet die Tür und begrüßt uns sehr herzlich mit einem Glas Wein.","Was macht der Gastgeber?","Er öffnet die Tür und begrüßt sie mit Wein.","Er packt die Geschenke aus.","Er guckt Fernsehen.","Er schaltet das Tablet ein.","The host opens the door and greets us very warmly with a glass of wine.","Listen for 'öffnet die Tür ... mit einem Glas Wein'."
"Zuerst surfe ich im Internet, dann schalte ich den Computer aus und gehe ins Bett.","Was macht er, bevor er ins Bett geht?","Den Computer ausschalten.","Einen Krimi gucken.","E-Mails schreiben.","Eine App herunterladen.","First I surf the internet, then I turn off the computer and go to bed.","Listen to the sequence before bed 'Computer aus(schalten)'."
"Hast du meinem Bruder den Snack gegeben? Ja, er isst die Chips gerade.","Hat der Bruder den Snack bekommen?","Ja, er isst die Chips gerade.","Nein, er wollte nichts.","Er isst Schokolade.","Er hat die Nüsse bekommen.","Did you give my brother the snack? Yes, he is eating the chips right now.","Listen for the confirmation 'Ja, er isst die Chips'."
"Wir haben am Wochenende eine große Hochzeit gefeiert. Das Brautpaar war so glücklich!","Was wurde am Wochenende gefeiert?","Eine große Hochzeit.","Ein Geburtstag.","Karneval.","Silvester.","We celebrated a big wedding on the weekend. The bridal couple was so happy!","Listen for the event 'Hochzeit'."
"Mein Laptop funktioniert nicht, deshalb muss ich mir das Tablet von meinem Bruder leihen.","Warum muss er das Tablet leihen?","Weil sein Laptop nicht funktioniert.","Weil das Tablet besser ist.","Weil er Apps braucht.","Weil er keinen Laptop hat.","My laptop is not working, therefore I have to borrow my brother's tablet.","Listen for the reason 'Laptop funktioniert nicht'."
"Die Nachrichten auf Sender eins sind immer sehr gut und aktuell.","Wie sind die Nachrichten auf Sender eins?","Sehr gut und aktuell.","Langweilig.","Spannend, aber alt.","Falsch.","The news on channel one is always very good and current.","Listen for 'sehr gut und aktuell'."
"Ich habe alle unwichtigen Apps auf meinem Smartphone gelöscht, um Platz zu sparen.","Warum hat sie die Apps gelöscht?","Um Platz zu sparen.","Weil sie kaputt waren.","Weil sie Viren hatten.","Weil sie sie nicht mochte.","I deleted all unimportant apps on my smartphone to save space.","Listen for the purpose 'um Platz zu sparen'."
"Wir trinken zuerst einen Kaffee, danach zeige ich dir meine Urlaubsfotos auf dem Laptop.","Wann zeigt er die Fotos?","Danach (nach dem Kaffee).","Zuerst.","Gar nicht.","Morgen.","First we drink a coffee, after that I will show you my vacation photos on the laptop.","Listen for the sequence word 'danach'."
"Das ist ein sehr schickes Smartphone! Ist das ein neues Produkt?","Was denkt die Person über das Smartphone?","Es ist sehr schick.","Es ist zu groß.","Es ist kaputt.","Es ist unpraktisch.","That is a very fancy smartphone! Is that a new product?","Listen for the adjective 'schickes'."
"Ich schicke dir eine Nachricht, wenn ich mit der Arbeit fertig bin.","Wann schickt sie die Nachricht?","Wenn sie mit der Arbeit fertig ist.","Sofort.","Morgen früh.","Während der Sendung.","I will send you a message when I am finished with work.","Listen for the condition 'wenn ich mit der Arbeit fertig bin'."
"Das Geburtstagskind hat sich über den Gutschein riesig gefreut.","Worüber hat sich das Geburtstagskind gefreut?","Über den Gutschein.","Über das Buch.","Über den Kuchen.","Über das Tablet.","The birthday boy/girl was hugely happy about the voucher.","Listen for the object 'über den Gutschein'."
"Ich empfehle dieses Restaurant für die Feier, es hat leckeres Essen und tolle Gastgeber.","Warum empfiehlt er das Restaurant?","Wegen dem leckeren Essen und den tollen Gastgebern.","Weil es billig ist.","Weil es im Zentrum ist.","Weil es WLAN hat.","I recommend this restaurant for the party, it has delicious food and great hosts.","Listen for 'leckeres Essen und tolle Gastgeber'."
"Die Serie auf Netflix ist am Anfang langweilig, aber dann wird sie sehr spannend.","Wie ist die Serie?","Am Anfang langweilig, dann sehr spannend.","Immer spannend.","Viel zu kurz.","Eine lustige Komödie.","The series on Netflix is boring at the beginning, but then it becomes very exciting.","Listen for the change from 'langweilig' to 'sehr spannend'."
"Hast du die Einladung zur Hochzeit gelesen? Wir müssen ein Geschenk mitbringen.","Was müssen sie zur Hochzeit mitbringen?","Ein Geschenk.","Einen Kuchen.","Getränke.","Gute Laune.","Did you read the invitation to the wedding? We have to bring a gift.","Listen for 'ein Geschenk mitbringen'."
"Ich spiele oft Spiele auf meinem Handy, wenn ich im Zug sitze.","Was macht er im Zug?","Er spielt Spiele auf dem Handy.","Er schläft.","Er liest E-Books.","Er schreibt E-Mails.","I often play games on my cell phone when I sit in the train.","Listen for 'spielt Spiele auf dem Handy'."
"Der Drucker druckt nicht, weil das Papier fehlt. Kannst du neues holen?","Warum druckt der Drucker nicht?","Weil das Papier fehlt.","Weil er keinen Strom hat.","Weil das WLAN weg ist.","Weil er kaputt ist.","The printer is not printing because the paper is missing. Can you get some new?","Listen for 'das Papier fehlt'."
"Wir haben dem kleinen Kind Schokolade geschenkt und es war sehr glücklich.","Was haben sie dem Kind geschenkt?","Schokolade.","Ein Buch.","Einen kleinen Fernseher.","Ein Spiel.","We gave the small child chocolate and it was very happy.","Listen for 'Schokolade geschenkt'."
"Ich arbeite heute mit einer netten Kollegin zusammen an der Präsentation.","Mit wem arbeitet er heute zusammen?","Mit einer netten Kollegin.","Mit dem Chef.","Mit einem alten Freund.","Alleine.","I am working together with a nice colleague on the presentation today.","Listen for 'mit einer netten Kollegin'."
"Die Fernbedienung funktioniert nicht, wir müssen die Batterien wechseln.","Warum funktioniert die Fernbedienung nicht?","Die Batterien müssen gewechselt werden.","Der Fernseher ist aus.","Sie ist ins Wasser gefallen.","Sie ist zu alt.","The remote control is not working, we have to change the batteries.","Listen for 'Batterien wechseln'."
"Das Internet hier ist so langsam. Ein Film-Download dauert drei Stunden!","Was ist das Problem?","Das Internet ist so langsam (Download dauert drei Stunden).","Der Laptop ist kaputt.","Es gibt kein WLAN.","Die App funktioniert nicht.","The internet here is so slow. A movie download takes three hours!","Listen for 'Internet ... so langsam'."
"Bitte bring zur Feier am Neujahr deine Lieblings-Getränke mit.","Was soll die Person an Neujahr mitbringen?","Ihre Lieblings-Getränke.","Snacks und Chips.","Einen Kuchen.","Ein Geschenk.","Please bring your favorite drinks to the celebration on New Year's Day.","Listen for 'Lieblings-Getränke mit(bringen)'."
"Ich habe einen Krimi gesehen, der in Berlin spielt. Kennst du den?","Wo spielt der Krimi?","In Berlin.","In München.","In London.","In Paris.","I saw a crime thriller that takes place in Berlin. Do you know it?","Listen for the location 'in Berlin spielt'."
