pos,word,article,gender,gender_tip,plural,meaning,ex1_de,ex1_en,ex2_de,ex2_en
noun,Schrank,der,m,"der Schrank — masculine.",Schränke,"closet / cabinet","Der Schrank ist sehr hoch.","The cabinet is very high.","Die Kleidung hängt im Schrank.","The clothes hang in the closet."
noun,Bett,das,n,"das Bett — neuter.",Betten,"bed","Das Bett ist groß.","The bed is big.","Ich liege im Bett.","I am lying in bed."
noun,Sofa,das,n,"das Sofa — neuter.",Sofas,"sofa / couch","Das Sofa steht im Wohnzimmer.","The sofa is in the living room.","Wir sitzen auf dem Sofa.","We are sitting on the sofa."
noun,Sessel,der,m,"der Sessel — masculine.",Sessel,"armchair","Der Sessel ist bequem.","The armchair is comfortable.","Der Hund schläft auf dem Sessel.","The dog is sleeping on the armchair."
noun,Regal,das,n,"das Regal — neuter.",Regale,"shelf","Die Bücher stehen im Regal.","The books are on the shelf.","Wir hängen ein Regal an die Wand.","We are hanging a shelf on the wall."
noun,Kommode,die,f,"die Kommode — feminine.",Kommoden,"dresser / chest of drawers","Die Kommode ist weiß.","The dresser is white.","Was ist in der Kommode?","What is in the dresser?"
noun,Lampe,die,f,"die Lampe — feminine.",Lampen,"lamp","Die Lampe ist hell.","The lamp is bright.","Ich stelle die Lampe auf den Tisch.","I put the lamp on the table."
noun,Teppich,der,m,"der Teppich — masculine.",Teppiche,"carpet / rug","Der Teppich liegt auf dem Boden.","The rug is lying on the floor.","Der Teppich ist blau.","The carpet is blue."
noun,Spiegel,der,m,"der Spiegel — masculine.",Spiegel,"mirror","Der Spiegel hängt im Bad.","The mirror hangs in the bathroom.","Er schaut in den Spiegel.","He looks into the mirror."
noun,Bild,das,n,"das Bild — neuter.",Bilder,"picture","Das Bild hängt an der Wand.","The picture hangs on the wall.","Ich kaufe ein neues Bild.","I am buying a new picture."
noun,Kühlschrank,der,m,"der Kühlschrank — masculine.",Kühlschränke,"refrigerator","Der Kühlschrank steht in der Küche.","The fridge is in the kitchen.","Der Kühlschrank ist leer.","The fridge is empty."
noun,Waschmaschine,die,f,"die Waschmaschine — feminine.",Waschmaschinen,"washing machine","Die Waschmaschine ist kaputt.","The washing machine is broken.","Sie steht im Bad.","It is in the bathroom."
noun,Fenster,das,n,"das Fenster — neuter.",Fenster,"window","Das Fenster ist offen.","The window is open.","Der Tisch steht am Fenster.","The table is by the window."
noun,Tür,die,f,"die Tür — feminine.",Türen,"door","Die Tür ist geschlossen.","The door is closed.","Der Schrank steht neben der Tür.","The cabinet is next to the door."
noun,Wand,die,f,"die Wand — feminine.",Wände,"wall","Die Wand ist weiß.","The wall is white.","Das Poster hängt an der Wand.","The poster hangs on the wall."
noun,Boden,der,m,"der Boden — masculine.",Böden,"floor","Der Teppich liegt auf dem Boden.","The rug is on the floor.","Die Tasche steht auf dem Boden.","The bag is on the floor."
noun,Miete,die,f,"die Miete — feminine.",Mieten,"rent","Die Miete ist sehr hoch.","The rent is very high.","Wie viel Miete zahlst du?","How much rent do you pay?"
noun,Kaltmiete,die,f,"die Kaltmiete — feminine.",Kaltmieten,"cold rent (without utilities)","Die Kaltmiete beträgt 800 Euro.","The cold rent is 800 euros.","Zur Kaltmiete kommen noch Nebenkosten.","Utilities are added to the cold rent."
noun,Nebenkosten,die,pl,"die Nebenkosten — plural only.",-,"utilities / extra costs","Die Nebenkosten sind hoch.","The utilities are high.","Wie hoch sind die Nebenkosten?","How high are the utilities?"
noun,Kaution,die,f,"die Kaution — feminine.",Kautionen,"deposit","Die Kaution beträgt drei Monatsmieten.","The deposit is three months' rent.","Du musst die Kaution bezahlen.","You have to pay the deposit."
noun,Quadratmeter,der,m,"der Quadratmeter — masculine.",Quadratmeter,"square meter","Die Wohnung hat 80 Quadratmeter.","The apartment has 80 square meters.","Das Zimmer ist 20 Quadratmeter groß.","The room is 20 square meters large."
noun,Anzeige,die,f,"die Anzeige — feminine.",Anzeigen,"advertisement (e.g. housing)","Ich habe die Anzeige gelesen.","I read the ad.","Wir suchen in den Wohnungsanzeigen.","We are looking in the housing ads."
noun,Lage,die,f,"die Lage — feminine.",Lagen,"location","Die Lage ist sehr zentral.","The location is very central.","Wie ist die Lage der Wohnung?","How is the apartment's location?"
noun,Himmelsrichtung,die,f,"die Himmelsrichtung — feminine.",Himmelsrichtungen,"compass direction","Welche Himmelsrichtung ist das?","Which compass direction is that?","Das Zimmer liegt in Himmelsrichtung Süden.","The room faces south."
noun,Norden,der,m,"der Norden — masculine.",-,"North","Die Wohnung liegt im Norden.","The apartment is in the north.","Der Wind kommt aus Norden.","The wind is coming from the north."
noun,Süden,der,m,"der Süden — masculine.",-,"South","Wir wohnen im Süden der Stadt.","We live in the south of the city.","Der Balkon ist im Süden.","The balcony is on the south side."
noun,Osten,der,m,"der Osten — masculine.",-,"East","Im Osten geht die Sonne auf.","The sun rises in the east.","Das Schlafzimmer liegt im Osten.","The bedroom is in the east."
noun,Westen,der,m,"der Westen — masculine.",-,"West","Das Fenster zeigt nach Westen.","The window faces west.","Er wohnt im Westen.","He lives in the west."
adj,hell,-,-,-,-,"bright","Das Zimmer ist sehr hell.","The room is very bright.","Die Wohnung ist hell und freundlich.","The apartment is bright and friendly."
adj,dunkel,-,-,-,-,"dark","Der Flur ist dunkel.","The hallway is dark.","Im Keller ist es dunkel.","It is dark in the basement."
adj,zentral,-,-,-,-,"central","Die Wohnung liegt sehr zentral.","The apartment is very centrally located.","Wir suchen eine zentrale Wohnung.","We are looking for a central apartment."
adj,ruhig,-,-,-,-,"quiet","Das Schlafzimmer ist schön ruhig.","The bedroom is nicely quiet.","Die Straße ist sehr ruhig.","The street is very quiet."
adj,laut,-,-,-,-,"loud / noisy","Die Nachbarn sind laut.","The neighbors are noisy.","Die Straße ist leider laut.","Unfortunately the street is loud."
adj,möbliert,-,-,-,-,"furnished","Wir suchen ein möbliertes Zimmer.","We are looking for a furnished room.","Ist die Wohnung möbliert?","Is the apartment furnished?"
adj,leer,-,-,-,-,"empty","Das Zimmer ist noch leer.","The room is still empty.","Die Wohnung steht leer.","The apartment is standing empty."
adj,gemütlich,-,-,-,-,"cozy / comfortable","Das Sofa ist sehr gemütlich.","The sofa is very cozy.","Das Wohnzimmer sieht gemütlich aus.","The living room looks cozy."
verb,mieten,-,-,-,-,"to rent (as a tenant)","Wir mieten eine Wohnung.","We are renting an apartment.","Wer mietet das Haus?","Who is renting the house?"
verb,vermieten,-,-,-,-,"to rent out (as a landlord)","Er vermietet seine Wohnung.","He is renting out his apartment.","Das Zimmer ist zu vermieten.","The room is for rent."
verb,einziehen,-,-,-,-,"to move in","Wann zieht ihr ein?","When are you moving in?","Wir sind gestern eingezogen.","We moved in yesterday."
verb,ausziehen,-,-,-,-,"to move out","Er zieht nächsten Monat aus.","He is moving out next month.","Die Mieter sind ausgezogen.","The tenants moved out."
verb,umziehen,-,-,-,-,"to move (change residence)","Wir müssen umziehen.","We have to move.","Ich bin nach Berlin umgezogen.","I moved to Berlin."
verb,stehen,-,-,-,-,"to stand / be located (vertical)","Der Schrank steht an der Wand.","The cabinet stands against the wall.","Wo steht der Tisch?","Where does the table stand?"
verb,stellen,-,-,-,-,"to put / place (vertical)","Ich stelle den Stuhl an den Tisch.","I place the chair at the table.","Stell die Lampe auf den Tisch!","Put the lamp on the table!"
verb,liegen,-,-,-,-,"to lie / be located (horizontal)","Der Teppich liegt auf dem Boden.","The rug lies on the floor.","Das Buch liegt auf dem Sofa.","The book is lying on the sofa."
verb,legen,-,-,-,-,"to put / place (horizontal)","Ich lege das Buch auf den Tisch.","I put the book on the table.","Legst du den Teppich in den Flur?","Are you putting the rug in the hallway?"
verb,hängen,-,-,-,-,"to hang (position or action)","Das Bild hängt an der Wand.","The picture hangs on the wall.","Ich hänge die Jacke in den Schrank.","I hang the jacket in the closet."
verb,sitzen,-,-,-,-,"to sit","Die Katze sitzt auf dem Sofa.","The cat is sitting on the sofa.","Wir sitzen am Tisch.","We are sitting at the table."
verb,setzen,-,-,-,-,"to set / sit down","Ich setze mich auf den Stuhl.","I sit down on the chair.","Setz dich auf das Sofa!","Sit down on the sofa!"
verb,beschreiben,-,-,-,-,"to describe","Beschreiben Sie die Wohnung.","Describe the apartment.","Kannst du dein Zimmer beschreiben?","Can you describe your room?"
verb,erfragen,-,-,-,-,"to ask for / inquire about","Informationen erfragen.","Ask for information.","Ich möchte die Miete erfragen.","I would like to ask about the rent."
verb,notieren,-,-,-,-,"to note / write down","Notieren Sie die Möbel.","Write down the furniture.","Ich notiere mir die Adresse.","I am noting the address."
verb,verstecken,-,-,-,-,"to hide","Verstecken Sie den Stift.","Hide the pen.","Die Katze versteckt sich unter dem Bett.","The cat is hiding under the bed."
noun,Versteckspiel,das,n,"das Versteckspiel — neuter.",Versteckspiele,"hide-and-seek","Wir spielen ein Versteckspiel.","We are playing hide and seek.","Das Versteckspiel im Kurs macht Spaß.","The hide and seek game in class is fun."
prep,in,-,-,-,-,"in / into (Wechselpräposition)","Der Stuhl steht in der Küche (Dat).","The chair is in the kitchen.","Ich gehe in die Küche (Akk).","I am going into the kitchen."
prep,auf,-,-,-,-,"on (Wechselpräposition)","Das Buch liegt auf dem Tisch.","The book is on the table.","Ich lege es auf den Tisch.","I put it on the table."
prep,über,-,-,-,-,"over / above (Wechselpräposition)","Die Lampe hängt über dem Tisch.","The lamp hangs over the table.","Ich hänge sie über den Tisch.","I hang it over the table."
prep,unter,-,-,-,-,"under (Wechselpräposition)","Die Katze schläft unter dem Bett.","The cat sleeps under the bed.","Der Ball rollt unter das Sofa.","The ball rolls under the sofa."
prep,neben,-,-,-,-,"next to (Wechselpräposition)","Der Stuhl steht neben dem Schrank.","The chair is next to the cabinet.","Stell ihn neben den Schrank.","Put it next to the cabinet."
prep,zwischen,-,-,-,-,"between (Wechselpräposition)","Der Tisch steht zwischen den Stühlen.","The table stands between the chairs.","Ich stelle es zwischen die Bücher.","I put it between the books."
prep,vor,-,-,-,-,"in front of (Wechselpräposition)","Der Teppich liegt vor der Tür.","The rug lies in front of the door.","Ich stelle mich vor das Fenster.","I stand in front of the window."
prep,hinter,-,-,-,-,"behind (Wechselpräposition)","Der Ball ist hinter dem Sofa.","The ball is behind the sofa.","Ich stelle die Kiste hinter die Tür.","I put the box behind the door."
prep,an,-,-,-,-,"at / on (vertical) (Wechselpräposition)","Das Bild hängt an der Wand.","The picture hangs on the wall.","Ich hänge das Bild an die Wand.","I hang the picture on the wall."
