text,question,answer,distractor1,distractor2,distractor3,translation,tip
"Diese Nationalität kenne ich nicht. Woher kommst du genau?","Was fragt die Person?","Woher die andere Person genau kommt.","Nach dem Weg zum Flughafen.","Wie alt die Person ist.","Nach der Haarfarbe.","I don't know this nationality. Where exactly do you come from?","Listen for 'Woher kommst du genau?'"
"Ich ziehe den blauen Anzug an, der passt perfekt.","Was zieht er an?","Den blauen Anzug.","Das rote Hemd.","Einen braunen Mantel.","Jeans und T-Shirt.","I am putting on the blue suit, it fits perfectly.","Listen for 'blauen Anzug'."
"Meine Freundin kauft gerne billige Kleidung im Internet.","Wo kauft die Freundin ein?","Im Internet.","In der Boutique.","In Paris.","In Berlin.","My girlfriend likes buying cheap clothes on the internet.","Listen for 'im Internet'."
"Ist das deine neue Brille? Ja, sie war ziemlich teuer.","War die Brille teuer?","Ja, ziemlich teuer.","Nein, sehr billig.","Sie war ein Geschenk.","Sie ist nicht neu.","Are those your new glasses? Yes, they were quite expensive.","Listen for 'ziemlich teuer'."
"Welche Schuhe ziehst du an? Diese schwarzen hier.","Welche Schuhe wählt die Person?","Diese schwarzen Schuhe.","Die braunen Stiefel.","Die weißen Schuhe.","Die roten Schuhe.","Which shoes are you putting on? These black ones here.","Listen for 'Diese schwarzen'."
"Ich finde, das T-Shirt ist zu kurz für dich.","Was ist das Problem mit dem T-Shirt?","Es ist zu kurz.","Es ist zu eng.","Es ist zu weit.","Es ist zu teuer.","I think the t-shirt is too short for you.","Listen for 'zu kurz'."
"Das Aussehen ist für ihn sehr wichtig.","Was ist für ihn sehr wichtig?","Das Aussehen.","Das Geld.","Die Wohnung.","Das Auto.","Appearance is very important to him.","Listen for 'Das Aussehen'."
"Sie hat wunderschöne Augen, richtig dunkelbraun.","Wie sind ihre Augen?","Dunkelbraun.","Hellblau.","Grün.","Schwarz.","She has beautiful eyes, really dark brown.","Listen for 'dunkelbraun'."
"Dieser Filmstar kommt aus Italien. Er ist Italiener.","Woher kommt der Filmstar?","Aus Italien.","Aus Spanien.","Aus Frankreich.","Aus Deutschland.","This movie star comes from Italy. He is an Italian.","Listen for 'aus Italien' / 'Italiener'."
"Der Kunde möchte die Jacke umtauschen, sie ist zu klein.","Warum möchte er die Jacke umtauschen?","Weil sie zu klein ist.","Weil sie zu groß ist.","Weil sie kaputt ist.","Weil sie ihm nicht gefällt.","The customer wants to exchange the jacket, it is too small.","Listen for the reason 'zu klein'."
