pos,word,article,gender,gender_tip,plural,meaning,ex1_de,ex1_en,ex2_de,ex2_en
noun,Uhr,die,f,die Uhr.,Uhren,clock / watch,"Die Uhr ist teuer.","The watch is expensive.","Ist das deine Uhr?","Is that your watch?"
noun,Flasche,die,f,die Flasche — ends in -e.,Flaschen,bottle,"Die Flasche ist aus Glas.","The bottle is made of glass.","Eine Flasche Wasser, bitte.","A bottle of water, please."
noun,Dose,die,f,die Dose — ends in -e.,Dosen,can / tin,"Eine Dose Cola.","A can of cola.","Die Dose ist leer.","The can is empty."
noun,Tüte,die,f,die Tüte — ends in -e.,Tüten,bag (paper or plastic),"Brauchen Sie eine Tüte?","Do you need a bag?","Die Tüte ist aus Plastik.","The bag is made of plastic."
noun,Material,das,n,das Material.,Materialien,material,"Aus welchem Material ist das?","What material is that made of?","Das Material ist gut.","The material is good."
noun,Holz,das,n,das Holz.,Hölzer,wood,"Der Tisch ist aus Holz.","The table is made of wood.","Holz ist ein Material.","Wood is a material."
noun,Papier,das,n,das Papier.,Papiere,paper,"Das Heft ist aus Papier.","The notebook is made of paper.","Ich brauche Papier.","I need paper."
noun,Plastik,das,n,das Plastik.,-,plastic,"Die Flasche ist aus Plastik.","The bottle is made of plastic.","Plastik ist billig.","Plastic is cheap."
noun,Kunststoff,der,m,der Kunststoff.,Kunststoffe,synthetic material / plastic,"Das ist aus Kunststoff.","That is made of plastic.","Der Stuhl ist aus Kunststoff.","The chair is made of plastic."
noun,Metall,das,n,das Metall.,Metalle,metal,"Der Schlüssel ist aus Metall.","The key is made of metal.","Ist das Metall?","Is that metal?"
noun,Glas,das,n,das Glas.,Gläser,glass,"Die Flasche ist aus Glas.","The bottle is made of glass.","Vorsicht, Glas!","Careful, glass!"
noun,Leder,das,n,das Leder.,Leder,leather,"Die Tasche ist aus Leder.","The bag is made of leather.","Leder ist teuer.","Leather is expensive."
noun,Stoff,der,m,der Stoff.,Stoffe,fabric / cloth,"Der Rucksack ist aus Stoff.","The backpack is made of fabric.","Ein schöner Stoff.","A beautiful fabric."
noun,Fundbüro,das,n,das Fundbüro.,Fundbüros,lost and found,"Das ist im Fundbüro.","That is in the lost and found.","Gehen Sie zum Fundbüro.","Go to the lost and found."
noun,Formular,das,n,das Formular.,Formulare,form,"Füllen Sie das Formular aus.","Fill out the form.","Ich brauche ein Formular.","I need a form."
noun,Ahnung,die,f,die Ahnung — ends in -ung.,Ahnungen,idea / clue,"Ich habe keine Ahnung.","I have no idea.","Hast du eine Ahnung?","Do you have a clue?"
noun,Menge,die,f,die Menge.,Mengen,amount / quantity,"Eine Menge Geld.","A lot of money.","Wir haben eine Menge Zeit.","We have a lot of time."
noun,Fehler,der,m,der Fehler.,Fehler,mistake / error,"Das ist ein Fehler.","That is a mistake.","Ich mache keinen Fehler.","I am not making a mistake."
noun,Entschuldigung,die,f,die Entschuldigung — ends in -ung.,Entschuldigungen,excuse / apology,"Entschuldigung, ist das Ihre Tasche?","Excuse me, is that your bag?","Eine Entschuldigung, bitte.","An apology, please."
noun,Problem,das,n,das Problem.,Probleme,problem,"Kein Problem!","No problem!","Das ist ein großes Problem.","That is a big problem."
verb,suchen,-,-,-,-,to search / to look for,"Ich suche meine Brille.","I am looking for my glasses.","Was suchen Sie?","What are you looking for?"
verb,finden,-,-,-,-,to find,"Ich finde meinen Schlüssel nicht.","I cannot find my key.","Findest du das gut?","Do you find that good?"
verb,kennen,-,-,-,-,to know (a person/thing),"Kennen Sie das Wort?","Do you know the word?","Ich kenne sie nicht.","I don't know her."
verb,schreiben,-,-,-,-,to write,"Wie schreibt man das?","How do you write that?","Schreiben Sie das Wort.","Write the word."
verb,bitten,-,-,-,-,to ask / to request,"Ich bitte um Hilfe.","I ask for help.","Wie bitte?","Pardon?"
adjective,schwer,-,-,-,-,heavy / difficult,"Der Koffer ist schwer.","The suitcase is heavy.","Deutsch ist nicht schwer.","German is not hard."
adjective,leicht,-,-,-,-,light / easy,"Die Tasche ist leicht.","The bag is light.","Die Übung ist leicht.","The exercise is easy."
adjective,teuer,-,-,-,-,expensive,"Die Uhr ist zu teuer.","The watch is too expensive.","Ist das teuer?","Is that expensive?"
adjective,billig,-,-,-,-,cheap,"Das Plastik ist billig.","The plastic is cheap.","Ein billiges Auto.","A cheap car."
adjective,neu,-,-,-,-,new,"Das Handy ist neu.","The phone is new.","Ich brauche eine neue Brille.","I need new glasses."
adjective,alt,-,-,-,-,old,"Das Buch ist alt.","The book is old.","Wie alt ist das?","How old is that?"
adjective,schön,-,-,-,-,beautiful / nice,"Die Kette ist schön.","The necklace is beautiful.","Das ist sehr schön.","That is very nice."
adjective,hässlich,-,-,-,-,ugly,"Der Rucksack ist hässlich.","The backpack is ugly.","Das ist wirklich hässlich.","That is really ugly."
adjective,modern,-,-,-,-,modern,"Das Design ist modern.","The design is modern.","Eine moderne Brille.","Modern glasses."
adjective,praktisch,-,-,-,-,practical,"Ein Rucksack ist praktisch.","A backpack is practical.","Das ist sehr praktisch.","That is very practical."
adjective,rund,-,-,-,-,round,"Die Uhr ist rund.","The clock is round.","Der Tisch ist rund.","The table is round."
adjective,eckig,-,-,-,-,angular / square,"Das Buch ist eckig.","The book is angular.","Die Tasche ist eckig.","The bag is angular."
adverb,vielleicht,-,-,-,-,maybe / perhaps,"Vielleicht ist das ein Schlüssel.","Maybe that is a key.","Kommt er vielleicht heute?","Is he coming today perhaps?"
adverb,immer,-,-,-,-,always,"Er ist immer pünktlich.","He is always on time.","Immer wieder.","Always again."
adverb,nie,-,-,-,-,never,"Ich finde meinen Pass nie.","I never find my passport.","Das mache ich nie.","I never do that."
adverb,wieder,-,-,-,-,again,"Da ist das Buch wieder.","There is the book again.","Noch einmal wiederholen.","Repeat once again."
particle,also,-,-,-,-,so / well then,"Also, das ist ein Stift.","So, that is a pen.","Also gut.","Well then, okay."
particle,doch,-,-,-,-,yet / however / yes (after negative),"Das ist doch kein Handy!","But that is not a cell phone!","Hast du kein Geld? - Doch!","Do you have no money? - Yes I do!"
phrase,auf Deutsch,-,-,-,-,in German,"Wie heißt das auf Deutsch?","What is that called in German?","Ein Text auf Deutsch.","A text in German."
phrase,Keine Ahnung,-,-,-,-,no idea,"Was ist das? - Keine Ahnung.","What is that? - No idea.","Ich habe keine Ahnung.","I have no clue."
phrase,Wie bitte?,-,-,-,-,Pardon? / What?,"Wie bitte? Noch einmal.","Pardon? Once more.","Wie bitte? Ich verstehe nicht.","What? I don't understand."
phrase,Noch einmal,-,-,-,-,once more / again,"Bitte noch einmal.","Please once more.","Noch einmal, langsam bitte.","Once again, slowly please."
article,ein,-,-,-,-,a / an (masculine/neuter),"Das ist ein Stift.","That is a pen.","Das ist ein Buch.","That is a book."
article,eine,-,-,-,-,a / an (feminine),"Das ist eine Brille.","That are glasses.","Das ist eine Tasche.","That is a bag."
article,kein,-,-,-,-,no / not a (masculine/neuter),"Das ist kein Stift.","That is not a pen.","Das ist kein Handy.","That is not a phone."
article,keine,-,-,-,-,no / not a (feminine/plural),"Das ist keine Brille.","Those are not glasses.","Das sind keine Stifte.","Those are not pens."
