pos,word,article,gender,gender_tip,plural,meaning,ex1_de,ex1_en,ex2_de,ex2_en
verb,dürfen,-,-,-,-,may / to be allowed to,"Sie dürfen hier nicht rauchen.","You may not smoke here.","Darf ich Wasser trinken?","May I drink water?"
verb,sollen,-,-,-,-,should / ought to,"Der Arzt sagt, ich soll im Bett bleiben.","The doctor says I should stay in bed.","Du sollst Tee trinken.","You should drink tea."
verb,bleiben,-,-,-,-,to stay,"Bleiben Sie drei Tage im Bett.","Stay in bed for three days.","Ich bleibe zu Hause.","I am staying home."
verb,trinken,-,-,-,-,to drink,"Trinken Sie viel Wasser!","Drink lots of water!","Trink einen Tee!","Drink a tea!"
verb,schlafen,-,-,-,-,to sleep,"Schlaf gut!","Sleep well!","Sie müssen viel schlafen.","You must sleep a lot."
verb,nehmen,-,-,-,-,to take,"Nehmen Sie diese Tabletten.","Take these pills.","Nimm eine Tablette!","Take a pill!"
verb,gehen,-,-,-,-,to go,"Geh zum Arzt!","Go to the doctor!","Gehen Sie nach Hause.","Go home."
adjective,krank,-,-,-,-,sick / ill,"Ich bin leider krank.","I am unfortunately sick.","Gute Besserung für den kranken Kollegen.","Get well soon for the sick colleague."
adjective,gesund,-,-,-,-,healthy,"Bist du wieder gesund?","Are you healthy again?","Gemüse ist gesund.","Vegetables are healthy."
adjective,müde,-,-,-,-,tired,"Ich bin sehr müde.","I am very tired.","Geh schlafen, wenn du müde bist.","Go sleep if you are tired."
adjective,schlecht,-,-,-,-,bad / sick (feeling),"Mir ist schlecht.","I feel sick / nauseous.","Das Wetter ist schlecht.","The weather is bad."
adjective,kalt,-,-,-,-,cold,"Mir ist kalt.","I am cold.","Es ist kalt draußen.","It is cold outside."
adjective,heiß,-,-,-,-,hot,"Mir ist heiß.","I am hot.","Du hast einen heißen Kopf.","You have a hot head."
adjective,schlimm,-,-,-,-,bad / severe,"Das ist nicht so schlimm.","That is not so bad.","Ein schlimmer Husten.","A severe cough."
adverb,zweimal,-,-,-,-,twice / two times,"Nehmen Sie das Medikament zweimal am Tag.","Take the medicine twice a day.","Zweimal pro Woche.","Twice a week."
adverb,täglich,-,-,-,-,daily,"Sie müssen die Tablette täglich nehmen.","You must take the pill daily.","Einmal täglich.","Once daily."
adverb,morgens,-,-,-,-,in the mornings,"Nehmen Sie es morgens und abends.","Take it mornings and evenings.","Morgens bin ich müde.","In the mornings I am tired."
adverb,abends,-,-,-,-,in the evenings,"Abends habe ich oft Kopfschmerzen.","In the evenings I often have headaches.","Trinken Sie abends keinen Kaffee.","Don't drink coffee in the evenings."
phrase,Gute Besserung,-,-,-,-,Get well soon,"Ich bin krank. - Gute Besserung!","I am sick. - Get well soon!","Wir wünschen gute Besserung.","We wish you a speedy recovery."
phrase,Mir tut der Kopf weh,-,-,-,-,My head hurts,"Mir tut der Kopf weh.","My head hurts.","Mir tun die Beine weh.","My legs hurt."
phrase,Mir ist schlecht,-,-,-,-,I feel nauseous / sick,"Mir ist schlecht, ich brauche Luft.","I feel nauseous, I need air.","Ist dir schlecht?","Do you feel sick?"
noun,Tipp,der,m,der Tipp.,Tipps,tip / advice,"Ich habe einen guten Tipp für dich.","I have a good tip for you.","Danke für den Tipp.","Thanks for the advice."
noun,Hausmittel,das,n,das Hausmittel.,Hausmittel,home remedy,"Tee mit Honig ist ein gutes Hausmittel.","Tea with honey is a good home remedy.","Kennen Sie Hausmittel gegen Husten?","Do you know home remedies for a cough?"
noun,Arztpraxis,die,f,die Arztpraxis.,Arztpraxen,doctor's office / practice,"Ich rufe in der Arztpraxis an.","I call the doctor's office.","Die Arztpraxis ist geschlossen.","The doctor's practice is closed."
noun,Gespräch,das,n,das Gespräch.,Gespräche,conversation,"Ein Gespräch mit dem Arzt.","A conversation with the doctor.","Das Gespräch war wichtig.","The conversation was important."
noun,Anweisung,die,f,die Anweisung — ends in -ung.,Anweisungen,instruction,"Hören Sie auf die Anweisungen des Arztes.","Listen to the doctor's instructions.","Die Anweisung auf der Verpackung.","The instruction on the packaging."
verb,untersuchen,-,-,-,-,to examine,"Der Arzt untersucht den Patienten.","The doctor examines the patient.","Ich muss Sie untersuchen.","I must examine you."
verb,krankschreiben,-,-,-,-,to write a sick note (separable),"Der Arzt schreibt mich für drei Tage krank.","The doctor is writing me a sick note for three days.","Ich bin krankgeschrieben.","I am on sick leave."
verb,rauchen,-,-,-,-,to smoke,"Rauchen ist ungesund.","Smoking is unhealthy.","Hier dürfen Sie nicht rauchen.","You may not smoke here."
noun,Kräutertee,der,m,der Kräutertee.,Kräutertees,herbal tea,"Trinken Sie viel Kräutertee.","Drink plenty of herbal tea.","Ein heißer Kräutertee hilft.","A hot herbal tea helps."
noun,Tropfen,die,pl,die Tropfen.,-,drops (medicine),"Nehmen Sie 10 Tropfen vor dem Essen.","Take 10 drops before eating.","Tropfen gegen Husten.","Drops for a cough."
noun,Salbe,die,f,die Salbe — ends in -e.,Salben,ointment / cream,"Diese Salbe ist gut für den Rücken.","This ointment is good for the back.","Reiben Sie den Arm mit der Salbe ein.","Rub the ointment on your arm."
noun,Pflaster,das,n,das Pflaster.,Pflaster,Band-Aid / plaster,"Haben Sie ein Pflaster? Mein Finger blutet.","Do you have a Band-Aid? My finger is bleeding.","Ein Pflaster für die Wunde.","A plaster for the wound."
noun,Gesundheitskarte,die,f,die Gesundheitskarte.,Gesundheitskarten,health insurance card,"Haben Sie Ihre Gesundheitskarte dabei?","Do you have your health insurance card with you?","Bitte geben Sie mir die Gesundheitskarte.","Please give me the health insurance card."
