text,question,answer,distractor1,distractor2,distractor3,translation,tip
"Ich finde das gelbe Kleid schrecklich. Gelb steht dir überhaupt nicht! - Echt? Ich finde es schön.","Wie findet die ERSTE Person das gelbe Kleid?","Schrecklich (steht ihr nicht)","Wunderschön","Sehr elegant","Zu teuer","I find the yellow dress terrible. Yellow doesn't suit you at all! - Really? I find it beautiful.","The question asks for the opinion of the FIRST speaker."
"Entschuldigung, wo kann ich bezahlen? - Die Kasse ist dort drüben im Erdgeschoss.","Was sucht der Kunde?","Die Kasse","Die Umkleidekabine","Einen Verkäufer","Die Toilette","Excuse me, where can I pay? - The cash register is over there on the ground floor.","'bezahlen' implies looking for the 'Kasse'."
"Zieh bitte die nassen Schuhe aus! Du machst den ganzen Boden schmutzig! - Entschuldigung, mache ich.","Was soll die Person tun?","Die nassen Schuhe ausziehen","Die Schuhe putzen","Den Boden wischen","Sich beeilen","Please take off the wet shoes! You are making the whole floor dirty! - Sorry, I will.","Listen to the imperative 'Zieh ... aus'."
"Ich suche einen warmen Pullover für den Winter. - Wir haben hier sehr schöne Wollpullover im Angebot.","Was für einen Pullover sucht die Person?","Einen warmen für den Winter","Einen dünnen für den Sommer","Einen bunten Party-Pulli","Einen sportlichen Pullover","I am looking for a warm sweater for the winter. - We have very nice wool sweaters on sale here.","Listen to the requirement 'warmen Pullover'."
"Welche Jacke gehört dir? - Die braune Lederjacke da am Haken.","Welche Jacke gehört der Person?","Die braune Lederjacke","Die schwarze Jacke","Die blaue Winterjacke","Die rote Regenjacke","Which jacket belongs to you? - The brown leather jacket there on the hook.","Listen to the specific color and material."
"Diese Sonnenbrille ist toll! Was kostet sie? - Sie ist reduziert, nur noch 15 Euro! - Ich nehme sie!","Kauft die Person die Sonnenbrille?","Ja, sie nimmt sie.","Nein, sie ist zu teuer.","Nein, sie sucht eine andere.","Sie muss noch überlegen.","These sunglasses are great! What do they cost? - They are reduced, only 15 euros now! - I'll take them!","'Ich nehme sie' means making the purchase."
"Du hast deinen Gürtel vergessen! - Oh danke, ohne Gürtel ist die Hose zu weit.","Warum braucht er den Gürtel?","Die Hose ist sonst zu weit.","Die Hose ist zu eng.","Es sieht schicker aus.","Ihm ist kalt.","You forgot your belt! - Oh thanks, without a belt the pants are too loose.","Listen to the reason 'Hose ist zu weit'."
"Kann ich Ihnen helfen? - Ja, haben Sie diese Bluse auch in einer anderen Farbe? Vielleicht in Blau?","Was möchte die Kundin?","Die Bluse in Blau (andere Farbe)","Eine kleinere Größe","Einen passenden Rock","Den Preis wissen","Can I help you? - Yes, do you have this blouse in another color too? Maybe in blue?","Listen to her request 'in einer anderen Farbe'."
"Der Anzug sieht sehr elegant aus! Perfekt für dein Vorstellungsgespräch. - Hoffentlich! Er war auch nicht billig.","Wofür braucht er den Anzug?","Für ein Vorstellungsgespräch","Für eine Hochzeit","Für eine Party","Für das Büro jeden Tag","The suit looks very elegant! Perfect for your job interview. - Hopefully! It also wasn't cheap.","Listen to the occasion 'Vorstellungsgespräch' (job interview)."
"Diesen Mantel finde ich blöd. Er hat eine komische Form. - Zeig mal. Stimmt, der andere war besser.","Wie findet die Person den Mantel?","Blöd (komische Form)","Sehr schick","Warm und bequem","Ein bisschen zu lang","I find this coat stupid. It has a weird shape. - Let me see. True, the other one was better.","Listen to the adjective 'blöd'."
"Zieh dir etwas Leichtes an. Es werden heute 30 Grad! - Gut, dann ziehe ich ein Sommerkleid an.","Warum zieht sie ein Sommerkleid an?","Es wird sehr heiß (30 Grad).","Sie geht an den Strand.","Sie hat eine Party.","Das Kleid ist neu.","Put on something light. It will be 30 degrees today! - Good, then I'll put on a summer dress.","Listen to the weather forecast '30 Grad'."
"Passt der Schuh? - Er ist sehr bequem, aber vorne ein bisschen eng. Ich probiere noch Größe 43.","Wie sitzt der Schuh?","Bequem, aber vorne etwas eng","Viel zu groß","Er drückt hinten.","Er passt perfekt.","Does the shoe fit? - It is very comfortable, but a bit tight at the front. I'll try size 43 too.","Listen to the specific fit details."
"Ich mag diese Krawatte nicht. Sie ist zu bunt. - Nimm doch die graue, die ist dezenter.","Warum mag er die Krawatte nicht?","Sie ist zu bunt.","Sie ist zu teuer.","Sie ist zu lang.","Sie ist zu grau.","I don't like this tie. It is too colorful. - Take the gray one then, it is more subtle.","Listen to the criticism 'zu bunt'."
"Welche Schuhe ziehst du zum Wandern an? - Meine alten, braunen Stiefel. Die sind am besten.","Welche Schuhe zieht die Person an?","Die alten, braunen Stiefel","Neue Sportschuhe","Die schwarzen Schuhe","Sandalen","Which shoes are you wearing for hiking? - My old, brown boots. Those are best.","Listen to the description 'alten, braunen Stiefel'."
"Entschuldigung, kann ich das Hemd umtauschen? Es ist ein Geschenk und es ist leider zu groß.","Warum möchte der Kunde das Hemd umtauschen?","Es ist zu groß.","Er mag die Farbe nicht.","Es ist kaputt.","Es war zu teuer.","Excuse me, can I exchange the shirt? It is a gift and unfortunately it is too big.","Listen to the reason for the exchange 'zu groß'."
"Ich finde, rote Haare stehen dir sehr gut! - Danke! Ich war gestern beim Friseur.","Worauf bezieht sich das Kompliment?","Auf die roten Haare","Auf das rote T-Shirt","Auf das rote Kleid","Auf die rote Mütze","I think red hair suits you very well! - Thanks! I was at the hairdresser yesterday.","Listen to the noun 'Haare'."
"Zieh den Schal aus, hier drinnen ist es doch warm! - Nein, ich habe ein bisschen Halsschmerzen.","Warum behält die Person den Schal an?","Sie hat Halsschmerzen.","Ihr ist sehr kalt.","Der Schal ist neu und schick.","Sie hat den Schal gerade gekauft.","Take off the scarf, it's warm inside here after all! - No, I have a bit of a sore throat.","Listen to the medical reason 'Halsschmerzen'."
"Was für eine Hose suchst du? - Eine Jeans. Nicht zu eng und sehr bequem.","Was für eine Hose sucht er?","Eine bequeme Jeans (nicht zu eng)","Eine schwarze Anzughose","Eine kurze Sporthose","Eine bunte Hose","What kind of pants are you looking for? - Jeans. Not too tight and very comfortable.","Listen to the category 'Jeans' and the fit."
"Der blaue Pullover ist schön, aber der graue ist noch besser. - Ja, nimm den grauen!","Welchen Pullover findet die erste Person am besten?","Den grauen Pullover","Den blauen Pullover","Beide Pullover","Einen grünen Pullover","The blue sweater is nice, but the gray one is even better. - Yes, take the gray one!","Listen to the comparative 'noch besser'."
"Haben Sie diese Bluse auch in Größe S? - Ich muss nachsehen... Nein, tut mir leid, nur noch in M und L.","Bekommt die Kundin die Bluse in Größe S?","Nein, es gibt nur noch M und L.","Ja, sie holt sie aus dem Lager.","Ja, die Kundin probiert sie an.","Nein, das Modell ist ausverkauft.","Do you have this blouse in size S as well? - I have to check... No, I'm sorry, only in M and L now.","Listen to the available sizes."
"Diese Stiefel sind toll, aber ich brauche sie eigentlich nicht. - Komm, wir gehen! Du hast schon so viele Schuhe.","Kauft die Person die Stiefel?","Wahrscheinlich nicht, sie gehen.","Ja, sie bezahlt an der Kasse.","Ja, sie probiert sie an.","Vielleicht morgen.","These boots are great, but I don't actually need them. - Come on, let's go! You already have so many shoes.","'wir gehen' indicates they are leaving without buying."
"Das T-Shirt ist im Angebot. Statt 20 Euro nur 9 Euro! - Das ist wirklich billig. Ich nehme zwei!","Was kostet ein T-Shirt jetzt?","9 Euro","20 Euro","18 Euro","11 Euro","The T-shirt is on sale. Instead of 20 euros, only 9 euros! - That is really cheap. I'll take two!","Listen to the current price 'nur 9 Euro'."
"Zieh dir etwas Schickes an für das Restaurant heute Abend. - Okay, ich ziehe mein neues Hemd an.","Wie soll sich die Person anziehen?","Schick (fürs Restaurant)","Sportlich","Warm","Bequem","Put on something chic for the restaurant tonight. - Okay, I'll put on my new shirt.","Listen to the adjective 'Schickes'."
"Gefällt dir der Hut? - Nein, nimm den bitte ab. Der sieht wirklich komisch aus.","Wie findet die Person den Hut?","Komisch (sie soll ihn abnehmen)","Sehr elegant","Toll","Ein bisschen zu groß","Do you like the hat? - No, please take it off. It looks really weird.","Listen to the adjective 'komisch' and the request to take it off."
"Wir gehen gleich joggen. Hast du deine Turnschuhe dabei? - Ja, sie sind in meiner Tasche.","Was hat die Person in der Tasche?","Ihre Turnschuhe","Ein T-Shirt","Geld","Etwas zu trinken","We are going jogging shortly. Do you have your sneakers with you? - Yes, they are in my bag.","Listen to the type of shoe 'Turnschuhe'."
"Ich finde, Schwarz steht jedem. - Das stimmt. Ein schwarzes Kleid ist immer elegant.","Was ist die Meinung der Personen?","Schwarz steht jedem und ist elegant.","Schwarz ist eine traurige Farbe.","Bunte Farben sind besser.","Schwarz macht blass.","I think black suits everyone. - That's true. A black dress is always elegant.","Listen to the agreement about the color black."
"Hast du meine neue Brille gesehen? - Ja, das Gestell ist sehr modern! Gefällt mir gut.","Worüber sprechen sie?","Über eine neue Brille","Über eine Sonnenbrille","Über einen neuen Fernseher","Über ein neues Handy","Have you seen my new glasses? - Yes, the frame is very modern! I like it.","Listen to the object 'neue Brille'."
"Ich suche einen Wintermantel. Er muss wirklich sehr warm sein. - Möchten Sie diesen schwarzen hier anprobieren?","Was ist der Kundin wichtig?","Der Mantel muss sehr warm sein.","Der Mantel muss billig sein.","Er muss eine Kapuze haben.","Er muss schwarz sein.","I am looking for a winter coat. It must be really very warm. - Would you like to try on this black one here?","Listen to the requirement 'sehr warm sein'."
"Die Jacke ist ein bisschen schmutzig. - Das macht nichts, ich wasche sie einfach.","Was ist mit der Jacke?","Sie ist schmutzig.","Sie ist kaputt.","Sie ist zu klein.","Sie ist nass.","The jacket is a bit dirty. - That doesn't matter, I'll just wash it.","Listen to the adjective 'schmutzig'."
"Welcher Rock passt besser zu der weißen Bluse? - Ich würde den blauen Rock nehmen. Das ist ein schöner Kontrast.","Welchen Rock empfiehlt die Person zur Bluse?","Den blauen Rock","Den weißen Rock","Den schwarzen Rock","Den roten Rock","Which skirt goes better with the white blouse? - I would take the blue skirt. That is a nice contrast.","Listen to the color recommendation 'blauen Rock'."
"Vergiss nicht, morgen in der Schule machen wir Sport. Du brauchst eine kurze Hose. - Hab ich schon eingepackt!","Was braucht das Kind für die Schule?","Eine kurze Hose (für Sport)","Einen neuen Rucksack","Geld für das Essen","Ein neues Buch","Don't forget, tomorrow at school we are doing sports. You need shorts. - Already packed them!","Listen to the specific clothing item 'kurze Hose'."
"Haben Sie dieses Modell auch einfarbig? Ich mag das Muster nicht. - Leider nein, nur mit diesem Blumenmuster.","Warum fragt der Kunde nach einem einfarbigen Modell?","Er mag das Muster nicht.","Es ist billiger.","Es ist für die Arbeit.","Seine Frau möchte das so.","Do you have this model in a solid color too? I don't like the pattern. - Unfortunately no, only with this floral pattern.","Listen to the reason 'mag das Muster nicht'."
"Wie findest du mich? - Wow, der Anzug steht dir ausgezeichnet! Du siehst aus wie ein Chef.","Wie reagiert die Person auf den Anzug?","Sehr positiv (ausgezeichnet)","Sie findet ihn zu groß.","Sie findet ihn altmodisch.","Sie sagt gar nichts.","How do you find me (How do I look)? - Wow, the suit suits you excellently! You look like a boss.","Listen to the strong compliment 'ausgezeichnet'."
"Ich ziehe den blauen Pulli an. Der ist so schön weich und bequem. - Gute Wahl!","Warum zieht sie den Pulli an?","Er ist weich und bequem.","Er ist ganz neu.","Es ist sehr kalt draußen.","Er war teuer.","I am putting on the blue sweater. It is so beautifully soft and comfortable. - Good choice!","Listen to the reasons 'weich und bequem'."
"Entschuldigung, wo sind die Damenschuhe? - Die Damenschuhe sind im ersten Stock. Hier sind nur Herrenschuhe.","Wo findet man die Damenschuhe?","Im ersten Stock","Im Erdgeschoss","Gleich hier","Im Untergeschoss","Excuse me, where are the women's shoes? - The women's shoes are on the first floor. Here are only men's shoes.","Listen to the location 'ersten Stock'."
"Welche Krawatte soll ich nehmen? - Nimm keine Krawatte! Das Fest ist sehr locker und inoffiziell.","Was soll der Mann tun?","Keine Krawatte nehmen","Die rote Krawatte nehmen","Einen Anzug kaufen","Sich umziehen","Which tie should I take? - Don't take a tie! The party is very casual and unofficial.","Listen to the advice 'keine Krawatte'."
