pos,word,article,gender,gender_tip,plural,meaning,ex1_de,ex1_en,ex2_de,ex2_en
noun,Mitbewohnerin,die,f,die Mitbewohnerin.,Mitbewohnerinnen,roommate / flatmate (female),"Meine Mitbewohnerin kocht oft.","My roommate cooks often.","Ich suche eine Mitbewohnerin.","I am looking for a roommate."
noun,Wohngemeinschaft,die,f,die Wohngemeinschaft (WG).,Wohngemeinschaften,flatshare / shared apartment,"Ich lebe in einer WG.","I live in a flatshare.","Das WG-Leben ist lustig.","Flatshare life is fun."
noun,Ordnung,die,f,die Ordnung — ends in -ung.,-,order / tidiness,"Ich liebe Ordnung.","I love tidiness.","Ordnung ist wichtig.","Order is important."
noun,Unordnung,die,f,die Unordnung.,-,mess / disorder,"Ich hasse Unordnung.","I hate messes.","Was für eine Unordnung!","What a mess!"
noun,Putzplan,der,m,der Putzplan.,Putzpläne,cleaning schedule,"Wer steht auf dem Putzplan?","Who is on the cleaning schedule?","Wir brauchen einen Putzplan.","We need a cleaning schedule."
noun,Nachricht,die,f,die Nachricht.,Nachrichten,message,"Ich hinterlasse eine Nachricht.","I leave a message.","Hast du meine Nachricht gelesen?","Did you read my message?"
noun,Zettel,der,m,der Zettel.,Zettel,note / piece of paper,"Ich schreibe einen Zettel.","I am writing a note.","Der Zettel hängt an der Tür.","The note is hanging on the door."
noun,Aufgabe,die,f,die Aufgabe — ends in -e.,Aufgaben,task / chore,"Das ist deine Aufgabe.","That is your task.","Ich habe viele Aufgaben.","I have many tasks."
noun,Herd,der,m,der Herd.,Herde,stove,"Der Herd ist dreckig.","The stove is dirty.","Ich mache den Herd sauber.","I clean the stove."
noun,Kühlschrank,der,m,der Kühlschrank.,Kühlschränke,fridge / refrigerator,"Räum den Kühlschrank auf!","Tidy up the fridge!","Der Kühlschrank ist leer.","The fridge is empty."
noun,Pflanze,die,f,die Pflanze.,Pflanzen,plant,"Ich gieße die Pflanzen.","I water the plants.","Die Pflanze braucht Wasser.","The plant needs water."
noun,Balkon,der,m,der Balkon.,Balkone,balcony,"Wir putzen den Balkon.","We clean the balcony.","Der Balkon ist schön.","The balcony is nice."
verb,putzen,-,-,-,-,to clean,"Ich putze das Bad.","I clean the bathroom.","Wir müssen heute putzen.","We have to clean today."
verb,waschen,-,-,-,-,to wash,"Ich wasche die Wäsche.","I wash the laundry.","Wäschst du das Auto?","Are you washing the car?"
verb,abwaschen,-,-,-,-,to wash up (dishes) (separable),"Kannst du bitte abwaschen?","Can you please wash up?","Ich wasche die Teller ab.","I wash the plates."
verb,spülen,-,-,-,-,to wash dishes / to rinse,"Ich spüle das Geschirr.","I wash the dishes.","Spülst du heute?","Are you washing dishes today?"
verb,abtrocknen,-,-,-,-,to dry (dishes) (separable),"Ich wasche ab und du trocknest ab.","I wash and you dry.","Trockne bitte die Gläser ab.","Please dry the glasses."
verb,staubsaugen,-,-,-,-,to vacuum,"Er staubsaugt das Wohnzimmer.","He vacuums the living room.","Wir müssen staubsaugen.","We have to vacuum."
verb,fegen,-,-,-,-,to sweep,"Ich fege den Boden.","I sweep the floor.","Fegst du die Küche?","Are you sweeping the kitchen?"
verb,wischen,-,-,-,-,to mop / to wipe,"Sie wischt den Staub.","She wipes the dust.","Ich wische den Boden.","I mop the floor."
verb,aufräumen,-,-,-,-,to tidy up (separable),"Räum dein Zimmer auf!","Tidy up your room!","Ich räume die Küche auf.","I tidy up the kitchen."
verb,rausbringen,-,-,-,-,to take out (separable),"Bringst du den Müll raus?","Are you taking the trash out?","Ich bringe den Müll raus.","I am taking the trash out."
verb,decken,-,-,-,-,to set (the table),"Deckst du den Tisch?","Are you setting the table?","Ich decke den Tisch für uns.","I set the table for us."
verb,bügeln,-,-,-,-,to iron,"Ich hasse bügeln!","I hate ironing!","Bügelst du mein Hemd?","Are you ironing my shirt?"
verb,hassen,-,-,-,-,to hate,"Ich hasse den Haushalt.","I hate doing chores.","Er hasst Unordnung.","He hates mess."
verb,nerven,-,-,-,-,to annoy,"Das nervt mich!","That annoys me!","Du nervst!","You are annoying!"
verb,ärgern,-,-,-,-,to anger / to annoy,"Er ärgert mich.","He annoys me.","Ärgerst du dich?","Are you annoyed?"
verb,stören,-,-,-,-,to disturb / to bother,"Stört dich das?","Does that bother you?","Bitte nicht stören!","Please do not disturb!"
verb,vergessen,-,-,-,-,to forget,"Ich habe es vergessen.","I forgot it.","Vergiss den Müll nicht!","Don't forget the trash!"
verb,bitten,-,-,-,-,to ask / to request,"Darf ich dich um Hilfe bitten?","May I ask you for help?","Ich bitte dich!","I ask you (Please)!"
verb,streiten,-,-,-,-,to argue / to fight,"Wir streiten oft über den Putzplan.","We often argue about the cleaning schedule.","Bitte streitet nicht.","Please don't argue."
adjective,sauber,-,-,-,-,clean,"Das Bad ist jetzt sauber.","The bathroom is clean now.","Alles ist sauber.","Everything is clean."
adjective,schmutzig,-,-,-,-,dirty,"Der Boden ist schmutzig.","The floor is dirty.","Schmutziges Geschirr.","Dirty dishes."
adjective,dreckig,-,-,-,-,filthy / dirty,"Meine Schuhe sind dreckig.","My shoes are filthy.","Die Küche ist dreckig.","The kitchen is filthy."
adjective,ordentlich,-,-,-,-,tidy / neat,"Er ist sehr ordentlich.","He is very neat.","Ein ordentliches Zimmer.","A tidy room."
adjective,unordentlich,-,-,-,-,messy / untidy,"Mein Mitbewohner ist unordentlich.","My roommate is messy.","Das ist unordentlich.","That is untidy."
adjective,faul,-,-,-,-,lazy,"Du bist so faul!","You are so lazy!","Ein fauler Sonntag.","A lazy Sunday."
adjective,fleißig,-,-,-,-,diligent / hardworking,"Anna ist sehr fleißig.","Anna is very diligent.","Fleißig lernen.","To study diligently."
adjective,böse,-,-,-,-,angry / mean,"Bist du böse auf mich?","Are you angry at me?","Ein böser Blick.","An angry look."
adjective,sauer,-,-,-,-,mad / sour,"Ich bin echt sauer!","I am really mad!","Die Milch ist sauer.","The milk is sour."
adjective,wütend,-,-,-,-,furious,"Er ist sehr wütend.","He is very furious.","Mach mich nicht wütend.","Don't make me furious."
adverb,täglich,-,-,-,-,daily,"Ich putze fast täglich.","I clean almost daily.","Täglich frisches Brot.","Daily fresh bread."
adverb,wöchentlich,-,-,-,-,weekly,"Wir putzen das Bad wöchentlich.","We clean the bathroom weekly.","Ein wöchentlicher Plan.","A weekly schedule."
adverb,selten,-,-,-,-,rarely,"Er spült nur selten ab.","He rarely washes the dishes.","Das passiert selten.","That rarely happens."
pronoun,mich,-,-,-,-,me (Akkusativ),"Er liebt mich.","He loves me.","Das stört mich.","That bothers me."
pronoun,dich,-,-,-,-,you (Akkusativ, informal),"Ich frage dich.","I ask you.","Ich liebe dich.","I love you."
pronoun,ihn,-,-,-,-,him / it (Akkusativ, masculine),"Ich sehe ihn.","I see him.","Kaufst du ihn? (den Tisch)","Are you buying it?"
pronoun,sie,-,-,-,-,her / it / them (Akkusativ, fem/plural),"Ich besuche sie.","I visit her/them.","Ich wasche sie. (die Wäsche)","I am washing it."
pronoun,es,-,-,-,-,it (Akkusativ, neuter),"Ich lese es. (das Buch)","I read it.","Spülst du es? (das Geschirr)","Are you washing it?"
pronoun,uns,-,-,-,-,us (Akkusativ),"Besucht ihr uns?","Are you visiting us?","Das freut uns.","That pleases us."
pronoun,euch,-,-,-,-,you (Akkusativ, plural informal),"Ich höre euch.","I hear you all.","Das stört euch nicht.","That doesn't bother you all."
pronoun,Sie,-,-,-,-,you (Akkusativ, formal),"Ich verstehe Sie nicht.","I don't understand you.","Ich bitte Sie!","I ask you!"
noun,WG-Zimmer,das,n,das WG-Zimmer.,WG-Zimmer,flatshare room,"Ich suche ein WG-Zimmer.","I am looking for a flatshare room.","Das WG-Zimmer ist klein.","The flatshare room is small."
noun,Spülmittel,das,n,das Spülmittel.,-,dish soap,"Wir brauchen Spülmittel.","We need dish soap.","Das Spülmittel ist leer.","The dish soap is empty."
noun,Waschmittel,das,n,das Waschmittel.,-,laundry detergent,"Das Waschmittel ist teuer.","The laundry detergent is expensive.","Kaufst du Waschmittel?","Are you buying laundry detergent?"
