text,question,answer,distractor1,distractor2,distractor3,translation,tip
"Wann fängt das Fußballspiel an? - Um fünf nach halb vier.","Wann beginnt das Spiel?","15:35","15:25","14:35","16:35","When does the soccer game start? - At five past half past three (3:35).","fünf nach halb vier is 15:35."
"Ich habe eine Verabredung mit Anna. Wir gehen ins Restaurant.","Was macht die Person mit Anna?","Sie gehen ins Restaurant.","Sie gehen ins Kino.","Sie sehen fern.","Sie kaufen ein.","I have a date with Anna. We are going to the restaurant.","Listen to the destination 'ins Restaurant'."
"Am Mittwoch habe ich frei. Wollen wir ins Kino gehen?","Wann hat die Person frei?","Am Mittwoch","Am Wochenende","Am Montag","Heute","On Wednesday I am free. Do we want to go to the cinema?","Listen to the day 'Mittwoch'."
"Was hast du heute vor? - Nichts. Ich räume nur die Wohnung auf.","Was macht die Person heute?","Die Wohnung aufräumen","Einkaufen gehen","Im Internet surfen","Ins Café gehen","What are your plans for today? - Nothing. I am just cleaning the apartment.","Listen to the separable verb 'aufräumen'."
"Wann machst du das Geschäft auf? - Jeden Morgen um 8:30 Uhr.","Wann öffnet das Geschäft?","Um 8:30 Uhr","Um 8:00 Uhr","Um 9:00 Uhr","Um 9:30 Uhr","When do you open the store? - Every morning at 8:30 AM.","Listen to the time '8:30'."
"Gehst du heute Abend mit uns essen? - Tut mir leid, ich bin schon verabredet.","Warum geht die Person nicht mit essen?","Sie ist schon verabredet.","Sie hat kein Geld.","Sie ist krank.","Das Restaurant ist zu.","Are you going out to eat with us tonight? - I'm sorry, I already have plans.","'schon verabredet' means already having plans/an appointment."
"Treffen wir uns um acht? - Lieber um neun. Da habe ich mehr Zeit.","Wann treffen sie sich schließlich?","Um neun (9 Uhr)","Um acht (8 Uhr)","Um zehn (10 Uhr)","Um sieben (7 Uhr)","Shall we meet at eight? - Preferrably at nine. I have more time then.","Listen to the final agreed time."
"Die Ausstellung ist von Dienstag bis Sonntag geöffnet.","An welchem Tag ist die Ausstellung geschlossen?","Am Montag","Am Sonntag","Am Samstag","Am Dienstag","The exhibition is open from Tuesday to Sunday.","If it's open Tues-Sun, it must be closed on Monday."
"Es ist zehn vor acht. Wir müssen gehen!","Wie spät ist es?","19:50","20:10","19:10","20:50","It is ten to eight. We have to go!","zehn vor acht is 7:50 (or 19:50)."
"Ich sehe am Nachmittag fern. So von 15 bis 17 Uhr.","Wie lange sieht die Person fern?","Zwei Stunden","Eine Stunde","Drei Stunden","Gar nicht","I watch TV in the afternoon. Like from 3 PM to 5 PM.","From 15 to 17 Uhr is two hours."
"Wann kommt der Bus? - In zehn Minuten. Also um Viertel nach eins.","Wie spät ist es jetzt?","Fünf nach eins (13:05)","Viertel nach eins (13:15)","Viertel vor eins (12:45)","Halb eins (12:30)","When does the bus come? - In ten minutes. So at a quarter past one (13:15).","If 13:15 is in ten minutes, it is currently 13:05."
"Gehst du am Freitag ins Schwimmbad? - Nein, am Samstag.","Wann geht die Person ins Schwimmbad?","Am Samstag","Am Freitag","Am Sonntag","Am Wochenende","Are you going to the swimming pool on Friday? - No, on Saturday.","Listen to the correction."
"Ich kaufe am Morgen ein und räume am Nachmittag auf.","Wann räumt die Person auf?","Am Nachmittag","Am Morgen","Am Abend","In der Nacht","I shop in the morning and clean up in the afternoon.","Listen to the time specifically for 'aufräumen'."
"Ist das Museum heute offen? - Nein, auf dem Schild steht: Montags geschlossen.","Welcher Tag ist heute wahrscheinlich?","Montag","Sonntag","Dienstag","Freitag","Is the museum open today? - No, the sign says: Closed on Mondays.","Since it's closed today and the sign says closed Mondays, today is Monday."
"Es ist halb elf. Ich bin müde. Gute Nacht!","Wie spät ist es?","22:30 Uhr (halb elf)","23:30 Uhr","21:30 Uhr","10:00 Uhr","It is half past ten. I am tired. Good night!","halb elf means 10:30 (or 22:30)."
"Wollen wir am Wochenende spazieren gehen? - Ja, am Sonntagnachmittag?","Wann wollen sie spazieren gehen?","Am Sonntagnachmittag","Am Samstagmorgen","Am Freitagabend","Am Sonntagvormittag","Do we want to go for a walk on the weekend? - Yes, on Sunday afternoon?","Listen to the specific part of the weekend."
"Ich habe heute einen Termin beim Arzt. Um 16:45 Uhr.","Wann ist der Termin?","Um Viertel vor fünf (16:45)","Um Viertel nach vier (16:15)","Um halb fünf (16:30)","Um fünf (17:00)","I have a doctor's appointment today. At 16:45.","16:45 is also called Viertel vor fünf."
"Mein Kurs fängt um neun Uhr an und hört um halb eins auf.","Wann ist der Kurs zu Ende?","Um halb eins (12:30)","Um neun Uhr","Um zwölf Uhr","Um eins","My course starts at nine and ends at half past twelve.","'aufhören' means to end."
"Hast du Lust auf einen Kaffee? - Ja, aber ich habe nur 20 Minuten Zeit.","Wie viel Zeit hat die Person?","20 Minuten","Eine Stunde","30 Minuten","10 Minuten","Do you feel like having a coffee? - Yes, but I only have 20 minutes.","Listen to the exact number of minutes."
"Wann stehst du am Montag auf? - Immer sehr früh. Um 6 Uhr.","Wann steht die Person auf?","Um 6 Uhr","Um 7 Uhr","Um 8 Uhr","Spät","When do you get up on Monday? - Always very early. At 6 o'clock.","Listen to the exact time."
"Gehen wir am Donnerstag ins Theater? - Da habe ich leider schon einen Termin.","Warum können sie nicht ins Theater?","Die Person hat schon einen Termin.","Das Theater ist geschlossen.","Die Tickets sind teuer.","Sie haben keine Lust.","Are we going to the theater on Thursday? - Unfortunately I already have an appointment then.","Listen to the reason 'schon einen Termin'."
"Treffen wir uns vor der Kneipe? - Ja, um zehn nach acht.","Wann treffen sie sich?","20:10 (zehn nach acht)","19:50 (zehn vor acht)","20:00 (acht)","20:15 (Viertel nach acht)","Shall we meet in front of the pub? - Yes, at ten past eight.","zehn nach acht is 20:10."
"Ist heute Dienstag? - Nein, gestern war Dienstag. Heute ist Mittwoch!","Welcher Tag ist heute?","Mittwoch","Dienstag","Montag","Donnerstag","Is today Tuesday? - No, yesterday was Tuesday. Today is Wednesday!","Listen to the correction."
"Ich arbeite in der Nacht. Von 22 Uhr bis 6 Uhr am Morgen.","Wann arbeitet die Person?","In der Nacht (22 bis 6 Uhr)","Am Vormittag","Am Nachmittag","Am Abend","I work in the night. From 10 PM to 6 AM.","Listen to the time frame and the word 'Nacht'."
"Machen Sie bitte die Tür zu. Es ist kalt!","Was soll die Person machen?","Die Tür zumachen","Das Fenster aufmachen","Das Licht ausmachen","Die Heizung anmachen","Please close the door. It is cold!","'zumachen' means to close."
"Der Supermarkt ist sonntags nicht geöffnet.","Wann kann man im Supermarkt nicht einkaufen?","Am Sonntag","Am Samstag","In der Nacht","Am Montag","The supermarket is not open on Sundays.","'nicht geöffnet' means closed."
"Wir gehen heute Mittag essen. Kommst du mit? - Ja, ich habe Hunger.","Wann gehen sie essen?","Am Mittag","Am Abend","Am Morgen","In der Nacht","We are going out to eat this midday. Are you coming along? - Yes, I am hungry.","Listen to the time of day 'Mittag'."
"Es ist fünf vor halb eins. Der Zug fährt gleich!","Wie spät ist es?","12:25","12:35","13:25","11:55","It is five to half past one. The train is leaving soon!","fünf vor halb eins is 12:25."
"Wann rufst du Thomas an? - Gleich. Ich suche nur mein Handy.","Wann ruft die Person an?","Gleich (sofort)","Später","Morgen","Gar nicht","When are you calling Thomas? - Shortly. I am just looking for my cell phone.","'Gleich' means in a very short moment / shortly."
"Hast du Lust auf Kino am Freitag? - Ja, welcher Film läuft denn?","An welchem Tag wollen sie ins Kino?","Am Freitag","Am Samstag","Am Donnerstag","Am Wochenende","Do you feel like going to the cinema on Friday? - Yes, which movie is playing?","Listen to the day."
"Die Bürozeiten sind Montag bis Freitag, 9 bis 17 Uhr.","Hat das Büro am Samstag geöffnet?","Nein","Ja","Nur vormittags","Weiß nicht","The office hours are Monday to Friday, 9 to 5.","If the hours are Mon-Fri, it is closed Saturday."
"Geht es am Dienstag um 15 Uhr? - Ja, das passt. Ich trage es in den Kalender ein.","Was passiert am Dienstag um 15 Uhr?","Sie haben eine Verabredung/Termin.","Sie gehen ins Kino.","Der Kurs fängt an.","Sie kaufen ein.","Does Tuesday at 3 PM work? - Yes, that fits. I'll enter it into the calendar.","Entering a time in the calendar implies an appointment."
