pos,word,article,gender,gender_tip,plural,meaning,ex1_de,ex1_en,ex2_de,ex2_en
phrase,Zum Wohl,-,-,-,-,Cheers (when drinking wine/beer),"Zum Wohl!","Cheers!","Wir trinken auf dich, zum Wohl!","We drink to you, cheers!"
phrase,Guten Appetit,-,-,-,-,Enjoy your meal,"Guten Appetit! - Danke, gleichfalls.","Enjoy your meal! - Thanks, you too."
noun,Einladung,die,f,die Einladung — ends in -ung.,Einladungen,invitation,"Danke für die Einladung!","Thanks for the invitation!","Ich schreibe eine Einladung.","I am writing an invitation."
noun,Gast,der,m,der Gast.,Gäste,guest,"Wir haben heute Gäste.","We have guests today.","Der Gast möchte zahlen.","The guest would like to pay."
noun,Gabel,die,f,die Gabel.,Gabeln,fork,"Ich brauche eine Gabel.","I need a fork.","Messer und Gabel.","Knife and fork."
noun,Messer,das,n,das Messer.,Messer,knife,"Das Messer schneidet gut.","The knife cuts well.","Hier ist dein Messer.","Here is your knife."
noun,Löffel,der,m,der Löffel.,Löffel,spoon,"Die Suppe esse ich mit dem Löffel.","I eat the soup with the spoon.","Hast du einen Löffel?","Do you have a spoon?"
noun,Teller,der,m,der Teller.,Teller,plate,"Der Teller ist leer.","The plate is empty.","Stell die Teller auf den Tisch.","Put the plates on the table."
noun,Glas,das,n,das Glas.,Gläser,glass,"Ein Glas Wein.","A glass of wine.","Wir brauchen vier Gläser.","We need four glasses."
noun,Tasse,die,f,die Tasse.,Tassen,cup,"Eine Tasse Kaffee.","A cup of coffee.","Ich möchte eine Tasse Tee.","I would like a cup of tea."
