text,question,answer,distractor1,distractor2,distractor3,translation,tip
"Ab wann ist das Schwimmbad geöffnet? - Das Schwimmbad ist ab 8 Uhr für unsere Gäste geöffnet.","Wann öffnet das Schwimmbad?","Ab 8 Uhr","Ab 7 Uhr","Ab 9 Uhr","Es ist geschlossen.","From what time is the swimming pool open? - The swimming pool is open from 8 AM for our guests.","Listen to the starting time 'ab 8 Uhr'."
"Wir haben von 12 bis 14 Uhr Mittagspause. Bitte rufen Sie später noch einmal an.","Wann ist die Mittagspause?","Von 12 bis 14 Uhr","Von 13 bis 14 Uhr","Von 12 bis 15 Uhr","Nur um 12 Uhr","We have our lunch break from 12 to 2 PM. Please call again later.","Listen to the time span 'von 12 bis 14 Uhr'."
"Ich habe heute keinen Termin frei. Aber ab morgen können Sie kommen.","Wann kann der Patient kommen?","Ab morgen","Heute am Nachmittag","Heute Abend","Nächste Woche","I have no open appointment today. But starting tomorrow you can come.","Listen to the future starting point 'ab morgen'."
"Guten Tag, ich lerne seit drei Wochen Deutsch. - Das ist ja toll! Sie sprechen schon sehr gut.","Wie lange lernt die Person schon Deutsch?","Seit drei Wochen","Seit drei Monaten","Seit drei Tagen","Seit einem Jahr","Good day, I have been learning German for three weeks. - That is great! You already speak very well.","Listen to the duration 'drei Wochen'."
"Soll ich das Fenster zumachen? Es ist kalt. - Nein, lass es bitte auf. Ich brauche frische Luft.","Macht die Person das Fenster zu?","Nein, die andere Person möchte frische Luft.","Ja, es ist zu kalt.","Ja, sie macht auch die Heizung an.","Sie öffnet die Tür.","Should I close the window? It is cold. - No, please leave it open. I need fresh air.","Listen to the negative response 'Nein, lass es bitte auf'."
"Der Föhn im Bad ist kaputt. - Tut mir leid. Wir bringen sofort einen neuen auf Ihr Zimmer.","Was bekommt der Gast?","Einen neuen Föhn","Ein neues Handtuch","Neue Seife","Ein neues Zimmer","The hairdryer in the bathroom is broken. - I'm sorry. We will bring a new one to your room immediately.","Listen to the broken item 'Föhn'."
"Haben Sie Seife? Hier im Bad ist keine. - Selbstverständlich. Der Zimmerservice bringt Ihnen welche.","Wer bringt die Seife?","Der Zimmerservice","Der Techniker","Der Chef","Der Rezeptionist","Do you have soap? There is none here in the bathroom. - Of course. Room service will bring you some.","Listen for the helper 'Zimmerservice'."
"Ich stehe im Stau. Ich komme bestimmt 20 Minuten zu spät zur Besprechung. - Kein Problem, wir warten.","Warum kommt die Person zu spät?","Sie steht im Stau.","Sie ist krank.","Sie hat verschlafen.","Das Auto ist kaputt.","I am in a traffic jam. I will definitely be 20 minutes late for the meeting. - No problem, we will wait.","Listen to the reason 'Stau' (traffic jam)."
"Die Praxis ist am Mittwochnachmittag geschlossen. Bitte rufen Sie am Donnerstag wieder an.","Wann ist die Praxis geschlossen?","Am Mittwochnachmittag","Am Donnerstagmorgen","Am Freitag","Am Mittwochvormittag","The practice is closed on Wednesday afternoon. Please call again on Thursday.","Listen to the specific time 'Mittwochnachmittag'."
"Ich muss meinen Termin beim Friseur verschieben. Geht es am Freitag um 14 Uhr? - Ja, das passt gut.","Wohin möchte die Person gehen?","Zum Friseur","Zum Zahnarzt","Ins Büro","Ins Hotel","I have to postpone my appointment at the hairdresser. Does Friday at 2 PM work? - Yes, that fits well.","Listen to the location 'Friseur'."
"Soll ich Ihnen ein Taxi rufen? - Ja, bitte. Ich muss dringend zum Bahnhof.","Wobei hilft die Rezeption?","Sie ruft ein Taxi.","Sie trägt die Koffer.","Sie repariert das Auto.","Sie bucht einen Flug.","Should I call a taxi for you? - Yes, please. I urgently need to go to the train station.","The offer is 'ein Taxi rufen'."
"Wir haben leider ein Problem. Das Wasser in der Dusche ist nur kalt. - Ich schicke gleich den Monteur.","Was ist das Problem mit der Dusche?","Das Wasser ist nur kalt.","Es gibt kein Wasser.","Der Duschkopf ist kaputt.","Das Wasser ist zu heiß.","We unfortunately have a problem. The water in the shower is only cold. - I will send the mechanic right away.","Listen to the temperature issue 'kalt'."
"Ich warte seit einer halben Stunde auf den Bus! Er kommt einfach nicht.","Wie lange wartet die Person schon?","Seit einer halben Stunde (30 Minuten)","Seit einer Stunde","Seit 10 Minuten","Seit gestern","I have been waiting for the bus for half an hour! It just won't come.","'eine halbe Stunde' is 30 minutes."
"Wann sollen wir uns treffen? - Ab 18 Uhr habe ich Zeit. Lass uns am Marktplatz treffen.","Wann hat die zweite Person Zeit?","Ab 18 Uhr","Um 17 Uhr","Bis 18 Uhr","Am Morgen","When should we meet? - From 6 PM on I have time. Let's meet at the market square.","Listen to the starting time 'Ab 18 Uhr'."
"Sollen wir heute Abend kochen oder eine Pizza bestellen? - Kochen! Ich habe schon eingekauft.","Was machen die beiden heute Abend?","Sie kochen selbst.","Sie bestellen Pizza.","Sie gehen ins Restaurant.","Sie essen gar nichts.","Should we cook tonight or order a pizza? - Cook! I have already shopped.","Listen to the decision based on 'eingekauft'."
"Mein Handy funktioniert nicht mehr. Es ist total kaputt. - Du musst ein neues kaufen.","Was ist mit dem Handy?","Es ist kaputt.","Es ist neu.","Es ist weg.","Es ist zu laut.","My cell phone doesn't work anymore. It is totally broken. - You have to buy a new one.","Listen to the state of the phone 'kaputt'."
"Ich rufe wegen meiner Mutter an. Sie braucht einen Termin bei Dr. Schmidt.","Für wen ist der Termin?","Für die Mutter","Für die Person selbst","Für den Vater","Für ein Kind","I am calling about my mother. She needs an appointment with Dr. Schmidt.","Listen to the person mentioned 'wegen meiner Mutter'."
"Können wir den Termin von Montag auf Dienstag verschieben? - Tut mir leid, am Dienstag bin ich nicht da.","Kann der Termin auf Dienstag verschoben werden?","Nein, die Person ist nicht da.","Ja, das passt super.","Ja, aber nur am Abend.","Sie treffen sich am Montag.","Can we postpone the appointment from Monday to Tuesday? - I'm sorry, on Tuesday I am not here.","Listen to the rejection 'bin ich nicht da'."
"Ich suche meinen Schlüssel! Wo ist er? - Soll ich dir suchen helfen? - Nein, ich habe ihn schon!","Hat die Person den Schlüssel gefunden?","Ja, sie hat ihn schon.","Nein, er ist weg.","Die andere Person sucht ihn.","Der Schlüssel ist im Auto.","I am looking for my key! Where is it? - Should I help you search? - No, I already have it!","'ich habe ihn schon' means it's found."
"Die Klimaanlage in meinem Zimmer geht nicht aus. Es ist schon eiskalt. - Ich komme sofort!","Was ist das Problem mit der Klimaanlage?","Sie geht nicht aus (es ist zu kalt).","Sie geht nicht an (es ist zu heiß).","Sie ist zu laut.","Sie ist kaputt und tropft.","The air conditioning in my room won't turn off. It is already freezing cold. - I am coming immediately!","Listen to the problem 'geht nicht aus'."
"Ich bin heute leider krank und kann nicht ins Büro kommen. Bitte sagen Sie alle Termine ab.","Was soll die Sekretärin tun?","Alle Termine absagen","Die Termine verschieben","Einen Arzt rufen","Ein Meeting planen","I am unfortunately sick today and cannot come to the office. Please cancel all appointments.","Listen to the instruction 'alle Termine absagen'."
"Herr Meier, der Termin um 14 Uhr fällt aus. Der Kunde hat gerade angerufen.","Was ist mit dem Termin um 14 Uhr?","Er fällt aus (wurde abgesagt).","Er wird verschoben.","Der Kunde ist schon da.","Er ist sehr wichtig.","Mr. Meier, the 2 PM appointment is canceled. The customer just called.","'fällt aus' is synonymous with canceled."
"Soll ich die Rechnung per Post schicken? - Nein, bitte per E-Mail. Das geht schneller.","Wie soll die Rechnung geschickt werden?","Per E-Mail","Per Post","Per Fax","Per Bote","Should I send the invoice by mail? - No, please by email. That is faster.","Listen to the preferred method 'per E-Mail'."
"Wir haben seit zwei Tagen kein warmes Wasser! - Das tut mir sehr leid. Der Monteur ist noch krank.","Wie lange haben sie schon kein warmes Wasser?","Seit zwei Tagen","Seit zwei Stunden","Seit einer Woche","Seit heute Morgen","We haven't had warm water for two days! - I am very sorry. The mechanic is still sick.","Listen to the duration 'zwei Tagen'."
"Ich muss unbedingt pünktlich am Flughafen sein. Bitte bestellen Sie ein Taxi für 5 Uhr morgens.","Für wie viel Uhr wird das Taxi bestellt?","Für 5 Uhr morgens","Für 15 Uhr","Für 6 Uhr morgens","Für sofort","I absolutely must be at the airport on time. Please order a taxi for 5 AM.","Listen to the specific time requested."
"Soll ich das Licht anmachen? Es ist dunkel hier. - Ja, das ist eine gute Idee.","Was macht die erste Person?","Sie macht das Licht an.","Sie macht das Fenster zu.","Sie macht den Fernseher an.","Sie bringt eine Lampe.","Should I turn on the light? It is dark here. - Yes, that is a good idea.","'Licht anmachen' means turning on the light."
"Ich brauche dringend Hilfe. Mein Auto springt nicht an. - Ich rufe den Pannendienst für Sie.","Was braucht die Person dringend?","Hilfe (mit dem Auto)","Einen Arzt","Ein Taxi","Geld","I urgently need help. My car won't start. - I will call breakdown service for you.","Listen to the plea 'dringend Hilfe'."
"Ab wann können wir frühstücken? - Das Buffet ist ab 6:30 Uhr geöffnet.","Ab wann gibt es Frühstück im Hotel?","Ab 6:30 Uhr","Ab 7:00 Uhr","Ab 6:00 Uhr","Ab 8:00 Uhr","From what time can we have breakfast? - The buffet is open from 6:30 AM.","Listen to the time '6:30'."
"Ich habe einen Wecker bestellt, aber keiner hat geklingelt! Ich bin jetzt zu spät! - Das tut uns aufrichtig leid!","Warum ist die Person zu spät?","Der Wecker vom Hotel hat nicht geklingelt.","Sie hat vergessen, den Wecker zu stellen.","Das Taxi kam nicht.","Sie war lange wach.","I ordered an alarm clock, but none rang! I am late now! - We are sincerely sorry!","Listen to the complaint about the 'Wecker'."
"Können wir die Sitzung auf 11 Uhr verschieben? - Ja, das passt mir auch besser.","Auf wann wird die Sitzung verschoben?","Auf 11 Uhr","Auf 10 Uhr","Auf 12 Uhr","Auf morgen","Can we postpone the session to 11 o'clock? - Yes, that suits me better too.","Listen to the new time '11 Uhr'."
"Soll ich Ihnen noch etwas zu trinken bringen? - Nein danke, ich möchte dann zahlen.","Was möchte der Gast tun?","Zahlen","Noch etwas trinken","Etwas essen","Nach Hause gehen","Should I bring you something else to drink? - No thanks, I would like to pay then.","Listen to the guest's response 'zahlen'."
"Seit wann hast du diese Schmerzen? - Seit gestern Abend. Es tut sehr weh.","Seit wann hat der Patient Schmerzen?","Seit gestern Abend","Seit heute Morgen","Seit zwei Tagen","Seit einer Woche","Since when have you had this pain? - Since yesterday evening. It hurts a lot.","Listen to the starting point 'gestern Abend'."
"Ich bin geschäftlich hier. Ich brauche schnelles Internet für meine Arbeit. - Unser WLAN ist sehr gut.","Warum braucht die Person das Internet?","Für ihre Arbeit (geschäftlich)","Um Filme zu sehen","Um mit der Familie zu telefonieren","Um Spiele zu spielen","I am here on business. I need fast internet for my work. - Our WiFi is very good.","Listen to the reason 'für meine Arbeit'."
"Ich habe meinen Pass im Zimmer vergessen. Können Sie mir die Tür aufmachen? - Ja, geben Sie mir kurz Ihren Namen.","Warum braucht die Person Hilfe?","Sie hat den Pass im Zimmer vergessen (Tür zu).","Sie sucht das Hotel.","Der Pass ist gestohlen.","Sie hat den Schlüssel verloren.","I forgot my passport in the room. Can you open the door for me? - Yes, give me your name briefly.","Listen to the problem with the door/passport."
"Ab dem 1. Juli haben wir neue Öffnungszeiten. Wir haben dann auch sonntags geöffnet.","Was ändert sich ab dem 1. Juli?","Die Öffnungszeiten (auch sonntags offen)","Die Preise","Der Ort","Die Speisekarte","Starting July 1st we have new opening hours. We will then also be open on Sundays.","Listen to the change taking effect 'ab dem 1. Juli'."
"Haben Sie am Freitag Zeit für einen Termin beim Friseur? - Ja, vormittags passt es mir gut.","Wann möchte die Person zum Friseur?","Am Freitagvormittag","Am Freitagnachmittag","Am Samstagmorgen","Heute Abend","Do you have time for a hairdresser appointment on Friday? - Yes, mornings suit me well.","Combine 'Freitag' and 'vormittags'."
"Der Gast aus Zimmer 12 hat angerufen. Sein Fernseher geht nicht. - Soll ich gleich hingehen? - Ja, bitte.","Wer soll zum Gast gehen?","Der Techniker/die zweite Person","Die Polizei","Ein Arzt","Der Chef","The guest from room 12 called. His TV doesn't work. - Should I go there right away? - Yes, please.","The second speaker offers to go fix it."
"Ich warte seit 40 Minuten beim Zahnarzt. Das ist nicht normal! - Tut mir leid, es ist heute sehr voll.","Wie lange wartet die Person schon?","Seit 40 Minuten","Seit 14 Minuten","Seit einer Stunde","Seit 4 Minuten","I have been waiting at the dentist for 40 minutes. That is not normal! - I'm sorry, it is very full today.","Listen to the exact duration '40 Minuten'."
"Frau Schneider, wir müssen die Sitzung heute leider absagen. Herr Klein ist krank. - Oh, gute Besserung für ihn!","Warum fällt die Sitzung aus?","Herr Klein ist krank.","Frau Schneider hat keine Zeit.","Der Chef ist nicht da.","Der Raum ist besetzt.","Mrs. Schneider, we unfortunately have to cancel the session today. Mr. Klein is sick. - Oh, get well soon for him!","Listen to the reason for cancellation."
"Ich brauche dringend Handtücher und Seife. Ich möchte duschen! - Entschuldigung, der Service kommt in zwei Minuten.","Was möchte die Person tun?","Duschen (braucht Handtücher und Seife)","Schlafen","Essen","Das Zimmer wechseln","I urgently need towels and soap. I want to shower! - Excuse me, service is coming in two minutes.","Listen to the intended action 'duschen'."
