pos,word,article,gender,gender_tip,plural,meaning,ex1_de,ex1_en,ex2_de,ex2_en
adverb,nicht,-,-,-,-,not,"Ich bin nicht verheiratet.","I am not married.","Wir wohnen nicht in Köln.","We do not live in Cologne."
verb,wohnen,-,-,-,-,to live / to reside,"Wo wohnst du?","Where do you live?","Ich wohne in Berlin.","I live in Berlin."
verb,leben,-,-,-,-,to live,"Wir leben in Deutschland.","We live in Germany.","Sie leben nicht zusammen.","They do not live together."
verb,arbeiten,-,-,-,-,to work,"Wo arbeiten Sie?","Where do you work?","Ich arbeite in Bonn.","I work in Bonn."
verb,haben,-,-,-,-,to have,"Ich habe ein Kind.","I have a child.","Wir haben Zeit.","We have time."
verb,studieren,-,-,-,-,to study (at university),"Ich studiere in München.","I am studying in Munich.","Sie studiert Medizin.","She is studying medicine."
preposition,als,-,-,-,-,as,"Ich arbeite als Architekt.","I work as an architect.","Sie arbeitet als Kellnerin.","She works as a waitress."
preposition,bei,-,-,-,-,at (a company),"Ich arbeite bei Siemens.","I work at Siemens.","Er arbeitet bei X-Media.","He works at X-Media."
preposition,in,-,-,-,-,in,"Ich wohne in Berlin.","I live in Berlin.","Sie studiert in Wien.","She studies in Vienna."
adjective,super,-,-,-,-,super / great,"Das ist super!","That is great!","Ein super Job!","A great job!"
noun,null,-,-,-,-,zero,"Die Zahl ist null.","The number is zero.","Null Kinder.","Zero children."
noun,eins,-,-,-,-,one,"Nummer eins.","Number one.","Ich habe ein Kind.","I have one child."
noun,zwei,-,-,-,-,two,"Ich habe zwei Kinder.","I have two children.","Wir sind zwei Personen.","We are two people."
noun,drei,-,-,-,-,three,"Drei Jahre alt.","Three years old.","Er hat drei Autos.","He has three cars."
noun,vier,-,-,-,-,four,"Vier Studenten.","Four students.","Wir sind vier.","We are four."
noun,fünf,-,-,-,-,five,"Fünf Jahre.","Five years.","Sie arbeiten fünf Tage.","They work five days."
noun,sechs,-,-,-,-,six,"Ich bin sechs.","I am six.","Sechs Monate.","Six months."
noun,sieben,-,-,-,-,seven,"Sieben Tage hat die Woche.","The week has seven days.","Nummer sieben.","Number seven."
noun,acht,-,-,-,-,eight,"Acht Stunden arbeiten.","Working eight hours.","Acht Personen.","Eight people."
noun,neun,-,-,-,-,nine,"Neun Jahre.","Nine years.","Die Zahl neun.","The number nine."
noun,zehn,-,-,-,-,ten,"Zehn Euro.","Ten euros.","Ich bin zehn.","I am ten."
noun,elf,-,-,-,-,eleven,"Elf Spieler.","Eleven players.","Elf Jahre alt.","Eleven years old."
noun,zwölf,-,-,-,-,twelve,"Zwölf Monate.","Twelve months.","Es ist zwölf Uhr.","It is twelve o'clock."
noun,dreizehn,-,-,-,-,thirteen,"Ich bin dreizehn.","I am thirteen.","Dreizehn Kinder.","Thirteen children."
noun,vierzehn,-,-,-,-,fourteen,"Vierzehn Tage.","Fourteen days.","Die Zahl vierzehn.","The number fourteen."
noun,fünfzehn,-,-,-,-,fifteen,"Fünfzehn Jahre.","Fifteen years.","Fünfzehn Studenten.","Fifteen students."
noun,sechzehn,-,-,-,-,sixteen,"Ich bin sechzehn.","I am sixteen.","Sechzehn Euro.","Sixteen euros."
noun,siebzehn,-,-,-,-,seventeen,"Siebzehn Jahre alt.","Seventeen years old.","Nummer siebzehn.","Number seventeen."
noun,achtzehn,-,-,-,-,eighteen,"Er ist achtzehn.","He is eighteen.","Achtzehn Menschen.","Eighteen people."
noun,neunzehn,-,-,-,-,nineteen,"Neunzehn Jahre.","Nineteen years.","Die Zahl neunzehn.","The number nineteen."
noun,zwanzig,-,-,-,-,twenty,"Zwanzig Euro.","Twenty euros.","Ich bin zwanzig.","I am twenty."
noun,einundzwanzig,-,-,-,-,twenty-one,"Einundzwanzig Jahre.","Twenty-one years.","Sie ist einundzwanzig.","She is twenty-one."
noun,dreißig,-,-,-,-,thirty,"Ich bin dreißig Jahre alt.","I am thirty years old.","Dreißig Tage.","Thirty days."
noun,vierzig,-,-,-,-,forty,"Vierzig Euro.","Forty euros.","Vierzig Stunden.","Forty hours."
noun,fünfzig,-,-,-,-,fifty,"Fünfzig Jahre.","Fifty years.","Fünfzig Menschen.","Fifty people."
noun,sechzig,-,-,-,-,sixty,"Sechzig Sekunden.","Sixty seconds.","Er ist sechzig.","He is sixty."
noun,siebzig,-,-,-,-,seventy,"Siebzig Jahre alt.","Seventy years old.","Siebzig Prozent.","Seventy percent."
noun,achtzig,-,-,-,-,eighty,"Meine Oma ist achtzig.","My grandma is eighty.","Achtzig Euro.","Eighty euros."
noun,neunzig,-,-,-,-,ninety,"Neunzig Tage.","Ninety days.","Nummer neunzig.","Number ninety."
noun,hundert,-,-,-,-,one hundred,"Hundert Prozent.","One hundred percent.","Das kostet hundert Euro.","That costs one hundred euros."
