text,question,answer,distractor1,distractor2,distractor3,translation,tip
"Ich möchte mein eigener Chef sein. Ich gründe eine Firma. - Viel Glück dabei!","Was ist der Plan der Person?","Eine eigene Firma gründen (Chef sein)","Politiker werden","Im Krankenhaus arbeiten","Eine Ausbildung machen","I want to be my own boss. I am founding a company. - Good luck with that!","Listen to the phrase 'Firma gründen'."
"Verdienst du gut als Sekretärin? - Ja, das Geld ist okay. Aber der Job ist sehr anstrengend.","Wie findet sie den Job?","Anstrengend","Sehr entspannend","Langweilig","Schlecht bezahlt","Do you earn well as a secretary? - Yes, the money is okay. But the job is very exhausting.","Listen to the adjective 'anstrengend'."
"Was sind eure Pläne? - Wir heiraten im August! Und im September fliegen wir nach Asien.","Wann heiraten sie?","Im August","Im September","Nächstes Jahr","Im Sommer","What are your plans? - We are getting married in August! And in September we fly to Asia.","Listen to the month for the wedding 'August'."
"Ich bin im ersten Semester. Ich studiere Informatik. - Oh, das ist bestimmt schwer.","Was studiert die Person?","Informatik","Medizin","Deutsch","Mathematik","I am in the first semester. I am studying computer science. - Oh, that is surely hard.","Listen for the subject 'Informatik'."
"Willst du ein Auto kaufen? - Nein, ich will mir unbedingt ein schnelles Motorrad kaufen.","Was will die Person kaufen?","Ein Motorrad","Ein Auto","Ein Fahrrad","Ein Haus","Do you want to buy a car? - No, I absolutely want to buy a fast motorcycle.","Listen to the correction after 'Nein'."
"Ich möchte später Politiker werden. Ich will die Welt verändern. - Ein großer Wunsch!","Welchen Beruf wünscht sich die Person?","Politiker","Schauspieler","Lehrer","Arzt","I would like to become a politician later. I want to change the world. - A big wish!","Listen to the profession 'Politiker'."
"Wie lange bist du noch in der Schule? - Nur noch dieses Jahr. Dann mache ich mein Abitur.","Wann macht die Person Abitur?","Dieses Jahr","Nächstes Jahr","In drei Jahren","Sie hat es schon gemacht.","How long are you still in school? - Only this year. Then I do my Abitur.","Listen to the timeframe 'dieses Jahr'."
"Was macht ihr am Wochenende? - Wir wollen unsere Freunde in der Stadt besuchen.","Was wollen sie am Wochenende machen?","Freunde in der Stadt besuchen","Ins Kino gehen","Die Wohnung aufräumen","Lernen","What are you doing on the weekend? - We want to visit our friends in the city.","Listen to the plan 'Freunde besuchen'."
"Geld ist nicht alles. Mir ist meine Familie viel wichtiger. - Das sehe ich auch so.","Was ist der ersten Person wichtiger als Geld?","Ihre Familie","Ihr Beruf","Ihr Auto","Das Ausland","Money isn't everything. My family is much more important to me. - I see it that way too.","Listen to what is 'wichtiger'."
"Hast du schon Pläne für den Urlaub? - Ich weiß es noch nicht genau. Vielleicht fahre ich nach Italien.","Sind die Pläne für den Urlaub schon sicher?","Nein, sie weiß es noch nicht genau (vielleicht Italien).","Ja, sie fährt nach Spanien.","Ja, sie bleibt zu Hause.","Nein, sie hat keinen Urlaub.","Do you already have plans for the vacation? - I don't know exactly yet. Maybe I'll travel to Italy.","'Vielleicht' and 'noch nicht genau' indicate uncertainty."
"Ich suche ein Praktikum im Ausland. - In Europa? - Nein, lieber in Amerika.","Wo sucht die Person ein Praktikum?","In Amerika","In Europa","In Deutschland","In Asien","I am looking for an internship abroad. - In Europe? - No, rather in America.","Listen to the preference 'lieber in Amerika'."
"Sie arbeitet als Chefsekretärin und organisiert alle Termine für den Chef. - Das ist sicher viel Stress.","Was macht die Chefsekretärin?","Sie organisiert alle Termine.","Sie kocht Kaffee.","Sie putzt das Büro.","Sie schreibt Lieder.","She works as an executive secretary and organizes all appointments for the boss. - That is certainly a lot of stress.","Listen to her task 'organisiert alle Termine'."
"Ich lerne jeden Tag für die Prüfung. Mindestens zwei Stunden. - Sehr fleißig!","Wie lange lernt die Person jeden Tag?","Mindestens zwei Stunden","Eine Stunde","Zehn Stunden","Gar nicht","I study every day for the exam. At least two hours. - Very diligent!","Listen to the duration 'zwei Stunden'."
"Ich will reich werden! - Und wie willst du das machen? - Keine Ahnung, vielleicht werde ich ein Star.","Was ist der Wunsch der Person?","Sie will reich werden (und vielleicht ein Star).","Sie will Arzt werden.","Sie will heiraten.","Sie will aufs Land ziehen.","I want to become rich! - And how do you want to do that? - No idea, maybe I will become a star.","Listen to the primary goal 'reich werden'."
"Wir wollen am Freitag heiraten. Aber bitte ohne große Party. Nur die Familie.","Wie wollen sie heiraten?","Ohne große Party, nur mit Familie","Mit einer riesigen Party","Mit vielen Freunden","Gar nicht","We want to get married on Friday. But please without a big party. Only the family.","Listen to the restriction 'ohne große Party'."
"Wie läuft es im Studium? - Es ist sehr schwer. Ich muss viel lesen.","Wie findet die Person das Studium?","Sehr schwer","Sehr einfach","Langweilig","Toll","How is the studying going? - It is very hard. I have to read a lot.","Listen to the adjective 'schwer'."
"Willst du wirklich Mechaniker werden? - Ja, unbedingt! Ich arbeite gern mit Autos.","Warum will er Mechaniker werden?","Er arbeitet gern mit Autos.","Er will viel Geld verdienen.","Sein Vater ist Mechaniker.","Er findet keine andere Arbeit.","Do you really want to become a mechanic? - Yes, absolutely! I like working with cars.","Listen to the reason 'arbeitet gern mit Autos'."
"Hast du die Prüfung bestanden? - Ja! Wir wollen das heute Abend feiern. Kommst du?","Warum wollen sie feiern?","Die Person hat die Prüfung bestanden.","Es ist ihr Geburtstag.","Sie haben ein Auto gekauft.","Sie fliegen in den Urlaub.","Did you pass the exam? - Yes! We want to celebrate that tonight. Are you coming?","The celebration is for passing the exam ('Prüfung bestanden')."
"Mein größter Wunsch ist eine lange Reise durch Europa. - Mit dem Zug? - Ja, genau!","Was ist der größte Wunsch der Person?","Eine Reise durch Europa (mit dem Zug)","Ein neues Auto","Ein Haus am Meer","Eine Ausbildung","My biggest wish is a long trip through Europe. - By train? - Yes, exactly!","Listen to the dream described."
"Ich habe einen Kunden am Telefon. Wir sprechen später, okay? - Okay, bis dann!","Warum hat die Person keine Zeit?","Sie hat einen Kunden am Telefon.","Sie ist in einer Besprechung.","Sie ist beim Arzt.","Sie hat Feierabend.","I have a customer on the phone. We'll talk later, okay? - Okay, see you then!","Listen to the reason 'Kunden am Telefon'."
"Ich will nicht studieren. Ich will sofort Geld verdienen und arbeiten.","Was will die Person machen?","Arbeiten und Geld verdienen","Studieren","Zur Schule gehen","Ins Ausland reisen","I don't want to study. I want to earn money immediately and work.","Listen to what she explicitly *wants* to do."
"Meine Tochter singt sehr schön. Sie will Sängerin werden. - Das ist ein schöner Beruf.","Was möchte die Tochter werden?","Sängerin","Schauspielerin","Lehrerin","Ärztin","My daughter sings very beautifully. She wants to become a singer. - That is a beautiful profession.","Listen to the profession 'Sängerin'."
"Ich habe mein Abitur gemacht. Jetzt plane ich meine Zukunft.","Was hat die Person gemacht?","Ihr Abitur","Ihren Führerschein","Ihr Praktikum","Ihre Ausbildung","I did my Abitur. Now I am planning my future.","Listen to the completed action 'Abitur gemacht'."
"Wollen wir zusammen lernen? Die Prüfung ist schon morgen! - Ja, gute Idee. Treffen wir uns in der Bibliothek.","Wann ist die Prüfung?","Morgen","Heute","Nächste Woche","Übermorgen","Do we want to study together? The exam is already tomorrow! - Yes, good idea. Let's meet in the library.","Listen to the time 'morgen'."
"Sie will eine Familie gründen und drei Kinder haben. - Wow, eine große Familie!","Wie viele Kinder möchte sie haben?","Drei","Zwei","Vier","Eins","She wants to start a family and have three children. - Wow, a big family!","Listen to the number 'drei'."
"Ich bin im dritten Semester Medizin. Es läuft wirklich gut.","In welchem Semester ist die Person?","Im dritten Semester","Im ersten Semester","Im zweiten Semester","Im vierten Semester","I am in the third semester of medicine. It is going really well.","Listen to the ordinal number 'dritten'."
"Hast du einen Führerschein? - Nein, leider nicht. Ich fahre immer mit dem Bus.","Hat die Person einen Führerschein?","Nein (sie fährt mit dem Bus)","Ja, für das Auto.","Ja, für das Motorrad.","Sie macht ihn gerade.","Do you have a driver's license? - No, unfortunately not. I always travel by bus.","Listen to the negative response 'Nein'."
"Wir wollen nächstes Jahr ein Haus kaufen. - Am Stadtrand? - Ja, genau. Da ist es ruhiger.","Was wollen sie nächstes Jahr machen?","Ein Haus kaufen (am Stadtrand)","Eine Wohnung mieten","Ein Auto kaufen","In den Urlaub fliegen","We want to buy a house next year. - On the outskirts? - Yes, exactly. It is quieter there.","Listen to the plan 'Haus kaufen'."
"Der Schauspieler aus dem Film ist fantastisch! - Ja, er ist sehr berühmt in Deutschland.","Worüber sprechen sie?","Über einen Schauspieler","Über einen Sänger","Über einen Politiker","Über einen Sportler","The actor from the movie is fantastic! - Yes, he is very famous in Germany.","Listen to the profession 'Schauspieler'."
"Mein Bruder macht ein Praktikum in einer Bank. - Will er dort später arbeiten? - Ja, das ist sein Plan.","Wo macht der Bruder ein Praktikum?","In einer Bank","Im Krankenhaus","Im Supermarkt","In der Schule","My brother is doing an internship at a bank. - Does he want to work there later? - Yes, that is his plan.","Listen to the location 'Bank'."
"Ich will auf keinen Fall in der Stadt bleiben. Ich ziehe aufs Land.","Wo will die Person wohnen?","Auf dem Land","In der Stadt","Im Ausland","Im Zentrum","I definitely don't want to stay in the city. I am moving to the countryside.","'aufs Land' means to the countryside."
"Wie läuft es bei der neuen Arbeit? - Toll! Meine neuen Kollegen sind sehr nett.","Wie findet die Person die neue Arbeit?","Toll (die Kollegen sind nett)","Anstrengend","Langweilig","Stressig","How is it going at the new job? - Great! My new colleagues are very nice.","Listen to the positive evaluation 'Toll'."
"Willst du wirklich dein Motorrad verkaufen? - Ja, ich brauche das Geld für mein Studium.","Warum verkauft er das Motorrad?","Er braucht Geld für das Studium.","Es ist kaputt.","Er will ein neues kaufen.","Er hat keinen Führerschein.","Do you really want to sell your motorcycle? - Yes, I need the money for my studies.","Listen to the reason 'Geld für mein Studium'."
"Ich habe eine Ausbildung als Bäcker gemacht. Aber jetzt arbeite ich als Taxifahrer.","Was ist die Person von Beruf (Ausbildung)?","Bäcker","Taxifahrer","Mechaniker","Koch","I did an apprenticeship as a baker. But now I work as a taxi driver.","The question asks for the 'Ausbildung' (apprenticeship), which is 'Bäcker'."
"Das Konzert war der Wahnsinn! Die Band hat super gespielt! - Finde ich auch!","Wie fanden sie das Konzert?","Wahnsinn / super","Langweilig","Zu laut","Schlecht","The concert was amazing! The band played super! - I think so too!","Listen to the highly positive words."
"Ich reise für ein Jahr durch die Welt. - Ohne deine Freundin? - Ja, sie muss arbeiten.","Wie reist die Person durch die Welt?","Ohne ihre Freundin (allein)","Mit der ganzen Familie","Mit Freunden","Mit dem Hund","I am traveling around the world for a year. - Without your girlfriend? - Yes, she has to work.","Listen to the condition 'Ohne deine Freundin'."
"Was sind deine Pläne für den Sommer? - Nichts Besonderes. Ich bleibe hier und verdiene etwas Geld.","Was macht die Person im Sommer?","Hier bleiben und Geld verdienen","In den Urlaub fliegen","Eine Sprachschule besuchen","Ans Meer fahren","What are your plans for the summer? - Nothing special. I am staying here and earning some money.","Listen to the plan 'Geld verdienen'."
"Der Politiker im Fernsehen spricht sehr gut. - Ja, aber seine Pläne finde ich nicht gut.","Wie findet die zweite Person die Pläne des Politikers?","Sie findet sie NICHT gut.","Sie findet sie super.","Sie findet sie interessant.","Sie weiß es nicht.","The politician on TV speaks very well. - Yes, but I don't find his plans good.","Listen to the second speaker's opinion."
"Ich habe den Test nicht bestanden. Ich muss ihn im Herbst noch einmal machen. - Oh, das tut mir leid.","Was ist passiert?","Die Person hat den Test NICHT bestanden.","Sie hat eine sehr gute Note.","Sie hat den Test vergessen.","Sie darf nicht studieren.","I didn't pass the test. I have to do it again in autumn. - Oh, I'm sorry about that.","'nicht bestanden' means failed."
"Wir wollen morgen ins Kino. Welchen Film wollen wir sehen? - Vielleicht den neuen mit dem berühmten Schauspieler?","Welchen Film wollen sie sehen?","Den neuen mit dem berühmten Schauspieler","Einen alten Film","Einen Liebesfilm","Eine Dokumentation","We want to go to the cinema tomorrow. Which movie do we want to see? - Maybe the new one with the famous actor?","Listen to the description of the movie."
