pos,word,article,gender,gender_tip,plural,meaning,ex1_de,ex1_en,ex2_de,ex2_en
noun,Norden,der,m,Compass directions are masculine.,-,north,"Hamburg liegt im Norden.","Hamburg is located in the north.","Der Wind kommt aus dem Norden.","The wind comes from the north."
noun,Süden,der,m,Compass directions are masculine.,-,south,"Im Süden ist es wärmer.","In the south it is warmer.","München liegt im Süden.","Munich is located in the south."
noun,Osten,der,m,Compass directions are masculine.,-,east,"Berlin liegt im Osten.","Berlin is located in the east.","Die Sonne geht im Osten auf.","The sun rises in the east."
noun,Westen,der,m,Compass directions are masculine.,-,west,"Köln liegt im Westen.","Cologne is located in the west.","Im Westen regnet es heute.","In the west it is raining today."
noun,Norddeutschland,das,n,das Norddeutschland.,-,Northern Germany,"Er lebt in Norddeutschland.","He lives in Northern Germany.","Das Wetter in Norddeutschland.","The weather in Northern Germany."
noun,Süddeutschland,das,n,das Süddeutschland.,-,Southern Germany,"In Süddeutschland gibt es Berge.","In Southern Germany there are mountains.","Wir fahren nach Süddeutschland.","We are traveling to Southern Germany."
noun,Himmelsrichtung,die,f,die Himmelsrichtung — ends in -ung.,Himmelsrichtungen,compass direction,"Welche Himmelsrichtung ist das?","Which compass direction is that?","Es gibt vier Himmelsrichtungen.","There are four compass directions."
noun,Himmel,der,m,der Himmel.,Himmel,sky,"Der Himmel ist blau.","The sky is blue.","Keine Wolken am Himmel.","No clouds in the sky."
noun,Regenschirm,der,m,der Regenschirm.,Regenschirme,umbrella,"Ich brauche einen Regenschirm.","I need an umbrella.","Hast du deinen Regenschirm dabei?","Do you have your umbrella with you?"
noun,Sonnenbrille,die,f,die Sonnenbrille.,Sonnenbrillen,sunglasses,"Die Sonne scheint, wo ist meine Sonnenbrille?","The sun is shining, where are my sunglasses?","Eine coole Sonnenbrille.","Cool sunglasses."
noun,Strand,der,m,der Strand.,Strände,beach,"Wir liegen am Strand.","We are lying on the beach.","Der Strand ist schön.","The beach is beautiful."
noun,Meer,das,n,das Meer.,Meere,sea / ocean,"Wir fahren ans Meer.","We are traveling to the sea.","Das Meer ist blau.","The sea is blue."
noun,See,der,m,der See.,Seen,lake,"Wir schwimmen im See.","We swim in the lake.","Der See ist sehr kalt.","The lake is very cold."
noun,Berg,der,m,der Berg.,Berge,mountain,"Wir wandern in den Bergen.","We are hiking in the mountains.","Der Berg ist hoch.","The mountain is high."
noun,Insel,die,f,die Insel.,Inseln,island,"Sylt ist eine Insel.","Sylt is an island.","Wir machen Urlaub auf einer Insel.","We are vacationing on an island."
noun,Wald,der,m,der Wald.,Wälder,forest / woods,"Wir gehen im Wald spazieren.","We are walking in the forest.","Im Wald ist es kühl.","In the forest it is cool."
noun,Reiseziel,das,n,das Reiseziel.,Reiseziele,travel destination,"Was ist dein Reiseziel?","What is your travel destination?","Ein beliebtes Reiseziel.","A popular travel destination."
noun,Schneeanzug,der,m,der Schneeanzug.,Schneeanzüge,snowsuit,"Das Kind trägt einen Schneeanzug.","The child is wearing a snowsuit.","Der Schneeanzug ist sehr warm.","The snowsuit is very warm."
noun,Handschuh,der,m,der Handschuh.,Handschuhe,glove,"Zieh deine Handschuhe an!","Put on your gloves!","Es ist kalt, ich brauche Handschuhe.","It is cold, I need gloves."
verb,regnen,-,-,-,-,to rain,"Es regnet heute.","It is raining today.","Gestern hat es geregnet.","Yesterday it rained."
verb,schneien,-,-,-,-,to snow,"Im Winter schneit es oft.","In winter it snows often.","Es schneit in den Bergen.","It is snowing in the mountains."
verb,scheinen,-,-,-,-,to shine,"Die Sonne scheint.","The sun is shining.","Morgen scheint die Sonne wieder.","Tomorrow the sun will shine again."
verb,frieren,-,-,-,-,to freeze / to be cold,"Ich friere!","I am freezing/cold!","Bei minus 10 Grad friert das Wasser.","At minus 10 degrees the water freezes."
verb,bleiben,-,-,-,-,to stay,"Ich bleibe heute zu Hause.","I am staying at home today.","Bleibst du im Bett?","Are you staying in bed?"
verb,mitnehmen,-,-,-,-,to take along (separable),"Ich nehme den Regenschirm mit.","I'll take the umbrella with me.","Nimmst du mich mit?","Are you taking me along?"
verb,hoffen,-,-,-,-,to hope,"Ich hoffe, das Wetter wird besser.","I hope the weather gets better.","Wir hoffen auf Sonne.","We are hoping for sun."
verb,scheinen,-,-,-,-,to seem / to shine,"Die Sonne scheint hell.","The sun shines brightly.","Das scheint richtig zu sein.","That seems to be right."
adjective,sonnig,-,-,-,-,sunny,"Heute ist es sonnig.","Today it is sunny.","Ein sonniger Tag.","A sunny day."
adjective,bewölkt,-,-,-,-,cloudy / overcast,"Es ist heute stark bewölkt.","It is heavily overcast today.","Der Himmel ist bewölkt.","The sky is cloudy."
adjective,wolkig,-,-,-,-,cloudy,"Morgen wird es wolkig.","Tomorrow it will be cloudy.","Wolkiges Wetter.","Cloudy weather."
adjective,windig,-,-,-,-,windy,"An der Nordsee ist es oft windig.","At the North Sea it is often windy.","Es ist sehr windig heute.","It is very windy today."
adjective,neblig,-,-,-,-,foggy,"Im November ist es neblig.","In November it is foggy.","Fahr vorsichtig, es ist neblig.","Drive carefully, it is foggy."
adjective,regnerisch,-,-,-,-,rainy,"Ein regnerischer Tag.","A rainy day.","Das Wetter ist heute regnerisch.","The weather is rainy today."
adjective,stürmisch,-,-,-,-,stormy,"Das Meer ist stürmisch.","The sea is stormy.","Ein stürmischer Herbsttag.","A stormy autumn day."
adjective,heiß,-,-,-,-,hot,"Im Sommer ist es oft sehr heiß.","In summer it is often very hot.","Mir ist heiß.","I am hot."
adjective,warm,-,-,-,-,warm,"Das Wetter ist heute angenehm warm.","The weather is pleasantly warm today.","Zieh dir etwas Warmes an.","Put on something warm."
adjective,kalt,-,-,-,-,cold,"Es ist bitterkalt draußen.","It is bitterly cold outside.","Mir ist kalt.","I am cold."
adjective,kühl,-,-,-,-,cool / chilly,"Am Abend wird es kühl.","In the evening it gets cool.","Ein kühler Wind.","A cool wind."
adjective,nass,-,-,-,-,wet,"Der Regen macht alles nass.","The rain makes everything wet.","Meine Schuhe sind nass.","My shoes are wet."
adjective,trocken,-,-,-,-,dry,"Hoffentlich bleibt es trocken.","Hopefully it stays dry.","Der Sommer war sehr trocken.","The summer was very dry."
adjective,schlecht,-,-,-,-,bad,"Das Wetter ist heute richtig schlecht.","The weather is really bad today.","Schlechtes Wetter für ein Picknick.","Bad weather for a picnic."
adjective,schön,-,-,-,-,beautiful / nice,"Was für ein schönes Wetter!","What beautiful weather!","Morgen wird das Wetter schön.","Tomorrow the weather will be nice."
adverb,überall,-,-,-,-,everywhere,"Überall liegt Schnee.","There is snow everywhere.","Es regnet fast überall.","It is raining almost everywhere."
adverb,nirgends,-,-,-,-,nowhere,"Die Sonne ist nirgends zu sehen.","The sun is nowhere to be seen.","Nirgends gibt es Regen.","There is rain nowhere."
adverb,meistens,-,-,-,-,mostly / usually,"Meistens scheint hier die Sonne.","Mostly the sun shines here.","Im April regnet es meistens viel.","In April it mostly rains a lot."
adverb,oft,-,-,-,-,often,"Im Herbst regnet es oft.","In autumn it rains often.","Wie oft fährst du ans Meer?","How often do you travel to the sea?"
conjunction,denn,-,-,-,-,because (occupies position 0),"Ich bleibe zu Hause, denn es regnet.","I am staying home because it is raining.","Er kommt nicht, denn er ist krank.","He isn't coming because he is sick."
noun,Regenschauer,der,m,der Regenschauer.,Regenschauer,rain shower,"Es gibt heute kurze Regenschauer.","There are brief rain showers today.","Achtung, ein Regenschauer kommt.","Attention, a rain shower is coming."
noun,Hitze,die,f,die Hitze.,-,heat,"Die Hitze ist extrem.","The heat is extreme.","Ich mag die Hitze nicht.","I do not like the heat."
noun,Kälte,die,f,die Kälte.,-,cold (noun),"Die Kälte im Winter ist hart.","The cold in winter is harsh.","Schütz dich vor der Kälte.","Protect yourself from the cold."
noun,Klima,das,n,das Klima.,Klimata,climate,"Das Klima hier ist mild.","The climate here is mild.","Das Klima ändert sich.","The climate is changing."
noun,Trockenheit,die,f,die Trockenheit.,-,drought / dryness,"Die Pflanzen sterben wegen der Trockenheit.","The plants are dying because of the drought.","Es gibt eine große Trockenheit.","There is a great drought."
adverb,warum,-,-,-,-,why,"Warum bleibst du zu Hause?","Why are you staying home?","Warum weinst du?","Why are you crying?"
adverb,deshalb,-,-,-,-,therefore / that's why,"Es regnet, deshalb bleibe ich hier.","It is raining, therefore I am staying here.","Er ist krank, deshalb kommt er nicht.","He is sick, that's why he isn't coming."
noun,Eis,das,n,das Eis.,-,ice,"Vorsicht, Eis auf der Straße!","Careful, ice on the road!","Das Wasser wird zu Eis.","The water turns to ice."
noun,Schneemann,der,m,der Schneemann.,Schneemänner,snowman,"Wir bauen einen Schneemann.","We are building a snowman.","Der Schneemann hat eine Karotte als Nase.","The snowman has a carrot for a nose."
verb,blühen,-,-,-,-,to bloom,"Im Frühling blühen die Bäume.","In spring the trees bloom.","Die Blumen blühen schön.","The flowers bloom beautifully."
noun,Nordsee,die,f,die Nordsee.,-,North Sea,"Wir machen Urlaub an der Nordsee.","We are vacationing at the North Sea.","Das Wasser in der Nordsee ist kalt.","The water in the North Sea is cold."
noun,Ostsee,die,f,die Ostsee.,-,Baltic Sea,"Die Ostsee ist ein beliebtes Reiseziel.","The Baltic Sea is a popular travel destination.","Wir fahren an die Ostsee.","We travel to the Baltic Sea."
noun,Süden,der,m,Compass directions are masculine.,-,South,"Im Süden scheint die Sonne.","In the South the sun is shining.","Wir fliegen in den Süden.","We are flying to the South."
noun,Ausrede,die,f,die Ausrede.,Ausreden,excuse,"Das ist eine schlechte Ausrede.","That is a bad excuse.","Hast du immer eine Ausrede?","Do you always have an excuse?"
verb,verstehen,-,-,-,-,to understand,"Ich verstehe dich.","I understand you.","Ich verstehe, denn du hast recht.","I understand, because you are right."
verb,hoffen,-,-,-,-,to hope,"Ich hoffe, das Wetter bleibt schön.","I hope the weather stays nice.","Hoffentlich regnet es nicht.","Hopefully it won't rain."
