text,question,answer,distractor1,distractor2,distractor3,translation,tip
"Haben wir noch Druckerpapier? Der Drucker ist leer. - Ich schaue mal im Schrank.","Was fehlt im Drucker?","Papier","Tinte","Farbe","Strom","Do we still have printer paper? The printer is empty. - I'll look in the cabinet.","Listen to the compound noun 'Druckerpapier'."
"Ich schreibe eine Notiz für den Chef. Er hat morgen einen Termin um 15 Uhr.","Was macht die Person?","Sie schreibt eine Notiz.","Sie ruft den Chef an.","Sie geht zum Chef.","Sie macht eine Kaffeepause.","I am writing a note for the boss. He has an appointment tomorrow at 3 PM.","Listen to the first action 'schreibe eine Notiz'."
"Die Rechnung ist falsch. Hier steht 500 Euro, aber der Laptop kostet 450.","Was kostet der Laptop wirklich?","450 Euro","500 Euro","400 Euro","550 Euro","The bill is wrong. It says 500 euros here, but the laptop costs 450.","Listen to the true price stated at the end."
"Haben Sie eine Tastatur für mich? - Ja, eine schwarze oder eine weiße?","Welche Tastaturen gibt es?","Schwarze und weiße","Nur schwarze","Nur weiße","Blaue und graue","Do you have a keyboard for me? - Yes, a black one or a white one?","Listen to the color options."
"Der Bildschirm ist kaputt. Ich sehe nur schwarz.","Was ist mit dem Bildschirm?","Er ist kaputt.","Er ist neu.","Er ist zu groß.","Er ist zu hell.","The screen is broken. I only see black.","Listen to the adjective 'kaputt'."
"Ich schicke Ihnen eine SMS mit meiner Nummer. - Danke, das ist praktisch.","Wie bekommt die Person die Nummer?","Per SMS","Per E-Mail","Auf einem Zettel","Per Brief","I will send you a text message with my number. - Thanks, that is practical.","Listen to the communication method 'SMS'."
"Die Telefonverbindung ist sehr schlecht. Ich rufe Sie auf dem Handy an.","Warum ruft die Person auf dem Handy an?","Die Verbindung ist schlecht.","Das Telefon ist kaputt.","Sie ist nicht im Büro.","Sie hat kein Telefon.","The phone connection is very bad. I will call you on your cell phone.","Listen to the problem 'Verbindung ist schlecht'."
"Haben Sie einen Umschlag für den Brief? - Ja, groß oder klein?","Was sucht die Person für den Brief?","Einen Umschlag","Eine Briefmarke","Einen Stift","Eine Adresse","Do you have an envelope for the letter? - Yes, big or small?","Listen to the noun 'Umschlag'."
"Ist das Büro von Frau Klein im zweiten Stock? - Nein, im dritten Stock.","Wo ist das Büro von Frau Klein?","Im dritten Stock","Im zweiten Stock","Im ersten Stock","Im Erdgeschoss","Is Mrs. Klein's office on the second floor? - No, on the third floor.","Listen to the correction."
"Ich habe keinen Stress heute. Mein Chef ist im Urlaub!","Warum hat die Person keinen Stress?","Der Chef ist im Urlaub.","Sie hat frei.","Das Büro ist zu.","Sie trinkt Kaffee.","I have no stress today. My boss is on vacation!","Listen to the reason regarding the boss."
"Das ist kein Computer. Das ist ein großer Bildschirm für Präsentationen.","Was ist das Gerät?","Ein Bildschirm","Ein Computer","Ein Fernseher","Ein Laptop","That is not a computer. That is a large screen for presentations.","Listen to the correction after 'kein'."
"Können Sie das Dokument bitte drucken? - Ich habe kein Papier mehr.","Warum kann die Person nicht drucken?","Sie hat kein Papier.","Der Drucker ist kaputt.","Sie hat keinen Drucker.","Sie hat keine Zeit.","Can you please print the document? - I have no more paper.","Listen to the negative statement 'kein Papier'."
"Wie schreibe ich 'Müller'? Mit ue oder ü? - Mit ü.","Wie wird Müller geschrieben?","Mit ü","Mit ue","Mit u","Mit y","How do I write 'Müller'? With ue or ü? - With ü.","Listen to the spelling instruction."
"Mein Kalender ist voll. Ich habe keine Zeit für ein Meeting heute.","Warum gibt es heute kein Meeting?","Der Kalender ist voll (keine Zeit).","Sie hat keine Lust.","Der Chef ist nicht da.","Das Büro ist geschlossen.","My calendar is full. I have no time for a meeting today.","Listen to the status of the calendar."
"Sie müssen das Formular unterschreiben. Hier, ein Kuli. - Danke.","Was muss die Person machen?","Das Formular unterschreiben","Ein Formular suchen","Einen Kuli kaufen","Die Rechnung bezahlen","You must sign the form. Here, a pen. - Thanks.","Listen to the action associated with the form."
"Guten Tag, Praxis Dr. Schmidt. - Ich brauche dringend einen Termin!","Wo ruft die Person an?","Beim Arzt (Praxis)","Im Büro","Im Fundbüro","Im Restaurant","Good day, Dr. Schmidt's practice. - I urgently need an appointment!","'Praxis' indicates a doctor's office."
"Ist die Chefin schon da? - Nein, sie kommt heute später. So um 10.","Wann kommt die Chefin heute?","Später (um 10)","Sie ist schon da.","Sie kommt heute nicht.","Morgen.","Is the boss already here? - No, she is coming later today. Around 10.","Listen to the time 'um 10'."
"Rufen Sie mich auf dem Handy an? Meine Nummer ist 0151...","Auf welchem Gerät soll die Person angerufen werden?","Auf dem Handy","Auf dem Bürotelefon","Zuhause","Über Skype","Will you call me on my cell phone? My number is 0151...","Listen for 'auf dem Handy'."
"Der Laptop kostet 899 Euro. Und die Maus? - Die Maus ist gratis.","Was kostet die Maus?","Nichts (gratis)","899 Euro","9 Euro","89 Euro","The laptop costs 899 euros. And the mouse? - The mouse is free.","'Gratis' means free of charge."
"Haben Sie Briefmarken? - Nein, die Post ist nebenan.","Wo bekommt die Person Briefmarken?","Bei der Post nebenan","Hier im Büro","Am Automaten","Sie haben keine mehr.","Do you have stamps? - No, the post office is next door.","Listen to the direction 'nebenan'."
"Ich verstehe Sie sehr schlecht. Sind Sie im Zug? - Ja, die Verbindung ist furchtbar.","Warum ist die Verbindung furchtbar?","Die Person ist im Zug.","Das Handy ist kaputt.","Sie ist im Keller.","Sie spricht leise.","I understand you very poorly. Are you on the train? - Yes, the connection is terrible.","Listen to the location confirmed: 'im Zug'."
"Haben wir noch Kaffee im Büro? Ich brauche jetzt einen Kaffee!","Was sucht die Person im Büro?","Kaffee","Wasser","Tee","Einen Stift","Do we still have coffee in the office? I need a coffee now!","Listen to the repeated word 'Kaffee'."
"Das ist die Rechnung für das Internet. 45 Euro. - Das ist teuer!","Wofür ist die Rechnung?","Für das Internet","Für das Handy","Für den Drucker","Für den Strom","That is the bill for the internet. 45 euros. - That is expensive!","Listen to the service mentioned."
"Wo ist mein Tablet? Ich hatte es doch gerade noch hier auf dem Schreibtisch.","Was sucht die Person?","Ihr Tablet","Ihren Laptop","Ihr Handy","Ihren Stift","Where is my tablet? I just had it here on the desk.","Listen to the device named at the start."
"Soll ich die E-Mail an den Chef schicken? - Nein, bitte an die Sekretärin.","An wen soll die E-Mail gehen?","An die Sekretärin","An den Chef","An den Techniker","An den Kollegen","Should I send the email to the boss? - No, please to the secretary.","Listen to the correction."
"Ich rufe wegen dem Drucker an. Er macht komische Geräusche.","Warum ruft die Person an?","Wegen dem Drucker","Wegen dem Computer","Wegen der Rechnung","Wegen einem Termin","I am calling about the printer. It makes funny noises.","Listen to the topic of the call 'wegen dem Drucker'."
"Die Nummer ist 089 77 66 55. - 089 77 66 55. Richtig? - Richtig.","Ist die Nummer richtig?","Ja, sie ist richtig.","Nein, sie ist falsch.","Die Vorwahl fehlt.","Weiß nicht.","The number is 089 77 66 55. - 089 77 66 55. Right? - Right.","Listen to the confirmation 'Richtig'."
"Das ist kein Büro! Das ist Chaos! Überall Papier und Stifte.","Wie sieht das Büro aus?","Wie ein Chaos (überall Papier)","Sehr aufgeräumt","Sehr klein","Sehr modern","That is not an office! That is chaos! Paper and pens everywhere.","Listen to the description 'Chaos'."
"Können Sie das bitte buchstabieren? - Ja, M-A-I-E-R.","Wie heißt der Name?","Maier","Meyer","Mayer","Meierr","Can you please spell that? - Yes, M-A-I-E-R.","Pay attention to the A-I spelling."
"Haben Sie meine Nachricht bekommen? Ich habe auf den Anrufbeantworter gesprochen.","Wie hat die Person die Nachricht hinterlassen?","Auf dem Anrufbeantworter","Per SMS","Per E-Mail","Einem Kollegen gesagt","Did you get my message? I spoke onto the answering machine.","Listen for 'Anrufbeantworter' (answering machine)."
"Ich habe einen Termin um 14 Uhr. - Tut mir leid, der Chef hat erst um 15 Uhr Zeit.","Wann hat der Chef Zeit?","Um 15 Uhr","Um 14 Uhr","Morgen","Gar nicht","I have an appointment at 2 PM. - I'm sorry, the boss only has time at 3 PM.","Listen to the new time 'um 15 Uhr'."
