text,question,answer,distractor1,distractor2,distractor3,translation,tip
"Die Spülmaschine ist kaputt. Wir müssen alles mit der Hand abwaschen. - Oh nein!","Was müssen sie mit der Hand machen?","Abwaschen","Wäsche waschen","Boden wischen","Fenster putzen","The dishwasher is broken. We have to wash everything by hand. - Oh no!","'mit der Hand abwaschen' means washing dishes manually."
"Dein Hund stört mich! Er ist zu laut. - Er bellt doch gar nicht viel.","Was stört die erste Person?","Der Hund","Die Musik","Der Staubsauger","Der Mitbewohner","Your dog bothers me! He is too loud. - He doesn't bark that much at all.","Listen to the animal 'Hund'."
"Ich habe gestern das ganze Haus geputzt. Heute bist du dran! - Okay, ich fange in der Küche an.","Wer hat gestern geputzt?","Die erste Person","Die zweite Person","Beide zusammen","Niemand","I cleaned the whole house yesterday. Today is your turn! - Okay, I will start in the kitchen.","'Ich habe gestern... geputzt' refers to the first speaker."
"Die Pflanzen auf dem Balkon sind ganz trocken. Gießt du sie? - Ja, mache ich.","Was macht die zweite Person mit den Pflanzen?","Sie gießt sie.","Sie kauft neue.","Sie wirft sie weg.","Sie putzt sie.","The plants on the balcony are completely dry. Are you watering them? - Yes, I'll do it.","'Pflanzen gießen' means watering plants."
"Ich bin so faul heute. Ich möchte den ganzen Tag auf dem Sofa liegen. - Dann mach das doch!","Wie fühlt sich die Person?","Faul","Fleißig","Wütend","Krank","I am so lazy today. I want to lie on the sofa all day. - Then just do that!","Listen to the adjective 'faul'."
"Hast du mich angerufen? - Ja, ich brauche dich. Kannst du den Tisch decken?","Was soll die zweite Person tun?","Den Tisch decken","Den Boden wischen","Den Müll rausbringen","Einkaufen gehen","Did you call me? - Yes, I need you. Can you set the table?","Listen to the request 'Tisch decken'."
"Der Boden in der Küche klebt. Hast du ihn gewischt? - Noch nicht, ich sauge erst.","Was macht die Person zuerst?","Sie saugt.","Sie wischt.","Sie spült ab.","Sie kocht.","The floor in the kitchen is sticky. Did you mop it? - Not yet, I am vacuuming first.","'sauge erst' means vacuuming comes first."
"Ich liebe es, wenn alles ordentlich und sauber ist. - Ich auch! Ordnung ist das halbe Leben.","Was lieben die Personen?","Ordnung und Sauberkeit","Unordnung","Faulenzen","Partys","I love it when everything is tidy and clean. - Me too! Order is half of life.","Listen to the adjectives 'ordentlich und sauber'."
"Warum bist du so sauer? - Weil du meine Tasse nicht abgewaschen hast!","Warum ist die Person sauer?","Die Tasse ist nicht abgewaschen.","Die Tür ist offen.","Der Müll ist voll.","Der Kaffee ist leer.","Why are you so mad? - Because you didn't wash my cup!","Listen to the reason involving 'Tasse' and 'abgewaschen'."
"Wir suchen einen neuen Mitbewohner für unsere WG. Er soll fleißig und ordentlich sein.","Wie soll der neue Mitbewohner sein?","Fleißig und ordentlich","Faul und unordentlich","Laut und lustig","Ruhig und klein","We are looking for a new roommate for our flatshare. He should be hardworking and tidy.","Listen to the desired qualities."
"Kannst du das Fenster im Bad putzen? - Das habe ich doch gestern schon gemacht!","Hat die Person das Fenster schon geputzt?","Ja, gestern schon.","Nein, sie macht es morgen.","Nein, sie hat keine Zeit.","Sie putzt das Küchenfenster.","Can you clean the window in the bathroom? - I already did that yesterday!","Listen to the protest 'gestern schon gemacht'."
"Ich wasche die Tomaten, schneidest du sie dann? - Gerne. Wo ist das Messer?","Was macht die ERSTE Person?","Sie wäscht die Tomaten.","Sie schneidet die Tomaten.","Sie kocht die Suppe.","Sie sucht das Messer.","I wash the tomatoes, will you cut them then? - Gladly. Where is the knife?","The first person says 'Ich wasche'."
"Das ist nicht meine Aufgabe. Auf dem Putzplan stehst du! - Lass mich mal sehen... Oh, du hast recht.","Wer muss putzen?","Die zweite Person","Die erste Person","Der Vermieter","Niemand","That is not my task. You are on the cleaning schedule! - Let me see... Oh, you are right.","The first person says 'Auf dem Putzplan stehst du!'."
"Hast du uns vergessen? Wir warten schon eine Stunde! - Entschuldigung! Ich komme sofort!","Was ist passiert?","Die zweite Person hat sie vergessen.","Sie haben sich gestritten.","Das Auto ist kaputt.","Sie haben den Schlüssel verloren.","Did you forget us? We've been waiting for an hour! - Excuse me! I am coming immediately!","The question 'Hast du uns vergessen?' is confirmed by the apology."
"Ich spüle das Geschirr und du trocknest es ab. Einverstanden? - Okay, gib mir ein Tuch.","Was macht die zweite Person?","Sie trocknet ab.","Sie spült das Geschirr.","Sie kocht.","Sie räumt den Tisch ab.","I wash the dishes and you dry them. Agreed? - Okay, give me a towel.","Listen to the division of labor: 'du trocknest es ab'."
"Der Kühlschrank ist eklig! Wann hast du ihn das letzte Mal gereinigt? - Ich? Das ist dein Kühlschrank!","Warum streiten sie?","Wegen dem ekligen Kühlschrank","Wegen dem Müll","Wegen der lauten Musik","Wegen der Waschmaschine","The fridge is disgusting! When was the last time you cleaned it? - Me? That is your fridge!","Listen to the object 'Kühlschrank'."
"Ich füttere die Katze und gehe mit ihr spazieren. Räumst du in der Zeit das Wohnzimmer auf? - Abgemacht.","Was räumt die zweite Person auf?","Das Wohnzimmer","Das Bad","Die Küche","Das Kinderzimmer","I will feed the cat and go for a walk with it. Will you tidy up the living room in the meantime? - Deal.","Listen to the room 'Wohnzimmer'."
"Bügelst du meine Hemden? - Nein, das mache ich auf keinen Fall. Du bist doch nicht mein Chef!","Bügelt die Person die Hemden?","Nein, auf keinen Fall.","Ja, sehr gern.","Nur ein Hemd.","Ja, wenn er sie bezahlt.","Are you ironing my shirts? - No, I am definitely not doing that. You are not my boss!","Listen to the strong refusal 'auf keinen Fall'."
"Wir streiten so oft über das Putzen. Das ist anstrengend. - Vielleicht brauchen wir eine Putzhilfe.","Worüber streiten sie oft?","Über das Putzen","Über das Essen","Über Geld","Über Freunde","We argue so often about cleaning. That is exhausting. - Maybe we need a cleaner.","Listen to the topic 'Putzen'."
"Bitte sei nicht wütend. Ich habe den Mülleimer vergessen. - Schon gut, ich bringe ihn selbst raus.","Was hat die Person vergessen?","Den Mülleimer (rauszubringen)","Das Essen","Das Fenster zuzumachen","Den Herd auszumachen","Please don't be furious. I forgot the trash can. - It's fine, I'll take it out myself.","Listen to what was forgotten 'Mülleimer'."
"Wo ist mein Laptop? Ich suche ihn schon eine halbe Stunde! - Er liegt auf deinem Bett.","Was sucht die Person?","Ihren Laptop","Ihr Handy","Ihr Buch","Ihren Rucksack","Where is my laptop? I have been looking for it for half an hour! - It is lying on your bed.","Listen to the object 'Laptop'."
"Die Spülmaschine ist fertig. - Kannst du sie ausräumen? - Immer ich! Das nervt!","Wer räumt die Spülmaschine oft aus?","Die zweite Person (sie beschwert sich)","Die erste Person","Der Mitbewohner","Die Mutter","The dishwasher is finished. - Can you empty it? - Always me! That's annoying!","The complaint 'Immer ich!' shows it's usually the second person."
"Schatz, ich habe heute die ganze Wohnung gesaugt. - Du bist ein Schatz, sehr fleißig!","Was hat die Person gemacht?","Die ganze Wohnung gesaugt","Die Fenster geputzt","Gekocht","Das Auto gewaschen","Honey, I vacuumed the whole apartment today. - You are a sweetheart, very hardworking!","'gesaugt' comes from 'staubsaugen' (vacuumed)."
"Ich liebe dich, aber deine Unordnung im Bad macht mich verrückt! - Ich räume ja gleich auf.","Was macht die erste Person verrückt?","Die Unordnung im Bad","Der laute Fernseher","Der schmutzige Herd","Das schmutzige Auto","I love you, but your mess in the bathroom makes me crazy! - I will tidy up shortly.","Listen to the complaint 'Unordnung im Bad'."
"Das Waschmittel ist leer. Und wer geht einkaufen? - Ich gehe später, schreib es auf den Zettel.","Was muss eingekauft werden?","Waschmittel","Spülmittel","Milch","Brot","The laundry detergent is empty. And who is going shopping? - I will go later, write it on the note.","Listen to the empty item 'Waschmittel'."
"Rufst du mich an, wenn du fertig bist mit putzen? - Ja, das dauert aber noch eine Stunde.","Wann ruft die Person an?","Wenn sie fertig mit putzen ist (in einer Stunde).","Sofort.","Morgen früh.","Gar nicht.","Will you call me when you are done cleaning? - Yes, but that will take another hour.","Listen to the condition for calling."
"Die Waschmaschine wäscht nicht mehr. Sie ist kaputt. - Ich rufe den Monteur an.","Was ist kaputt?","Die Waschmaschine","Die Spülmaschine","Der Staubsauger","Der Fernseher","The washing machine doesn't wash anymore. It is broken. - I will call the mechanic.","Listen to the broken appliance."
"Die WG-Party war super, aber wer putzt jetzt den ganzen Schmutz? - Wir machen das alle zusammen.","Wer macht den Schmutz von der Party weg?","Alle zusammen","Nur die erste Person","Eine Putzfrau","Niemand","The flatshare party was super, but who is cleaning all the dirt now? - We will all do it together.","Listen to the solution 'alle zusammen'."
"Ich habe einen Zettel für dich geschrieben. Er liegt auf dem Tisch. - Ah, danke. 'Bitte Müll rausbringen'. Na toll.","Was steht auf dem Zettel?","Bitte Müll rausbringen","Bitte einkaufen gehen","Ich liebe dich","Zimmer aufräumen","I wrote a note for you. It's lying on the table. - Ah, thanks. 'Please take out trash'. Great.","Listen to the message read aloud."
"Ich bitte dich, räum deine Schuhe aus dem Flur! - Ja, sorry, sie stehen immer im Weg.","Was soll die Person mit den Schuhen machen?","Sie wegräumen (aus dem Flur)","Sie putzen","Sie anziehen","Sie verkaufen","I ask you, clear your shoes out of the hallway! - Yes, sorry, they are always in the way.","Listen to the request regarding the 'Schuhe'."
"Stört es Sie, wenn ich hier staubsauge? - Nein, machen Sie nur. Ich gehe sowieso spazieren.","Stört das Staubsaugen die Person?","Nein, sie geht spazieren.","Ja, sie arbeitet.","Ja, es ist zu laut.","Sie hört Musik.","Does it bother you if I vacuum here? - No, go ahead. I am going for a walk anyway.","Listen to the negative response 'Nein'."
"Was für eine Unordnung! Deine Bücher liegen überall auf dem Boden. - Lass sie liegen, ich lerne gleich weiter.","Wo liegen die Bücher?","Überall auf dem Boden","Auf dem Tisch","Im Regal","Unter dem Bett","What a mess! Your books are lying everywhere on the floor. - Leave them be, I will continue studying shortly.","Listen to the location 'auf dem Boden'."
"Ich frage dich zum letzten Mal: Wäschst du heute ab? - Ja, ja, entspann dich.","Worum geht es in dem Streit?","Ums Abwaschen","Ums Müll rausbringen","Ums Einkaufen","Ums Fenster putzen","I ask you for the last time: Are you washing the dishes today? - Yes, yes, relax.","Listen to the verb 'abwaschen'."
"Frau Müller, Sie haben mein Paket! Können Sie es mir geben? - Oh ja, natürlich. Hier, bitte.","Was möchte die Person von Frau Müller?","Ihr Paket","Ihre Post","Ihren Schlüssel","Etwas Geld","Mrs. Müller, you have my package! Can you give it to me? - Oh yes, of course. Here, please.","Listen to the requested item 'Paket'."
"Sie hat uns gestern nicht besucht. - Warum nicht? - Sie war krank.","Warum hat sie die Personen nicht besucht?","Sie war krank.","Sie musste arbeiten.","Sie hatte keine Lust.","Sie hat den Termin vergessen.","She didn't visit us yesterday. - Why not? - She was sick.","Listen to the reason 'krank'."
"Gehört dieser Löffel dir? Er lag unter dem Sofa. - Oh, ja. Danke. Wie kommt der denn dahin?","Was lag unter dem Sofa?","Ein Löffel","Eine Gabel","Ein Messer","Ein Teller","Does this spoon belong to you? It was lying under the sofa. - Oh, yes. Thanks. How did it get there?","Listen to the object 'Löffel'."
"Der Balkon ist endlich sauber. - Fleißig, fleißig! Jetzt trinken wir einen Kaffee dort, oder? - Gute Idee!","Was ist jetzt sauber?","Der Balkon","Die Küche","Das Badezimmer","Die Fenster","The balcony is finally clean. - Hardworking, hardworking! Now we'll drink a coffee there, right? - Good idea!","Listen to the cleaned area 'Balkon'."
