text,question,answer,distractor1,distractor2,distractor3,translation,tip
"Sie fahren 70 Kilometer pro Stunde. Erlaubt sind hier aber nur 50. - Tut mir leid, ich habe das Schild nicht gesehen.","Wie schnell durfte die Person fahren?","50 km/h","70 km/h","30 km/h","100 km/h","You are driving 70 kilometers per hour. But only 50 is allowed here. - I'm sorry, I didn't see the sign.","The question asks what is allowed ('erlaubt sind... nur 50')."
"Können wir hier schwimmen? - Schau mal auf das Schild. Da steht 'Vorsicht, Gefahr!'.","Warum sollten sie hier nicht schwimmen?","Es ist gefährlich (Vorsicht, Gefahr!).","Das Wasser ist zu kalt.","Es gibt keine Fische.","Es ist privat.","Can we swim here? - Look at the sign. It says 'Caution, danger!'.","Listen to the warning on the sign."
"Die Straße ist sehr nass. Du musst vorsichtig fahren und rechtzeitig bremsen! - Mache ich!","Warum muss die Person vorsichtig fahren?","Die Straße ist nass.","Es ist dunkel.","Es ist eine Einbahnstraße.","Sie hat keinen Führerschein.","The street is very wet. You must drive carefully and brake in time! - I will!","Listen to the road condition 'nass'."
"Sicherheit geht vor! Bitte schnallen Sie sich an. - Ja, sofort.","Was sollen die Personen im Auto machen?","Sich anschnallen (für die Sicherheit)","Aussteigen","Den Motor ausmachen","Schneller fahren","Safety first! Please buckle up. - Yes, immediately.","'schnallen Sie sich an' means to buckle up (seatbelt)."
"Ich hasse diese Regeln. Man darf nichts machen! Nicht laut sein, nicht grillen...","Wie findet die Person die Regeln?","Sie hasst die Regeln.","Sie findet sie sehr gut.","Sie findet sie in Ordnung.","Sie kennt die Regeln nicht.","I hate these rules. You can't do anything! Not be loud, not grill...","Listen to the verb 'hasse' (hate)."
"Man darf Fahrräder nicht in die U-Bahn mitnehmen. - Doch, aber nur außerhalb der Stoßzeiten.","Darf man Fahrräder in die U-Bahn mitnehmen?","Ja, aber nur außerhalb der Stoßzeiten.","Nein, auf keinen Fall.","Ja, immer.","Nur am Wochenende.","You may not take bicycles into the subway. - Yes you may, but only outside rush hours.","Listen to the condition 'außerhalb der Stoßzeiten'."
"Ich finde, Autos sollten in der Innenstadt ganz verboten sein. - Da bin ich deiner Meinung!","Was möchte die erste Person in der Innenstadt verbieten?","Autos","Fahrräder","Fußgänger","Motorroller","I think cars should be completely forbidden in the inner city. - I agree with you there!","Listen to the noun 'Autos'."
"Guten Tag, Verkehrskontrolle. Bitte zeigen Sie mir Ihren Führerschein. - Natürlich, einen Moment.","Was will die Polizistin sehen?","Den Führerschein","Den Ausweis","Das Busticket","Die Versicherung","Good day, traffic control. Please show me your driver's license. - Of course, one moment.","Listen to the requested document 'Führerschein'."
"Dürfen wir hier unsere Fahrräder parken? - Nein, das ist ein Fußgängerweg. Bitte parken Sie dort drüben.","Warum dürfen sie dort nicht parken?","Es ist ein Fußgängerweg.","Es ist ein Radweg.","Es ist eine Bushaltestelle.","Es ist Privatgrundstück.","Are we allowed to park our bicycles here? - No, that is a pedestrian path. Please park over there.","Listen to the reason 'Fußgängerweg'."
"Das Müllproblem im Park ist furchtbar. Überall liegt Dreck. - Ja, die Leute müssen ihren Abfall mitnehmen.","Was sollen die Leute mit ihrem Abfall machen?","Ihn mitnehmen","Ihn verbrennen","Ihn liegen lassen","Ihn im Fluss waschen","The trash problem in the park is terrible. Dirt is lying everywhere. - Yes, people must take their trash with them.","Listen to the suggested solution 'mitnehmen'."
"Vorsicht! Du kannst doch nicht einfach über die rote Ampel gehen! - Die Straße war doch leer!","Was hat die Person gemacht?","Sie ist bei Rot über die Ampel gegangen.","Sie ist zu schnell gefahren.","Sie hat einen Unfall verursacht.","Sie hat falsch geparkt.","Caution! You can't just walk across the red traffic light! - The street was empty, after all!","Listen to the dangerous action described."
"Was für ein Lärm! Diese Motorroller sind viel zu laut. - Ich finde das nicht so schlimm.","Wie findet die erste Person die Motorroller?","Viel zu laut","Sehr leise","Schön","Zu schnell","What a noise! These scooters are much too loud. - I don't think it's that bad.","Listen to the first speaker's complaint 'zu laut'."
"Haben Sie den Hund gesehen? Er ist riesig und hat keine Leine! Das finde ich nicht in Ordnung.","Was findet die Person nicht in Ordnung?","Der riesige Hund hat keine Leine.","Der Hund bellt zu laut.","Der Hund hat auf die Wiese gemacht.","Der Hund hat jemanden gebissen.","Did you see the dog? He is huge and has no leash! I don't think that's okay.","Listen to the missing item 'keine Leine'."
"Hier ist das Grillen erlaubt, aber man muss seinen eigenen Grill mitbringen. Feuer auf dem Boden ist verboten.","Darf man hier Feuer auf dem Boden machen?","Nein, das ist verboten.","Ja, das ist erlaubt.","Nur im Sommer.","Nur am Abend.","Grilling is allowed here, but you must bring your own grill. Fire on the ground is forbidden.","Listen to the specific prohibition 'Feuer auf dem Boden ist verboten'."
"Entschuldigung, wissen Sie, was dieses Schild bedeutet? - Ja, das bedeutet: Hier dürfen nur Fußgänger gehen.","Für wen ist der Weg?","Nur für Fußgänger","Für Fußgänger und Fahrräder","Für Autos","Für Inlineskater","Excuse me, do you know what this sign means? - Yes, that means: Only pedestrians may walk here.","Listen to the meaning of the sign 'nur Fußgänger'."
"Ich habe eine Strafe von 30 Euro bekommen. Ich bin ohne Helm Fahrrad gefahren.","Warum hat die Person eine Strafe bekommen?","Sie ist ohne Helm Fahrrad gefahren.","Sie ist bei Rot über die Ampel gefahren.","Sie hat falsch geparkt.","Sie hat telefoniert.","I got a fine of 30 euros. I rode my bike without a helmet.","Listen to the reason 'ohne Helm'."
"Bitte steigen Sie von Ihrem Fahrrad ab! In der Fußgängerzone müssen Sie schieben. - Alles klar.","Was soll der Radfahrer in der Fußgängerzone machen?","Absteigen und schieben","Schneller fahren","Klingeln","Anhalten und warten","Please get off your bicycle! In the pedestrian zone you must push. - Understood.","Listen to the instruction 'schieben'."
"Das Picknick auf der Wiese war toll. Aber jetzt regnet es. - Packen wir schnell alles ein!","Was haben die Personen gemacht?","Ein Picknick auf der Wiese","Einen Grillabend","Eine Bootstour","Einen Spaziergang im Wald","The picnic on the meadow was great. But now it is raining. - Let's quickly pack everything up!","Listen to the past activity 'Picknick'."
"Ich finde, man muss mehr Radwege bauen. Die Straßen sind zu gefährlich für Radfahrer. - Gute Idee!","Was fordert die Person?","Mehr Radwege bauen","Mehr Parkplätze bauen","Autos verbieten","Breitere Bürgersteige","I think one must build more bike paths. The streets are too dangerous for cyclists. - Good idea!","Listen to the demand 'mehr Radwege bauen'."
"Passen Sie auf! Das Auto da vorne bremst plötzlich! - Danke, ich habe es gesehen.","Was hat das Auto vorne gemacht?","Es hat plötzlich gebremst.","Es hat gehupt.","Es hat geparkt.","Es ist abgebogen.","Watch out! The car in front there is braking suddenly! - Thanks, I saw it.","Listen to the verb 'bremst'."
"Darf man Hunde mit ins Restaurant nehmen? - Nein, das ist leider vom Gesundheitsamt verboten.","Dürfen Hunde ins Restaurant?","Nein, das ist verboten.","Ja, das ist erlaubt.","Nur kleine Hunde.","Nur auf der Terrasse.","Is one allowed to take dogs into the restaurant? - No, that is unfortunately forbidden by the health department.","Listen to the rule 'verboten'."
"Der Verkehr in der Stadt macht mich verrückt. Ich fahre nur noch mit der U-Bahn.","Warum fährt die Person mit der U-Bahn?","Der Verkehr in der Stadt macht sie verrückt.","Die U-Bahn ist gratis.","Sie hat keinen Führerschein.","Das Auto ist kaputt.","The traffic in the city drives me crazy. I only take the subway now.","Listen to the complaint about 'Verkehr'."
"Hupen ist im Wohngebiet verboten, besonders in der Nacht! - Der Autofahrer hat das wohl nicht gewusst.","Was ist im Wohngebiet verboten?","Hupen","Parken","Fahrrad fahren","Musik hören","Honking is forbidden in the residential area, especially at night! - The driver probably didn't know that.","Listen to the forbidden action 'Hupen'."
"Sie parken auf dem Radweg! Das ist gefährlich für die Radfahrer. - Ich fahre ja gleich weg.","Wo parkt die Person?","Auf dem Radweg","Auf dem Bürgersteig","Im Parkverbot","Auf der Wiese","You are parking on the bike path! That is dangerous for the cyclists. - I'm driving away shortly anyway.","Listen to the location of the car."
"Wir müssen hier warten. Die Ampel ist rot für Fußgänger. - Aber es kommt doch gar kein Auto!","Sollen sie über die Straße gehen?","Nein, sie müssen warten (die Ampel ist rot).","Ja, es kommt kein Auto.","Ja, sie müssen rennen.","Nein, es ist eine Brücke da.","We have to wait here. The traffic light is red for pedestrians. - But there is no car coming at all!","The rule is to wait ('müssen hier warten')."
"Ich finde es nicht in Ordnung, dass Leute ihren Müll einfach in den Park werfen. - Ja, dafür sollte es Strafen geben.","Was fordert die zweite Person für das Müll-Werfen?","Strafen","Mehr Mülleimer","Verbotsschilder","Polizeikontrollen","I don't think it's okay that people just throw their trash in the park. - Yes, there should be fines for that.","Listen to the second speaker's suggestion 'Strafen'."
"Hier ist ein Schild mit einem durchgestrichenen Eis. Das heißt, Eis essen ist im Museum verboten.","Was ist im Museum verboten?","Eis essen","Fotografieren","Rauchen","Hunde mitnehmen","Here is a sign with a crossed-out ice cream. That means eating ice cream is forbidden in the museum.","Listen to the meaning of the sign."
"Dürfen wir uns hier auf die Bank setzen? - Ja natürlich, die ist frei.","Dürfen sie sich auf die Bank setzen?","Ja, sie ist frei.","Nein, sie ist frisch gestrichen.","Nein, das ist verboten.","Ja, aber nur für fünf Minuten.","Are we allowed to sit on the bench here? - Yes of course, it is free.","Listen to the confirmation 'Ja natürlich'."
"Man darf auf der Autobahn nicht laufen oder Fahrrad fahren. Nur Autos sind erlaubt.","Wer darf auf der Autobahn fahren?","Nur Autos","Auch Fahrräder","Auch Fußgänger","Auch Motorroller (langsame)","One may not walk or ride a bicycle on the Autobahn. Only cars are allowed.","Listen to the exception 'Nur Autos sind erlaubt'."
