pos,word,article,gender,gender_tip,plural,meaning,ex1_de,ex1_en,ex2_de,ex2_en
noun,Ehefrau,die,f,die Ehefrau — compound word ending in -frau.,Ehefrauen,wife,"Das ist meine Ehefrau.","This is my wife.","Seine Ehefrau ist Ärztin.","His wife is a doctor."
noun,Ehemann,der,m,der Ehemann — compound word ending in -mann.,Ehemänner,husband,"Das ist mein Ehemann.","This is my husband.","Ihr Ehemann kommt aus Spanien.","Her husband comes from Spain."
noun,Mann,der,m,der Mann.,Männer,man / husband,"Er ist ein Mann.","He is a man.","Ist das Ihr Mann?","Is that your husband?"
noun,Baby,das,n,das Baby — borrowed word.,Babys,baby,"Das Baby schläft.","The baby is sleeping.","Wir haben ein Baby.","We have a baby."
noun,Foto,das,n,das Foto — borrowed word ending in -o.,Fotos,photo,"Wer ist das auf dem Foto?","Who is that in the photo?","Ich mache ein Foto.","I am taking a photo."
noun,Bild,das,n,das Bild.,Bilder,picture,"Das Bild ist schön.","The picture is beautiful.","Sehen Sie das Bild an.","Look at the picture."
noun,Sprache,die,f,die Sprache — ends in -e.,Sprachen,language,"Welche Sprachen sprichst du?","Which languages do you speak?","Deutsch ist eine Sprache.","German is a language."
noun,Fremdsprache,die,f,die Fremdsprache — compound ending in -sprache.,Fremdsprachen,foreign language,"Lernst du eine Fremdsprache?","Are you learning a foreign language?","Englisch ist eine Fremdsprache.","English is a foreign language."
noun,Muttersprache,die,f,die Muttersprache.,Muttersprachen,native language / mother tongue,"Meine Muttersprache ist Spanisch.","My native language is Spanish.","Was ist Ihre Muttersprache?","What is your native language?"
noun,Deutsch,das,n,das Deutsch — language names are neuter.,-,German,"Ich spreche Deutsch.","I speak German.","Deutsch ist nicht schwer.","German is not hard."
noun,Englisch,das,n,das Englisch.,-,English,"Sprichst du Englisch?","Do you speak English?","Mein Englisch ist gut.","My English is good."
noun,Spanisch,das,n,das Spanisch.,-,Spanish,"Sie spricht Spanisch.","She speaks Spanish.","Wir lernen Spanisch.","We are learning Spanish."
noun,Französisch,das,n,das Französisch.,-,French,"Er lernt Französisch.","He is learning French.","Französisch ist eine schöne Sprache.","French is a beautiful language."
noun,Italienisch,das,n,das Italienisch.,-,Italian,"Ich spreche ein bisschen Italienisch.","I speak a little Italian.","Sie liebt Italienisch.","She loves Italian."
noun,Russisch,das,n,das Russisch.,-,Russian,"Spricht er Russisch?","Does he speak Russian?","Wir sprechen Russisch.","We speak Russian."
noun,Türkisch,das,n,das Türkisch.,-,Turkish,"Meine Muttersprache ist Türkisch.","My mother tongue is Turkish.","Türkisch ist interessant.","Turkish is interesting."
noun,Polnisch,das,n,das Polnisch.,-,Polish,"Sie spricht Polnisch.","She speaks Polish.","Wir lernen Polnisch.","We are learning Polish."
noun,Chinesisch,das,n,das Chinesisch.,-,Chinese,"Chinesisch ist schwer.","Chinese is hard.","Sprichst du Chinesisch?","Do you speak Chinese?"
verb,sprechen,-,-,-,-,to speak,"Ich spreche Deutsch.","I speak German.","Sprichst du Englisch?","Do you speak English?"
verb,lesen,-,-,-,-,to read,"Ich lese ein Buch.","I am reading a book.","Liest du den Text?","Are you reading the text?"
verb,lernen,-,-,-,-,to learn,"Wir lernen Deutsch.","We are learning German.","Was lernst du?","What are you learning?"
verb,verstehen,-,-,-,-,to understand,"Ich verstehe das nicht.","I don't understand that.","Verstehst du mich?","Do you understand me?"
verb,wissen,-,-,-,-,to know (a fact),"Ich weiß es nicht.","I don't know.","Weißt du das?","Do you know that?"
adverb,perfekt,-,-,-,-,perfectly / perfect,"Sie spricht perfekt Deutsch.","She speaks perfect German.","Das ist perfekt.","That is perfect."
adverb,gut,-,-,-,-,good / well,"Er spricht sehr gut Englisch.","He speaks very good English.","Das Buch ist gut.","The book is good."
adverb,ein bisschen,-,-,-,-,a little (bit),"Ich spreche ein bisschen Spanisch.","I speak a little Spanish.","Nur ein bisschen.","Only a little bit."
adverb,nicht so gut,-,-,-,-,not so well,"Ich spreche nicht so gut Französisch.","I don't speak French very well.","Mir geht es nicht so gut.","I am not doing so well."
adverb,nur,-,-,-,-,only,"Ich spreche nur Deutsch.","I only speak German.","Wir haben nur ein Kind.","We only have one child."
particle,doch,-,-,-,-,yes (answering a negative question),"Hast du keine Kinder? – Doch!","Don't you have children? – Yes, I do!","Bist du nicht verheiratet? – Doch!","Are you not married? – Yes, I am!"
pronoun,mein,-,-,-,-,my (masculine/neuter),"Das ist mein Vater.","That is my father.","Das ist mein Buch.","That is my book."
pronoun,meine,-,-,-,-,my (feminine/plural),"Das ist meine Mutter.","That is my mother.","Das sind meine Eltern.","These are my parents."
pronoun,dein,-,-,-,-,"your (informal, masculine/neuter)",Ist das dein Bruder?,Is that your brother?,Ist das dein Kind?,Is that your child?
pronoun,deine,-,-,-,-,"your (informal, feminine/plural)",Ist das deine Schwester?,Is that your sister?,Sind das deine Kinder?,Are those your children?
pronoun,Ihr,-,-,-,-,"your (formal, masculine/neuter)",Ist das Ihr Ehemann?,Is that your husband?,Ist das Ihr Foto?,Is that your photo?
pronoun,Ihre,-,-,-,-,"your (formal, feminine/plural)",Ist das Ihre Frau?,Is that your wife?,Sind das Ihre Kinder?,Are those your children?
noun,Freund,der,m,der Freund.,Freunde,friend (male),"Das ist mein Freund.","That is my friend.","Er ist ein guter Freund.","He is a good friend."
noun,Freundin,die,f,die Freundin.,Freundinnen,friend (female),"Sie ist meine Freundin.","She is my friend.","Meine Freundin heißt Anna.","My friend's name is Anna."
noun,Kollege,der,m,der Kollege (weak noun).,Kollegen,colleague (male),"Das ist mein Kollege.","That is my colleague.","Der Kollege ist nett.","The colleague is nice."
noun,Kollegin,die,f,die Kollegin.,Kolleginnen,colleague (female),"Das ist meine Kollegin.","That is my colleague.","Die Kollegin arbeitet viel.","The female colleague works a lot."
noun,Partner,der,m,der Partner.,Partner,partner (male),"Er ist mein Partner.","He is my partner.","Suchen Sie einen Partner?","Are you looking for a partner?"
noun,Partnerin,die,f,die Partnerin.,Partnerinnen,partner (female),"Sie ist meine Partnerin.","She is my partner.","Die Partnerin hilft mir.","The partner helps me."
noun,Stammbaum,der,m,der Stammbaum.,Stammbäume,family tree,"Zeichnen Sie einen Stammbaum.","Draw a family tree.","Der Stammbaum ist groß.","The family tree is big."
noun,Interview,das,n,das Interview.,Interviews,interview,"Hören Sie das Interview.","Listen to the interview.","Das Interview ist interessant.","The interview is interesting."
noun,Leute,die,pl,die Leute — always plural.,-,people,"Wer sind die Leute?","Who are the people?","Viele Leute lernen Deutsch.","Many people learn German."
noun,Text,der,m,der Text.,Texte,text,"Lesen Sie den Text.","Read the text.","Der Text ist lang.","The text is long."
noun,Wort,das,n,das Wort.,Wörter,word,"Das Wort ist neu.","The word is new.","Ich kenne das Wort nicht.","I don't know the word."
noun,Dialog,der,m,der Dialog.,Dialoge,dialogue,"Spielen Sie den Dialog.","Play the dialogue.","Der Dialog ist kurz.","The dialogue is short."
noun,Nummer,die,f,die Nummer.,Nummern,number,"Was ist deine Nummer?","What is your number?","Die Nummer ist falsch.","The number is wrong."
noun,Information,die,f,die Information — ends in -tion.,Informationen,information,"Ich brauche eine Information.","I need some information.","Die Information ist wichtig.","The information is important."
adjective,falsch,-,-,-,-,wrong / false,"Das ist falsch.","That is wrong.","Kreuzen Sie 'falsch' an.","Tick 'false'."
adjective,richtig,-,-,-,-,right / correct,"Das ist richtig.","That is correct.","Richtig oder falsch?","Right or wrong?"
adjective,groß,-,-,-,-,big / tall,"Die Familie ist groß.","The family is big.","Er ist sehr groß.","He is very tall."
adjective,klein,-,-,-,-,small / short,"Das Kind ist klein.","The child is small.","Das Foto ist klein.","The photo is small."
adverb,zusammen,-,-,-,-,together,"Wir lernen zusammen.","We learn together.","Arbeiten Sie zusammen?","Do you work together?"
adverb,hier,-,-,-,-,here,"Wer ist das hier?","Who is that here?","Wir sind hier.","We are here."
adverb,dort,-,-,-,-,there,"Dort ist mein Bruder.","There is my brother.","Das Foto ist dort.","The photo is there."
