text,question,answer,distractor1,distractor2,distractor3,translation,tip
"Ist die Kette aus Silber? - Nein, aus Metall und Glas.","Aus welchem Material ist die Kette?","Metall und Glas","Nur Silber","Nur Glas","Holz und Stoff","Is the necklace made of silver? - No, of metal and glass.","Listen to the two materials mentioned."
"Sind das Stifte? - Nein, das sind keine Stifte. Das sind Feuerzeuge!","Was sind die Objekte?","Feuerzeuge","Stifte","Schlüssel","Ringe","Are those pens? - No, those are not pens. Those are lighters!","Listen to the plural noun at the end."
"Haben Sie ein Wörterbuch? - Ja, hier bitte.","Was braucht die Person?","Ein Wörterbuch","Ein Heft","Ein Buch","Einen Kuli","Do you have a dictionary? - Yes, here you go.","Listen to the specific type of book requested."
"Die Tasche ist sehr schön. Und sie ist aus Leder.","Aus welchem Material ist die Tasche?","Aus Leder","Aus Plastik","Aus Stoff","Aus Kunststoff","The bag is very beautiful. And it is made of leather.","Listen to the material noun."
"Ist das dein Rucksack? - Nein, mein Rucksack ist grün.","Warum ist das nicht sein Rucksack?","Sein Rucksack ist grün.","Sein Rucksack ist groß.","Sein Rucksack ist neu.","Er hat keinen Rucksack.","Is that your backpack? - No, my backpack is green.","Listen to the distinguishing detail (color)."
"Wie heißt das auf Deutsch? - Das ist ein Portemonnaie. Oder eine Geldbörse.","Welche zwei Wörter bedeuten das Gleiche?","Portemonnaie und Geldbörse","Rucksack und Tasche","Buch und Heft","Kuli und Stift","What is that called in German? - That is a Portemonnaie. Or a Geldbörse.","Both words refer to a wallet."
"Das Buch ist sehr schwer. Ist es auf Deutsch? - Nein, auf Spanisch.","In welcher Sprache ist das Buch?","Auf Spanisch","Auf Deutsch","Auf Englisch","Auf Russisch","The book is very heavy. Is it in German? - No, in Spanish.","Listen for the language after 'auf'."
"Entschuldigung, wie heißt das auf Deutsch? - Keine Ahnung. Tut mir leid.","Weiß die Person das deutsche Wort?","Nein (Keine Ahnung)","Ja","Vielleicht","Sie weiß es nicht genau","Excuse me, what is that called in German? - No idea. I'm sorry.","'Keine Ahnung' means the person doesn't know."
"Ich brauche einen Kuli. - Hier ist ein Bleistift. - Danke, das ist auch gut.","Was bekommt die Person?","Einen Bleistift","Einen Kuli","Ein Buch","Einen Radiergummi","I need a pen. - Here is a pencil. - Thanks, that is also good.","Listen to what is actually given (Bleistift)."
"Ist das eine Flasche aus Plastik? - Nein, Flaschen aus Plastik sind billig. Das hier ist Glas!","Aus welchem Material ist die Flasche hier?","Glas","Plastik","Metall","Holz","Is that a plastic bottle? - No, plastic bottles are cheap. This here is glass!","Listen to the final statement 'Das hier ist Glas'."
"Was kostet der Ring? - Er kostet 500 Euro. Er ist aus Gold.","Aus welchem Material ist der Ring?","Aus Gold","Aus Silber","Aus Plastik","Aus Holz","What does the ring cost? - It costs 500 euros. It is made of gold.","Listen for the specific metal 'Gold'."
"Das Heft ist voll. Ich brauche ein neues Heft.","Warum braucht die Person ein neues Heft?","Das Heft ist voll.","Das Heft ist alt.","Das Heft ist weg.","Das Heft ist kaputt.","The notebook is full. I need a new notebook.","Listen to the reason 'voll' (full)."
"Wo ist mein Schlüssel? Ah, da! Puh, kein Problem.","Hat die Person den Schlüssel gefunden?","Ja, sie sagt 'Ah, da!'","Nein, er ist weg.","Sie sucht noch.","Sie geht zum Fundbüro.","Where is my key? Ah, there! Phew, no problem.","'Ah, da!' indicates finding it."
"Guten Tag, haben Sie meinen Ausweis? Mein Name ist Müller. - Einen Moment... Ja, hier!","Was bekommt Herr Müller zurück?","Seinen Ausweis","Seinen Pass","Sein Handy","Seine Tasche","Good day, do you have my ID card? My name is Müller. - One moment... Yes, here!","Listen to the document he asks for (Ausweis)."
"Das ist kein Rucksack. Ein Rucksack ist aus Stoff. Das ist ein Koffer.","Warum ist es kein Rucksack?","Es ist ein Koffer (nicht aus Stoff).","Er ist zu klein.","Er ist aus Leder.","Er ist kaputt.","That is not a backpack. A backpack is made of fabric. That is a suitcase.","Listen to the final identification 'ein Koffer'."
"Wie bitte? Noch einmal. - P-A-P-I-E-R. Papier!","Was macht die Person?","Sie buchstabiert ein Wort.","Sie liest ein Buch.","Sie sucht Papier.","Sie schreibt einen Text.","Pardon? Once more. - P-A-P-I-E-R. Papier!","Spelling letter by letter is 'buchstabieren'."
"Das ist ein Kuli. - Nein, das ist doch kein Kuli! Das ist ein Bleistift.","Was ist der Gegenstand wirklich?","Ein Bleistift","Ein Kuli","Ein Handy","Ein Feuerzeug","That is a pen. - No, that is certainly not a pen! That is a pencil.","Listen to the correction at the end."
"Ist die Brille neu? - Nein, alt. Aber sehr modern.","Wie ist die Brille?","Alt, aber modern","Neu und modern","Alt und hässlich","Neu und teuer","Are the glasses new? - No, old. But very modern.","Listen to the contrasting adjectives."
"Aus welchem Material sind die Dosen? - Sie sind aus Metall.","Aus welchem Material sind die Dosen?","Aus Metall","Aus Plastik","Aus Glas","Aus Pappe","What material are the cans made of? - They are made of metal.","Listen for the material 'Metall'."
"Ich finde das Produkt super. Es ist sehr praktisch.","Wie findet die Person das Produkt?","Praktisch (super)","Hässlich","Unpraktisch","Teuer","I find the product super. It is very practical.","Listen to the positive adjective."
"Sind das Kameras? - Nein, das sind Handys!","Was sind die Objekte?","Handys","Kameras","Uhren","Taschen","Are those cameras? - No, those are cell phones!","Listen to the plural noun at the end."
"Das ist mein Pass. Und wo ist mein Ticket?","Was hat die Person schon?","Den Pass","Das Ticket","Den Koffer","Das Geld","That is my passport. And where is my ticket?","She has the passport but is looking for the ticket."
"Der Regenschirm ist hässlich. - Aber praktisch!","Warum ist der Regenschirm gut?","Er ist praktisch.","Er ist schön.","Er ist billig.","Er ist neu.","The umbrella is ugly. - But practical!","The second speaker defends it as practical."
"Haben Sie eine Tüte für mich? - Eine Tüte aus Papier oder aus Plastik? - Plastik, bitte.","Welche Tüte möchte die Person?","Aus Plastik","Aus Papier","Aus Stoff","Aus Leder","Do you have a bag for me? - A paper or plastic bag? - Plastic, please.","Listen to the final choice."
"Was ist das? Ein Ring? - Nein, das ist eine Kette für den Hals.","Was ist das Objekt?","Eine Kette","Ein Ring","Eine Uhr","Eine Brille","What is that? A ring? - No, that is a necklace for the neck.","Listen to the correction 'eine Kette'."
"Ist das Holz? - Nein, das ist Kunststoff. Es sieht nur aus wie Holz.","Aus welchem Material ist das Objekt wirklich?","Kunststoff","Holz","Metall","Glas","Is that wood? - No, that is plastic. It just looks like wood.","Listen to the real material stated: 'Kunststoff'."
"Das Handy ist neu, aber es funktioniert nicht. Ein großes Problem!","Was ist das Problem?","Das neue Handy funktioniert nicht.","Das Handy ist weg.","Das Handy ist alt.","Das Handy ist zu teuer.","The cell phone is new, but it doesn't work. A big problem!","Listen to the issue with the phone."
"Entschuldigung, füllen Sie bitte dieses Formular aus. - Haben Sie einen Stift?","Was braucht die Person, um das Formular auszufüllen?","Einen Stift","Einen Ausweis","Ein Buch","Einen Koffer","Excuse me, please fill out this form. - Do you have a pen?","To fill out a form, you need a pen (Stift)."
"Ist das deine Jacke? - Keine Ahnung. Vielleicht.","Weiß die Person, ob es ihre Jacke ist?","Sie ist sich nicht sicher (Vielleicht).","Ja, es ist ihre.","Nein, es ist nicht ihre.","Es ist eine Hose.","Is that your jacket? - No idea. Maybe.","'Keine Ahnung' and 'Vielleicht' show uncertainty."
"Der Koffer ist weg! - Gehen Sie bitte sofort zum Fundbüro.","Wo soll die Person hingehen?","Zum Fundbüro","Zum Zug","Nach Hause","Zur Polizei","The suitcase is gone! - Please go to the lost and found immediately.","Listen to the recommended location."
"Das Buch ist sehr alt. Es ist aus dem Jahr 1900.","Wie alt ist das Buch?","Sehr alt (aus dem Jahr 1900)","Neu","Ein Jahr alt","100 Jahre alt","The book is very old. It is from the year 1900.","Listen to the description 'sehr alt'."
"Ich suche eine Uhr. Sie ist rund und aus Metall.","Wie sieht die gesuchte Uhr aus?","Rund und aus Metall","Eckig und aus Leder","Rund und aus Plastik","Eckig und aus Holz","I am looking for a watch. It is round and made of metal.","Listen to the shape and material."
"Das ist kein Deutsch. Das ist Englisch!","In welcher Sprache ist der Text/das Wort?","Auf Englisch","Auf Deutsch","Auf Spanisch","Auf Französisch","That is not German. That is English!","Listen to the language correction."
"Haben Sie meine Geldbörse? Sie ist rot. - Hier ist eine rote Geldbörse. Ist das Ihre? - Ja!","Hat das Fundbüro die Geldbörse?","Ja, die rote Geldbörse ist da.","Nein, sie haben nur schwarze.","Sie haben ein Portemonnaie.","Sie wissen es nicht.","Do you have my wallet? It is red. - Here is a red wallet. Is this yours? - Yes!","The 'Ja' confirms they found it."
"Das Wörterbuch ist sehr schwer. Ich brauche einen Rucksack.","Warum braucht die Person einen Rucksack?","Das Wörterbuch ist sehr schwer.","Sie fährt in den Urlaub.","Es regnet.","Sie hat kein Geld.","The dictionary is very heavy. I need a backpack.","Listen to the reason for needing the backpack."
"Ist die Kette teuer? - Nein, sie ist aus Glas, sehr billig.","Ist die Kette teuer?","Nein, sie ist billig.","Ja, sie ist aus Gold.","Sie ist sehr teuer.","Sie kostet 1000 Euro.","Is the necklace expensive? - No, it is made of glass, very cheap.","Listen to the adjective 'billig'."
"Was sind das für Gegenstände? - Das sind Kulis und Bleistifte.","Was für Gegenstände sind das?","Kulis und Bleistifte (Stifte)","Bücher und Hefte","Taschen und Koffer","Uhren und Ringe","What kind of objects are those? - Those are pens and pencils.","Listen to the listed objects."
"Wie heißt das auf Deutsch? - Das ist ein... ein... äh, keine Ahnung!","Weiß die Person das deutsche Wort?","Nein (keine Ahnung)","Ja","Sie buchstabiert es.","Sie fragt den Lehrer.","What is that called in German? - That is a... a... uh, no idea!","The hesitation and 'keine Ahnung' means they don't know."
