text,question,answer,distractor1,distractor2,distractor3,translation,tip
"Ich hatte früher nie Zeit für meine Familie. Ich habe zu viel gearbeitet.","Warum hatte die Person keine Zeit?","Sie hat zu viel gearbeitet.","Sie war im Urlaub.","Sie war oft krank.","Sie hat studiert.","I never had time for my family in the past. I worked too much.","Listen to the reason 'zu viel gearbeitet'."
"Mein Schwiegersohn arbeitet jetzt bei Siemens. Er ist Mechatroniker.","Was macht der Schwiegersohn beruflich?","Er ist Mechatroniker.","Er ist Architekt.","Er ist Lehrer.","Er sucht einen Job.","My son-in-law now works at Siemens. He is a mechatronics engineer.","Listen to the profession 'Mechatroniker'."
"Haben Sie Kinder, Frau Müller? - Ja, eine Tochter. Und sie hat auch schon ein Baby, meinen kleinen Enkel.","Wer ist das Baby für Frau Müller?","Der Enkel","Der Neffe","Der Sohn","Der Bruder","Do you have children, Mrs. Müller? - Yes, a daughter. And she already has a baby, my little grandson.","The child of a daughter is the 'Enkel' (grandson)."
"Wem gehört dieses Buch? - Das ist das Buch von unserer Tante Klara.","Wessen Buch ist das?","Von Tante Klara","Von Onkel Tom","Vom Opa","Von der Nichte","Whose book is this? - That is the book from our Aunt Klara.","Listen to the family member 'Tante Klara'."
"Früher war er sehr schlank, aber heute hat er einen Bauch.","Wie sieht der Mann heute aus?","Er hat einen Bauch.","Er ist sehr schlank.","Er hat lange Haare.","Er trägt eine Brille.","In the past he was very slim, but today he has a belly.","Pay attention to 'heute' (today) vs 'früher' (in the past)."
"Wir waren am Freitag auf einer tollen Geburtstagsparty. Es war so lustig!","Wo waren sie am Freitag?","Auf einer Geburtstagsparty","Im Kino","Im Restaurant","In der Schule","We were at a great birthday party on Friday. It was so funny!","Listen to the event 'Geburtstagsparty'."
"Wart ihr gestern Abend zu Hause? - Nein, wir waren im Theater.","Wo waren sie gestern Abend?","Im Theater","Zu Hause","Im Urlaub","Bei Freunden","Were you at home yesterday evening? - No, we were at the theater.","The answer 'Nein' is followed by the real location 'im Theater'."
"Warst du schon mal in Paris? - Ja, vor zwei Jahren. Die Stadt ist wunderschön.","Wann war die Person in Paris?","Vor zwei Jahren","Letztes Jahr","Vor drei Monaten","Noch nie","Have you ever been to Paris? - Yes, two years ago. The city is beautiful.","Listen to the time frame 'vor zwei Jahren'."
"Was machst du mit dem Teig? - Zuerst knete ich ihn, dann forme ich die Brezeln.","Was macht er als erstes?","Den Teig kneten","Die Brezeln formen","Die Brezeln backen","Den Teig essen","What are you doing with the dough? - First I knead it, then I shape the pretzels.","'Zuerst' means first."
"Wir haben unsere Nichte am Wochenende besucht. Sie wohnt jetzt in Köln.","Wen haben sie besucht?","Die Nichte","Den Neffen","Die Tante","Die Großeltern","We visited our niece on the weekend. She lives in Cologne now.","Listen to the family member 'Nichte'."
"Wie findest du euren neuen Lehrer? - Er ist super sympathisch und erklärt sehr gut.","Wie ist der neue Lehrer?","Sympathisch","Streng","Langweilig","Unfreundlich","How do you find your new teacher? - He is super sympathetic and explains very well.","Listen to the adjective 'sympathisch'."
"Wo arbeitet dein Neffe? - Er macht ein Praktikum als Architekt in einem großen Büro.","Als was macht er ein Praktikum?","Als Architekt","Als Bäcker","Als Arzt","Als Journalist","Where does your nephew work? - He is doing an internship as an architect in a big office.","Listen to the profession 'Architekt'."
"Hattest du gestern den Schlüssel für unsere Garage? - Ja, ich hatte ihn.","Was hatte die zweite Person gestern?","Den Schlüssel für die Garage","Das Auto","Die Fahrräder","Den Brief","Did you have the key for our garage yesterday? - Yes, I had it.","Listen to the object 'Schlüssel'."
"Ich möchte nicht studieren. Das Studium dauert mir zu lange.","Warum möchte die Person nicht studieren?","Es dauert zu lange.","Es ist zu teuer.","Sie ist zu faul.","Sie hat keine Lust.","I don't want to study. The studies take too long for me.","Listen to the reason 'dauert zu lange'."
"Was war euer Opa von Beruf? - Er war Friseur und hatte einen eigenen Salon.","Welchen Beruf hatte der Opa?","Friseur","Arzt","Mechatroniker","Kellner","What was your grandpa's profession? - He was a hairdresser and had his own salon.","Listen to the profession 'Friseur'."
"Sind das eure Kinder da drüben auf dem Spielplatz? - Nein, das sind unsere Neffen.","Wer spielt auf dem Spielplatz?","Die Neffen","Die Kinder","Die Enkel","Die Nachbarn","Are those your children over there on the playground? - No, those are our nephews.","Listen to the correction 'Nein, das sind unsere Neffen'."
"War deine Mutter früher auch schon Lehrerin? - Nein, sie war Verkäuferin.","Was war die Mutter früher von Beruf?","Verkäuferin","Lehrerin","Journalistin","Krankenschwester","Was your mother already a teacher in the past? - No, she was a saleswoman.","Listen to the past profession 'Verkäuferin'."
"Habt ihr die Einladung für unsere Party bekommen? - Ja, vielen Dank! Wir kommen gern.","Was haben sie bekommen?","Eine Einladung","Ein Geschenk","Ein Foto","Eine E-Mail","Did you receive the invitation for our party? - Yes, thank you very much! We will gladly come.","Listen to the item 'Einladung'."
"Mein Bruder war gestern ziemlich wütend. Er hatte seinen Ausweis verloren.","Warum war der Bruder wütend?","Er hatte den Ausweis verloren.","Er hatte kein Geld.","Er war krank.","Sein Auto war kaputt.","My brother was quite angry yesterday. He had lost his ID.","Listen to the reason 'Ausweis verloren'."
"Hattet ihr früher Haustiere? - Ja, wir hatten zwei Hunde. Sie waren sehr süß.","Wie viele Hunde hatten sie?","Zwei","Drei","Einen","Keine","Did you have pets in the past? - Yes, we had two dogs. They were very sweet.","Listen to the number 'zwei'."
"War das Examen sehr kompliziert? - Am Anfang ja, aber dann ging es.","Wie war das Examen am Anfang?","Kompliziert","Sehr leicht","Langweilig","Viel zu lang","Was the exam very complicated? - At the beginning yes, but then it went fine.","Listen to the adjective 'kompliziert'."
"Passt auf, der Teig muss jetzt für 30 Minuten in den Ofen.","Wie lange muss der Teig in den Ofen?","30 Minuten","13 Minuten","60 Minuten","10 Minuten","Pay attention, the dough must now go into the oven for 30 minutes.","Listen to the duration '30 Minuten'."
"Wessen Fahrrad ist das? - Das ist unser Fahrrad. Wir haben es gestern gekauft.","Wem gehört das Fahrrad?","Den Sprechern (unser)","Dem Onkel","Dem Nachbarn","Niemandem","Whose bicycle is that? - That is our bicycle. We bought it yesterday.","'Unser' means our."
"Hast du mit deinem Onkel Willi gesprochen? Er ist manchmal etwas verrückt!","Wie ist Onkel Willi manchmal?","Verrückt","Ruhig","Böse","Traurig","Did you speak with your Uncle Willi? He is sometimes a little crazy!","Listen to the description 'verrückt'."
"Ich habe ein Problem mit eurer Katze. Sie schläft immer auf meinem Balkon.","Wo schläft die Katze?","Auf dem Balkon","Im Garten","Im Wohnzimmer","Auf dem Sofa","I have a problem with your cat. She always sleeps on my balcony.","Listen to the location 'auf meinem Balkon'."
"Waren deine Eltern gestern im Kino? - Nein, sie waren im Restaurant essen.","Wo waren die Eltern gestern?","Im Restaurant","Im Kino","Zu Hause","Bei Freunden","Were your parents in the cinema yesterday? - No, they were eating in the restaurant.","The word 'Nein' negates the cinema, listen for 'Restaurant'."
"Was macht ihr nach dem Essen? - Danach räumen wir die Küche auf.","Was passiert nach dem Essen?","Sie räumen die Küche auf.","Sie gehen schlafen.","Sie sehen fern.","Sie trinken Kaffee.","What are you doing after eating? - After that we tidy up the kitchen.","'Danach' means after that."
"Bist du schon fertig mit dem Teig? - Nein, mir fehlt noch Wasser und Salz.","Was fehlt noch für den Teig?","Wasser und Salz","Zucker und Milch","Mehl und Eier","Nur Mehl","Are you already finished with the dough? - No, I am still missing water and salt.","Listen to the missing ingredients 'Wasser und Salz'."
"Wir waren im Sommer an der Ostsee. Es war toll, wir hatten jeden Tag Sonne!","Wie war das Wetter an der Ostsee?","Sonnig","Regnerisch","Kalt","Bewölkt","We were at the Baltic Sea in the summer. It was great, we had sun every day!","'jeden Tag Sonne' means it was sunny."
"Gestern hatte ich wirklich Pech. Mein Fahrrad war kaputt und ich musste laufen.","Warum musste die Person laufen?","Das Fahrrad war kaputt.","Der Bus kam nicht.","Sie wollte Sport machen.","Sie hatte kein Geld.","Yesterday I really had bad luck. My bike was broken and I had to walk.","Listen to the problem 'Fahrrad war kaputt'."
"Wem gehört dieses Smartphone? - Das ist das Handy von unserem Sohn.","Wessen Handy ist das?","Vom Sohn","Von der Tochter","Vom Vater","Von der Mutter","Whose smartphone is this? - That is our son's mobile phone.","Listen to the family member 'Sohn'."
"War der Test schwer? - Ja, wir hatten sehr viele Vokabeln.","Warum war der Test schwer?","Wegen der vielen Vokabeln","Der Lehrer war streng","Es gab keine Zeit","Der Raum war laut","Was the test difficult? - Yes, we had very many vocabulary words.","Listen to the challenge 'viele Vokabeln'."
"Hattet ihr gute Plätze im Konzert? - Ja, wir waren ganz vorne!","Wo waren ihre Plätze?","Ganz vorne","Ganz hinten","Auf dem Balkon","Draußen","Did you have good seats in the concert? - Yes, we were at the very front!","'Ganz vorne' means at the very front."
"Mein Großvater hat die Bäckerei an seinen Schwiegersohn übergeben.","Wer hat die Bäckerei bekommen?","Der Schwiegersohn","Der Sohn","Der Enkel","Der Neffe","My grandfather handed the bakery over to his son-in-law.","Listen to the recipient 'Schwiegersohn'."
"Hattet ihr gestern Streit? - Ja, leider. Wir waren beide sehr wütend.","Was war gestern los?","Sie hatten Streit.","Sie hatten eine Party.","Sie waren im Kino.","Sie haben zusammen gelernt.","Did you have an argument yesterday? - Yes, unfortunately. We were both very angry.","'Streit' means argument."
"Können wir heute eure Kamera für den Ausflug haben? - Klar, hier ist sie.","Was möchten sie für den Ausflug ausleihen?","Die Kamera","Das Auto","Die Rucksäcke","Geld","Can we have your camera for the trip today? - Sure, here it is.","Listen to the requested item 'Kamera'."
"Wart ihr am Wochenende bei euren Großeltern? - Ja, wir haben dort Kuchen gegessen.","Wo waren sie am Wochenende?","Bei den Großeltern","Bei den Freunden","Im Café","In der Schule","Were you at your grandparents' on the weekend? - Yes, we ate cake there.","Listen to the people visited 'Großeltern'."
"Ich möchte später nicht in einem Büro arbeiten, das finde ich langweilig.","Wie findet die Person Büroarbeit?","Langweilig","Spannend","Interessant","Super","I don't want to work in an office later, I find that boring.","Listen to the opinion 'langweilig'."
"Unser Kühlschrank ist leer. Wir hatten gestern keine Zeit zum Einkaufen.","Warum ist der Kühlschrank leer?","Sie hatten keine Zeit zum Einkaufen.","Sie haben alles gegessen.","Der Kühlschrank ist kaputt.","Sie haben kein Geld.","Our fridge is empty. We had no time for shopping yesterday.","Listen to the reason 'keine Zeit zum Einkaufen'."
"Warst du gestern beim Training? - Nein, ich war krank im Bett.","Warum war die Person nicht beim Training?","Sie war krank.","Sie musste arbeiten.","Sie hatte keine Lust.","Sie war im Urlaub.","Were you at training yesterday? - No, I was sick in bed.","Listen to the excuse 'krank im Bett'."
