text,question,answer,distractor1,distractor2,distractor3,translation,tip
"Der Kuchen hier schmeckt fantastisch! - Ja, unser Dorf hat den besten Bäcker in der Region.","Wer macht den fantastischen Kuchen?","Der Bäcker im Dorf","Die Oma","Der Supermarkt","Die Nachbarin","The cake here tastes fantastic! - Yes, our village has the best baker in the region.","Listen to the person noun 'Bäcker' (baker)."
"Welches von diesen Urlaubsangeboten möchtest du buchen? - Das Angebot A gefällt mir am besten.","Welches Angebot möchte die Person buchen?","Angebot A","Angebot B","Angebot C","Gar keins","Which of these vacation offers do you want to book? - Offer A pleases me the most.","Listen to the phrase 'gefällt mir am besten' (pleases me the most)."
"Wie findest du die Idee, am Wochenende campen zu gehen? - Ich finde die Idee ganz in Ordnung.","Wie findet er die Idee zu campen?","Ganz in Ordnung","Schrecklich","Die beste Idee der Welt","Viel zu teuer","How do you like the idea of going camping on the weekend? - I think the idea is quite alright.","Listen to the evaluation 'ganz in Ordnung' (quite alright)."
"Würdest du jemals mit dem Fahrrad nach Italien fahren? - Nein, auf keinen Fall! Das ist zu weit.","Würde die Person mit dem Fahrrad nach Italien fahren?","Nein, auf keinen Fall","Ja, sehr gerne","Vielleicht nächstes Jahr","Ja, aber nur mit Freunden","Would you ever ride a bicycle to Italy? - No, under no circumstances! That is too far.","Listen to the strong rejection 'auf keinen Fall' (under no circumstances)."
"Warum möchtest du nicht in dieses Hotel? - Es ist mir dort zu laut und es gibt zu viele Menschen.","Warum mag sie das Hotel nicht?","Zu laut und zu viele Menschen","Es ist zu teuer","Es ist zu dunkel","Das Essen schmeckt nicht","Why don't you want to go to this hotel? - It is too loud for me there and there are too many people.","Listen to the complaint 'zu viele Menschen' (too many people)."
"Welche Sehenswürdigkeiten möchtest du in der Stadt sehen? - Ich würde mir gerne das alte Kloster ansehen.","Was möchte er besichtigen?","Das alte Kloster","Den neuen Bahnhof","Das Kino","Das Schwimmbad","Which sights would you like to see in the city? - I would like to look at the old monastery.","Listen to the specific sight 'Kloster' (monastery)."
"Was für eine Landschaft zeichnet Anna da? - Auf ihrer Zeichnung sieht man einen kleinen Fluss in den Bergen.","Was sieht man auf Annas Zeichnung?","Einen Fluss in den Bergen","Eine moderne Großstadt","Das blaue Meer","Einen großen Bauernhof","What kind of landscape is Anna drawing there? - On her drawing you can see a small river in the mountains.","Listen to the noun 'Zeichnung' (drawing) and the description."
"Guck mal, unsere Bilder sind fast gleich! - Stimmt, wir haben viele Gemeinsamkeiten gefunden.","Was haben sie bei den Bildern festgestellt?","Sie haben viele Gemeinsamkeiten","Sie sind komplett verschieden","Sie sind hässlich","Sie sind nicht fertig","Look, our pictures are almost the same! - True, we found many similarities.","Listen to the noun 'Gemeinsamkeiten' (similarities/things in common)."
"Möchtest du lieber ans Meer oder in die Alpen? - Ich drücke mal meine Vorlieben aus: Am liebsten ans Meer!","Wohin möchte die Person am liebsten fahren?","Ans Meer","In die Alpen","In den Wald","In die Wüste","Would you rather go to the sea or to the Alps? - Let me express my preferences: Most preferably to the sea!","Listen to the noun 'Vorlieben' (preferences) and the choice 'Meer'."
"Guten Tag, Herr Weber! - Oh, Sie kommen aus Berlin. Hier in Süddeutschland sagt man oft 'Grüß Gott'.","Wie sagt man in Süddeutschland oft zur Begrüßung?","Grüß Gott","Moin","Tach","Servus","Good day, Mr. Weber! - Oh, you come from Berlin. Here in southern Germany they often say 'Grüß Gott'.","Listen to the regional greeting 'Grüß Gott'."
"Wie begrüßen sich die Menschen in Norddeutschland, zum Beispiel in Rostock? - Dort sagt man einfach 'Tach' oder 'Moin'.","Welche Begrüßung hört man in Norddeutschland?","Tach oder Moin","Grüezi mitenand","Grüß Gott","Guten Morgen","How do people greet each other in northern Germany, for example in Rostock? - There they simply say 'Tach' or 'Moin'.","Listen for the northern greetings 'Tach' or 'Moin'."
"Grüezi mitenand! Willkommen in unserem Hotel. - Danke, wir freuen uns auf den Urlaub in der Schweiz.","In welchem Land befinden sich die Gäste?","In der Schweiz","In Österreich","In Deutschland","In Frankreich","Grüezi mitenand! Welcome to our hotel. - Thanks, we look forward to the vacation in Switzerland.","'Grüezi mitenand' is typical for Switzerland (die Schweiz)."
"Unser Hotelzimmer ist im fünften Stock. - Oh je, hoffentlich gibt es einen Aufzug!","Wo ist das Hotelzimmer?","Im fünften Stock","Im Erdgeschoss","Im Keller","Im Garten","Our hotel room is on the fifth floor. - Oh dear, hopefully there is an elevator!","Listen to the location 'fünften Stock' (fifth floor)."
"Wo hängt denn der Spiegel im Zimmer? - Er hängt über dem kleinen Schreibtisch.","Wo hängt der Spiegel?","Über dem Schreibtisch","Über dem Bett","An der Tür","Neben dem Fenster","Where is the mirror hanging in the room? - It is hanging over the small desk.","Listen to the preposition 'über' and 'Schreibtisch'."
"Stellst du bitte meine Tasche auf den Boden? - Ja, ich lege sie direkt neben die Tür.","Wo ist die Tasche am Ende?","Auf dem Boden, neben der Tür","Auf dem Bett","Auf dem Tisch","Im Schrank","Can you please put my bag on the floor? - Yes, I'm laying it right next to the door.","Listen to the directions 'auf den Boden' and 'neben die Tür'."
