pos,word,article,gender,gender_tip,plural,meaning,ex1_de,ex1_en,ex2_de,ex2_en
noun,Umzug,der,m,der Umzug — derived from the verb umziehen.,Umzüge,move / relocation,"Wann ist euer Umzug?","When is your move?","Der Umzug war sehr anstrengend.","The move was very exhausting."
noun,Ecke,die,f,die Ecke — ends in -e.,Ecken,corner,"Der Schrank steht in der Ecke.","The closet stands in the corner.","Stell die Lampe in die Ecke.","Put the lamp in the corner."
noun,Mitte,die,f,die Mitte — ends in -e.,Mitten,middle / center,"Der Tisch steht in der Mitte.","The table stands in the middle.","Wir stellen das Sofa in die Mitte des Raumes.","We are putting the sofa in the middle of the room."
noun,Herd,der,m,der Herd — masculine by convention.,Herde,stove / cooker,"Der Herd steht in der Küche.","The stove stands in the kitchen.","Der Topf steht auf dem Herd.","The pot stands on the stove."
noun,Spüle,die,f,die Spüle — ends in -e.,Spülen,kitchen sink,"Die Tassen stehen neben der Spüle.","The cups are standing next to the sink.","Stell das Glas in die Spüle.","Put the glass into the sink."
noun,Kühlschrank,der,m,der Kühlschrank — compound with Schrank (masculine).,Kühlschränke,refrigerator,"Die Milch ist im Kühlschrank.","The milk is in the fridge.","Stell die Butter in den Kühlschrank.","Put the butter in the fridge."
noun,Waschmaschine,die,f,die Waschmaschine — ends in -e.,Waschmaschinen,washing machine,"Die Waschmaschine steht im Keller.","The washing machine is standing in the basement.","Wir müssen die Waschmaschine anschließen.","We have to connect the washing machine."
noun,Schreibtisch,der,m,der Schreibtisch — compound with Tisch (masculine).,Schreibtische,desk,"Mein Computer steht auf dem Schreibtisch.","My computer is on the desk.","Wir stellen den Schreibtisch ans Fenster.","We are putting the desk at the window."
noun,Raum,der,m,der Raum — masculine by convention.,Räume,room / space,"Der Raum ist sehr hell.","The room is very bright.","Wir haben nicht genug Raum für ein Sofa.","We do not have enough space for a sofa."
noun,Platz,der,m,der Platz — masculine by convention.,Plätze,space / place / seat,"Hier ist noch Platz für einen Sessel.","Here is still space for an armchair.","Ist dieser Platz frei?","Is this seat free?"
noun,Möbel,das,n,das Möbel — mostly used in plural (die Möbel).,Möbel,piece of furniture,"Wir kaufen neue Möbel.","We are buying new furniture.","Die Möbel in der Wohnung sind sehr modern.","The furniture in the apartment is very modern."
noun,Schlafzimmer,das,n,das Schlafzimmer — compound with Zimmer (neuter).,Schlafzimmer,bedroom,"Das Bett steht im Schlafzimmer.","The bed stands in the bedroom.","Das Schlafzimmer ist klein, aber gemütlich.","The bedroom is small, but cozy."
noun,Wohnzimmer,das,n,das Wohnzimmer — compound with Zimmer.,Wohnzimmer,living room,"Wir sitzen im Wohnzimmer und sehen fern.","We are sitting in the living room and watching TV.","Der Teppich im Wohnzimmer ist neu.","The rug in the living room is new."
noun,Badezimmer,das,n,das Badezimmer — compound with Zimmer.,Badezimmer,bathroom,"Der Spiegel hängt im Badezimmer.","The mirror hangs in the bathroom.","Wo ist das Badezimmer?","Where is the bathroom?"
noun,Flur,der,m,der Flur — masculine by convention.,Flure,hallway / corridor,"Die Schuhe stehen im Flur.","The shoes stand in the hallway.","Der Flur ist lang und dunkel.","The hallway is long and dark."
noun,Keller,der,m,der Keller — ends in -er.,Keller,basement / cellar,"Die Kartons stehen im Keller.","The boxes are in the basement.","Gehst du kurz in den Keller?","Are you going to the basement real quick?"
noun,Balkon,der,m,der Balkon — ends in -on.,Balkone,balcony,"Wir frühstücken im Sommer auf dem Balkon.","We eat breakfast on the balcony in the summer.","Die Blumen stehen auf dem Balkon.","The flowers stand on the balcony."
noun,Treppe,die,f,die Treppe — ends in -e.,Treppen,stairs / staircase,"Der Hund schläft unter der Treppe.","The dog sleeps under the stairs.","Die Wohnung ist im zweiten Stock, wir müssen die Treppe nehmen.","The apartment is on the second floor, we have to take the stairs."
noun,Mülleimer,der,m,der Mülleimer — compound with Eimer (-er).,Mülleimer,trash can,"Der Mülleimer steht in der Küche.","The trash can stands in the kitchen.","Wirf das bitte in den Mülleimer.","Please throw that in the trash can."
noun,Sofa,das,n,das Sofa — loanword ending in -a.,Sofas,sofa / couch,"Das Sofa ist sehr gemütlich.","The sofa is very cozy.","Wir setzen uns auf das Sofa.","We sit down on the sofa."
noun,Pflanze,die,f,die Pflanze — ends in -e.,Pflanzen,plant,"Die Pflanze braucht viel Wasser.","The plant needs a lot of water.","Stell die Pflanze ans Fenster.","Put the plant by the window."
noun,Kissen,das,n,das Kissen — ends in -en.,Kissen,cushion / pillow,"Die Kissen liegen auf dem Sofa.","The cushions are lying on the sofa.","Ich brauche ein weiches Kissen zum Schlafen.","I need a soft pillow for sleeping."
noun,Vorhang,der,m,der Vorhang — derived from vorhängen.,Vorhänge,curtain,"Die Vorhänge sind zu dunkel.","The curtains are too dark.","Wir müssen neue Vorhänge kaufen.","We have to buy new curtains."
noun,Steckdose,die,f,die Steckdose — compound with Dose (-e).,Steckdosen,power outlet / socket,"In der Ecke ist keine Steckdose.","There is no power outlet in the corner.","Wo ist die nächste Steckdose?","Where is the nearest power outlet?"
verb,stellen,-,-,-,-,to place / to put (upright),"Ich stelle die Lampe auf den Tisch.","I place the lamp on the table.","Stell die Schuhe in den Flur.","Put the shoes in the hallway."
verb,stehen,-,-,-,-,to stand / to be located (upright),"Die Lampe steht auf dem Tisch.","The lamp stands on the table.","Die Schuhe stehen im Flur.","The shoes stand in the hallway."
verb,legen,-,-,-,-,to lay / to put (flat),"Ich lege das Buch auf das Bett.","I lay the book on the bed.","Leg den Teppich vor das Sofa.","Lay the rug in front of the sofa."
verb,liegen,-,-,-,-,to lie / to be located (flat),"Das Buch liegt auf dem Bett.","The book is lying on the bed.","Der Teppich liegt vor dem Sofa.","The rug lies in front of the sofa."
verb,hängen,-,-,-,-,to hang (active and state),"Ich hänge das Bild an die Wand.","I hang the picture on the wall.","Das Bild hängt an der Wand.","The picture hangs on the wall."
verb,setzen,-,-,-,-,to set / to seat,"Ich setze das Kind auf den Stuhl.","I seat the child on the chair.","Wir setzen uns auf das Sofa.","We sit down on the sofa."
verb,sitzen,-,-,-,-,to sit,"Ich sitze auf dem Sofa.","I am sitting on the sofa.","Die Katze sitzt auf dem Stuhl.","The cat sits on the chair."
verb,einziehen,-,-,-,-,to move in (separable),"Wir ziehen am Wochenende in die Wohnung ein.","We are moving into the apartment on the weekend.","Wann könnt ihr einziehen?","When can you move in?"
verb,ausziehen,-,-,-,-,to move out (separable),"Der Nachbar ist gestern ausgezogen.","The neighbor moved out yesterday.","Ich ziehe am Monatsende aus.","I am moving out at the end of the month."
verb,umziehen,-,-,-,-,to move house (separable),"Wir müssen nächste Woche umziehen.","We have to move next week.","Ich bin letztes Jahr nach Berlin umgezogen.","I moved to Berlin last year."
verb,mieten,-,-,-,-,to rent,"Wir wollen eine größere Wohnung mieten.","We want to rent a bigger apartment.","Er mietet ein Auto für das Wochenende.","He is renting a car for the weekend."
verb,vermieten,-,-,-,-,to rent out,"Die Frau vermietet ein Zimmer an Studenten.","The woman rents out a room to students.","Ist die Wohnung schon vermietet?","Is the apartment already rented out?"
verb,renovieren,-,-,-,-,to renovate,"Wir müssen das Bad komplett renovieren.","We have to completely renovate the bathroom.","Er hat sein ganzes Haus renoviert.","He renovated his whole house."
adj,hell,-,-,-,-,bright / light,"Das Wohnzimmer ist sehr hell.","The living room is very bright.","Die Wohnung hat große, helle Fenster.","The apartment has large, bright windows."
adj,dunkel,-,-,-,-,dark,"Der Flur ist lang und dunkel.","The hallway is long and dark.","Der Holztisch ist mir zu dunkel.","The wooden table is too dark for me."
adj,leer,-,-,-,-,empty,"Der Kühlschrank ist komplett leer.","The fridge is completely empty.","Das Zimmer steht seit Monaten leer.","The room has been empty for months."
adj,voll,-,-,-,-,full,"Die Kiste ist voll mit alten Büchern.","The box is full of old books.","Der Schrank ist schon ganz voll.","The closet is already completely full."
adj,gemütlich,-,-,-,-,cozy / comfortable,"Der Sessel im Wohnzimmer ist sehr gemütlich.","The armchair in the living room is very cozy.","Wir haben eine gemütliche, kleine Wohnung.","We have a cozy, small apartment."
adj,möbliert,-,-,-,-,furnished,"Wir suchen ein möbliertes Zimmer für drei Monate.","We are looking for a furnished room for three months.","Ist die Wohnung möbliert oder unmöbliert?","Is the apartment furnished or unfurnished?"
adj,schwer,-,-,-,-,heavy,"Diese Kiste ist sehr schwer.","This box is very heavy.","Kannst du mir helfen? Der Tisch ist schwer.","Can you help me? The table is heavy."
adj,direkt,-,-,-,-,direct / directly,"Stell das Bett direkt ans Fenster.","Put the bed right at the window.","Wir wohnen direkt neben dem Bahnhof.","We live right next to the train station."
prep,in,-,-,-,-,in / into (two-way),"Die Kleidung ist im Schrank.","The clothes are in the closet.","Leg die Kleidung in den Schrank.","Put the clothes into the closet."
prep,an,-,-,-,-,at / on (vertical - two-way),"Das Bild hängt an der Wand.","The picture hangs on the wall.","Häng das Bild an die Wand.","Hang the picture on the wall."
prep,auf,-,-,-,-,on / onto (horizontal - two-way),"Das Buch liegt auf dem Tisch.","The book is lying on the table.","Leg das Buch auf den Tisch.","Put the book on the table."
prep,neben,-,-,-,-,next to / beside (two-way),"Der Stuhl steht neben dem Bett.","The chair stands next to the bed.","Stell den Stuhl neben das Bett.","Put the chair next to the bed."
prep,unter,-,-,-,-,under / below (two-way),"Die Katze schläft unter dem Sofa.","The cat sleeps under the sofa.","Der Ball rollt unter das Sofa.","The ball rolls under the sofa."
prep,über,-,-,-,-,over / above (two-way),"Die Lampe hängt über dem Tisch.","The lamp hangs above the table.","Häng die Lampe genau über den Tisch.","Hang the lamp exactly above the table."
prep,vor,-,-,-,-,in front of (two-way),"Die Schuhe stehen vor der Tür.","The shoes stand in front of the door.","Stell die Schuhe vor die Tür.","Put the shoes in front of the door."
prep,hinter,-,-,-,-,behind (two-way),"Das Auto parkt hinter dem Haus.","The car parks behind the house.","Fahr das Auto hinter das Haus.","Drive the car behind the house."
prep,zwischen,-,-,-,-,between (two-way),"Der Spiegel hängt zwischen den Fenstern.","The mirror hangs between the windows.","Häng den Spiegel genau zwischen die Fenster.","Hang the mirror exactly between the windows."
adv,drinnen,-,-,-,-,inside / indoors,"Heute regnet es, wir bleiben lieber drinnen.","Today it's raining, we prefer to stay inside.","Drinnen im Haus ist es schön warm.","Inside the house it is nicely warm."
adv,draußen,-,-,-,-,outside / outdoors,"Die Kinder spielen draußen im Garten.","The children play outside in the garden.","Draußen vor der Tür ist es sehr kalt.","Outside in front of the door it is very cold."
adv,oben,-,-,-,-,upstairs / above,"Das Schlafzimmer ist oben im ersten Stock.","The bedroom is upstairs on the first floor.","Die Familie von oben ist sehr laut.","The family from upstairs is very loud."
adv,unten,-,-,-,-,downstairs / below,"Der Keller ist ganz unten.","The basement is all the way downstairs.","Bitte klingeln Sie unten an der Haustür.","Please ring downstairs at the front door."
