pos,word,article,gender,gender_tip,plural,meaning,ex1_de,ex1_en,ex2_de,ex2_en
noun,Skateboard,das,n,das Skateboard — borrowed from English.,Skateboards,skateboard,"Seid ihr gestern Skateboard gefahren?","Did you ride the skateboard yesterday?","Mein Skateboard ist kaputt.","My skateboard is broken."
noun,Puppe,die,f,die Puppe — ends in -e.,Puppen,doll,"Hast du mit den Puppen gespielt?","Did you play with the dolls?","Das ist eine alte Puppe.","That is an old doll."
noun,Geschichte,die,f,die Geschichte — ends in -e.,Geschichten,story / history,"Ich erzähle euch eine Geschichte.","I am telling you a story.","Die Geschichte war verrückt.","The story was crazy."
noun,Anfang,der,m,der Anfang.,Anfänge,beginning,"Am Anfang war es kompliziert.","At the beginning it was complicated.","Der Anfang ist schwer.","The beginning is hard."
noun,Ende,das,n,das Ende — ends in -e (neuter exception).,Enden,end,"Am Ende hat alles geklappt.","In the end everything worked out.","Das Ende der Geschichte.","The end of the story."
noun,Schlüssel,der,m,der Schlüssel — ends in -el.,Schlüssel,key,"Sind das eure Schlüssel?","Are those your (pl) keys?","Ich habe den Schlüssel vergessen.","I forgot the key."
noun,Garage,die,f,die Garage — ends in -e.,Garagen,garage,"Die Fahrräder stehen in der Garage.","The bicycles are in the garage.","Unsere Garage ist klein.","Our garage is small."
noun,Schwiegervater,der,m,der Schwiegervater — compound with Vater.,Schwiegerväter,father-in-law,"Das ist mein Schwiegervater.","That is my father-in-law.","Unser Schwiegervater wohnt in Berlin.","Our father-in-law lives in Berlin."
noun,Schwiegermutter,die,f,die Schwiegermutter — compound with Mutter.,Schwiegermütter,mother-in-law,"Meine Schwiegermutter kocht gut.","My mother-in-law cooks well.","Habt ihr eure Schwiegermutter besucht?","Did you visit your mother-in-law?"
noun,Cousin,der,m,der Cousin — borrowed from French.,Cousins,cousin (male),"Mein Cousin heißt Peter.","My cousin is named Peter.","Unsere Cousins sind lustig.","Our cousins are funny."
noun,Cousine,die,f,die Cousine — borrowed from French.,Cousinen,cousin (female),"Ich habe keine Cousine.","I do not have a female cousin.","Eure Cousine studiert Medizin.","Your (pl) cousin is studying medicine."
verb,sein,-,-,-,-,to be (Präteritum focus: war),"Wo warst du gestern?","Where were you yesterday?","Wir waren in der Bäckerei.","We were in the bakery."
verb,haben,-,-,-,-,to have (Präteritum focus: hatte),"Ich hatte früher einen Hund.","I had a dog in the past.","Wir hatten gestern keine Zeit.","We had no time yesterday."
verb,erzählen,-,-,-,-,to tell / narrate (inseparable),"Mein Onkel hat Witze erzählt.","My uncle told jokes.","Habe ich euch schon erzählt?","Have I already told you?"
verb,passieren,-,-,-,-,to happen,"Weißt du was dann passiert ist?","Do you know what happened then?","Das passiert oft.","That happens often."
verb,streiten,-,-,-,-,to argue (sich streiten),"Wir haben uns gestern gestritten.","We argued yesterday.","Warum streitet ihr?","Why are you arguing?"
verb,backen,-,-,-,-,to bake,"Paul und Franka backen Brezeln.","Paul and Franka bake pretzels.","Wir haben einen Kuchen gebacken.","We baked a cake."
verb,formen,-,-,-,-,to shape / form,"Wir haben die Brezeln geformt.","We shaped the pretzels.","Du musst den Teig formen.","You must shape the dough."
verb,übergeben,-,-,-,-,to hand over (inseparable),"Er hat die Bäckerei übergeben.","He handed over the bakery.","Wir übergeben das Geschenk.","We are handing over the gift."
verb,klappen,-,-,-,-,to work out / to succeed,"Am Ende hat alles geklappt.","In the end everything worked out.","Das klappt bestimmt.","That will definitely work out."
verb,aufpassen,-,-,-,-,to pay attention / to watch out (separable),"Also passt auf!","So listen up / pay attention!","Du musst gut aufpassen.","You have to pay close attention."
verb,werden,-,-,-,-,to become,"Ich möchte Arzt werden.","I want to become a doctor.","Was willst du werden?","What do you want to become?"
verb,lesen,-,-,-,-,to read,"Wir haben oft Comics gelesen.","We often read comics.","Liest du ein Buch?","Are you reading a book?"
verb,spielen,-,-,-,-,to play,"Wir haben mit Puppen gespielt.","We played with dolls.","Spielt ihr im Garten?","Are you playing in the garden?"
verb,zeichnen,-,-,-,-,to draw,"Er hat früher viel gezeichnet.","He drew a lot in the past.","Kannst du gut zeichnen?","Can you draw well?"
verb,studieren,-,-,-,-,to study (at university),"Sie hat in München studiert.","She studied in Munich.","Ich studiere Medizin.","I am studying medicine."
verb,vergessen,-,-,-,-,to forget,"Ich habe den Schlüssel vergessen.","I forgot the key.","Vergiss das nicht!","Do not forget that!"
adjective,verrückt,-,-,-,-,crazy,"Onkel Willi war verrückt!","Uncle Willi was crazy!","Das ist eine verrückte Geschichte.","That is a crazy story."
adjective,kompliziert,-,-,-,-,complicated,"Das Rezept ist sehr kompliziert.","The recipe is very complicated.","Brezelnbacken war am Anfang kompliziert.","Baking pretzels was complicated at the beginning."
adjective,wütend,-,-,-,-,angry / furious,"Mein Bruder war gestern wütend.","My brother was angry yesterday.","Warum bist du wütend?","Why are you angry?"
adjective,sympathisch,-,-,-,-,sympathetic / likeable,"Der Lehrer ist super sympathisch.","The teacher is super sympathetic.","Unsere Tante ist sehr sympathisch.","Our aunt is very likeable."
adjective,lustig,-,-,-,-,funny,"Der Witz war lustig.","The joke was funny.","Wir hatten einen lustigen Abend.","We had a funny evening."
adverb,zuerst,-,-,-,-,first / at first,"Zuerst haben wir den Teig gemacht.","First we made the dough.","Zuerst war ich in der Schule.","First I was in school."
adverb,dann,-,-,-,-,then,"Und dann haben wir die Brezeln geformt.","And then we shaped the pretzels.","Dann bin ich nach Hause gegangen.","Then I went home."
adverb,danach,-,-,-,-,after that / afterwards,"Danach sind die Brezeln in den Ofen gekommen.","After that the pretzels went into the oven.","Was habt ihr danach gemacht?","What did you do after that?"
adverb,früher,-,-,-,-,in the past / earlier,"Ich hatte früher einen großen Hund.","I had a big dog in the past.","Früher war er schlank.","He used to be slim."
adverb,später,-,-,-,-,later,"Ich möchte später nicht im Büro arbeiten.","I don't want to work in an office later.","Wir sehen uns später.","We'll see each other later."
adverb,auch,-,-,-,-,also / too,"Mein Opa war auch Bäcker.","My grandpa was also a baker.","Ich hatte auch einen Opa.","I also had a grandpa."
adverb,schon,-,-,-,-,already / quite (emphasis),"Onkel Willi war schon verrückt!","Uncle Willi was quite crazy!","Habe ich euch schon erzählt?","Have I already told you?"
adverb,leider,-,-,-,-,unfortunately,"Wir hatten leider keine Zeit.","We unfortunately had no time.","Ich habe den Schlüssel leider vergessen.","I unfortunately forgot the key."
phrase,zum Schluss,-,-,-,-,finally / in the end,"Zum Schluss haben wir die Brezeln gegessen.","Finally we ate the pretzels.","Was passiert zum Schluss?","What happens in the end?"
phrase,von Beruf,-,-,-,-,by profession,"Mein Opa war Bäcker von Beruf.","My grandpa was a baker by profession.","Was sind Sie von Beruf?","What is your profession?"
phrase,auf keinen Fall,-,-,-,-,under no circumstances / definitely not,"Ich möchte auf keinen Fall Arzt werden!","I definitely do not want to become a doctor!","Das mache ich auf keinen Fall.","I am doing that under no circumstances."
