pos,word,article,gender,gender_tip,plural,meaning,ex1_de,ex1_en,ex2_de,ex2_en,ex3_de,ex3_en
noun,Stress,der,m,Borrowed word.,-,stress,"Haben Sie zu viel Stress im Alltag?","Do you have too much stress in everyday life?[cite: 9]","Ich habe momentan viel Stress.","I have a lot of stress at the moment.","Ein Urlaub ohne Stress ist gut.","A vacation without stress is good."
noun,Termin,der,m,Masculine by convention.,Termine,appointment,"Bei uns auf dem Hof gibt es keine Termine.","There are no appointments on our farm.[cite: 9]","Ich habe morgen einen Termin.","I have an appointment tomorrow.","Wir müssen den Termin verschieben.","We have to postpone the appointment."
noun,Berg,der,m,Masculine by convention.,Berge,mountain,"Ich mag die Berge so gern.","I like the mountains so much.[cite: 9]","Der Berg ist extrem hoch.","The mountain is extremely high.","Wir fahren am Wochenende in die Berge.","We are driving to the mountains on the weekend."
noun,Hügel,der,m,Ends in -el.,Hügel,hill,"Wir wandern durch dunkelgrüne Hügel.","We hike through dark green hills.[cite: 9]","Der Hügel ist nicht sehr hoch.","The hill is not very high.","Das Haus steht oben auf dem Hügel.","The house stands on top of the hill."
noun,Weg,der,m,Masculine by convention.,Wege,path / way,"Tief im Wald ist ein schmaler Weg.","Deep in the forest is a narrow path.[cite: 9]","Der Weg nach Hause ist lang.","The way home is long.","Welcher Weg ist der richtige?","Which way is the correct one?"
noun,Fluss,der,m,Masculine by convention.,Flüsse,river,"Der Fluss ist tief und kalt.","The river is deep and cold.[cite: 13]","Wir schwimmen gerne im Fluss.","We like to swim in the river.","Eine Kreuzfahrt entlang des Flusses.","A cruise along the river."
noun,Meer,das,n,Neuter by convention.,Meere,sea / ocean,"Im Sommer fahren wir ans Meer.","In summer we drive to the sea.[cite: 11]","Das Meer ist wunderschön blau.","The sea is beautifully blue.","Mein Traum ist ein Urlaub am Meer.","My dream is a vacation by the sea."
noun,Strand,der,m,Masculine by convention.,Strände,beach,"Wir gehen nachmittags an den Strand.","We go to the beach in the afternoon.[cite: 19]","Der Strand ist heute leider sehr voll.","The beach is unfortunately very full today.","Ich liege am liebsten am Strand.","I prefer lying on the beach."
noun,Küste,die,f,Ends in -e -> mostly feminine.,Küsten,coast,"Wir fahren morgen an die Küste.","We are driving to the coast tomorrow.[cite: 19]","Die Küste ist hier sehr windig.","The coast is very windy here.","Wir spazieren entlang der Küste.","We walk along the coast."
noun,See,der,m,Masculine (lake) vs. die See (sea).,Seen,lake,"In der Mitte des Bildes ist ein See.","In the middle of the picture is a lake.[cite: 9]","Wir schwimmen oft im Bodensee.","We often swim in Lake Constance.","Der See ist sehr tief und klar.","The lake is very deep and clear."
noun,Insel,die,f,Ends in -el (feminine exception).,Inseln,island,"Wir fahren für eine Woche auf eine Insel.","We are going to an island for a week.[cite: 19]","Die Insel Sylt ist bei Touristen beliebt.","The island of Sylt is popular with tourists.","Das Leben auf einer kleinen Insel ist ruhig.","Life on a small island is quiet."
noun,Wüste,die,f,Ends in -e -> mostly feminine.,Wüsten,desert,"Die Wüste ist tagsüber extrem heiß.","The desert is extremely hot during the day.[cite: 19]","Wir reisen in die Wüste.","We are traveling to the desert.","Es gibt viel Sand in der Wüste.","There is a lot of sand in the desert."
noun,Gebirge,das,n,Prefix Ge- and suffix -e -> neuter.,Gebirge,mountain range,"Wir fahren zum Klettern ins Gebirge.","We are going to the mountains to climb.[cite: 19]","Das Gebirge ist sehr beeindruckend.","The mountain range is very impressive.","Im Winter liegt viel Schnee im Gebirge.","In winter there is a lot of snow in the mountains."
noun,Süden,der,m,Cardinal directions are masculine.,-,south,"Wir fahren in den Urlaub in den Süden.","We are going on vacation to the south.[cite: 19]","Im Süden ist das Wetter meistens wärmer.","In the south the weather is usually warmer.","Reisen in den Süden sind beliebt.","Trips to the south are popular."
noun,Norden,der,m,Cardinal directions are masculine.,-,north,"Ein kalter Wind kommt aus dem Norden.","A cold wind comes from the north.[cite: 13]","Wir machen dieses Jahr Urlaub im Norden.","We are vacationing in the north this year.","Wir fahren mit dem Auto in den Norden.","We are driving to the north by car."
noun,Osten,der,m,Cardinal directions are masculine.,-,east,"Er reist geschäftlich in den Osten.","He travels to the east for business.[cite: 13]","Die Sonne geht jeden Morgen im Osten auf.","The sun rises in the east every morning.","Wir planen einen Urlaub im Osten.","We are planning a vacation in the east."
noun,Westen,der,m,Cardinal directions are masculine.,-,west,"Das Wetter im Westen ist heute regnerisch.","The weather in the west is rainy today.[cite: 13]","Wir wohnen schon lange im Westen.","We have lived in the west for a long time.","Die Sonne geht abends im Westen unter.","The sun sets in the west in the evening."
noun,Kurzurlaub,der,m,Compound: der Urlaub.,Kurzurlaube,short vacation,"Ein Kurzurlaub ist sehr beliebt bei Familien.","A short vacation is very popular with families.[cite: 11]","Wir machen einen Kurzurlaub in Paris.","We are taking a short vacation in Paris.","Ich freue mich auf den Kurzurlaub am Wochenende.","I look forward to the short vacation on the weekend."
noun,Städtereise,die,f,Compound: die Reise.,Städtereisen,city trip,"Ich mache nächste Woche eine Städtereise.","I am taking a city trip next week.[cite: 11]","Die Städtereise nach Berlin war super.","The city trip to Berlin was super.","Wir lieben kurze Städtereisen.","We love short city trips."
noun,Angebot,das,n,Prefix noun -> mostly neuter.,Angebote,offer,"Welches Angebot gefällt Ihnen am besten?","Which offer do you like best?[cite: 9]","Das Angebot im Reisebüro ist sehr gut.","The offer at the travel agency is very good.","Wir suchen ein günstiges Angebot.","We are looking for a cheap offer."
verb,wandern,-,-,-,-,to hike,"Wir wandern oft über Wiesen und Berge.","We often hike across meadows and mountains.[cite: 9]","Ich wandere am liebsten im Wald.","I prefer hiking in the forest.","Er wandert jeden Sommer in den Alpen.","He hikes in the Alps every summer."
verb,mieten,-,-,-,-,to rent,"Wir mieten ein Fahrrad für die Tour.","We rent a bicycle for the tour.[cite: 9]","Ich möchte ein großes Auto mieten.","I want to rent a big car.","Sie mietet eine Wohnung in der Stadtmitte.","She rents an apartment in the city center."
verb,vermieten,-,-,-,-,to rent out,"Er vermietet die alte Wohnung seiner Oma.","He rents out his grandma's old apartment.[cite: 13]","Das Ferienhaus am See ist schon vermietet.","The vacation home by the lake is already rented out.","Wir vermieten zwei Zimmer an Studenten.","We rent out two rooms to students."
verb,erholen,-,-,-,-,to relax / recover,"Sie wollen sich am Strand erholen.","You want to relax at the beach.[cite: 19]","Ich erhole mich im Urlaub vom Stress.","I recover from stress on vacation.","Wir haben uns auf der Insel gut erholt.","We recovered well on the island."
verb,entspannen,-,-,-,-,to relax,"Entspannen Sie sich im Urlaub.","Relax on vacation.[cite: 12]","Ich entspanne abends am Strand.","I relax at the beach in the evening.","Wir entspannen gerne nach der harten Arbeit.","We like to relax after hard work."
verb,buchen,-,-,-,-,to book,"Welche Reise würden Sie am liebsten buchen?","Which trip would you most like to book?[cite: 9]","Wir buchen ein Hotel am Meer.","We book a hotel by the sea.","Ich habe den Flug schon online gebucht.","I have already booked the flight online."
verb,erleben,-,-,-,-,to experience,"Wir wollen Natur genießen und Berlin erleben.","We want to enjoy nature and experience Berlin.[cite: 9]","Wir haben auf der Reise viel erlebt.","We experienced a lot on the trip.","Sie erleben ein spannendes Abenteuer.","They experience an exciting adventure."
verb,genießen,-,-,-,-,to enjoy,"Wir genießen die schöne Natur.","We enjoy the beautiful nature.[cite: 9]","Genießen Sie den warmen Tee.","Enjoy the warm tea.","Ich genieße meinen Sommerurlaub.","I enjoy my summer vacation."
verb,besichtigen,-,-,-,-,to visit / sightsee,"Wollen wir zuerst das alte Museum besichtigen?","Do we want to visit the old museum first?[cite: 9]","Wir besichtigen die Altstadt.","We are sightseeing in the old town.","Er besichtigt ein berühmtes Schloss.","He visits a famous castle."
verb,anbieten,-,-,-,-,to offer,"Wollt ihr in Zukunft Skikurse anbieten?","Do you want to offer ski courses in the future?[cite: 9]","Wir bieten günstige Reisen an.","We offer cheap trips.","Was bieten Sie für das Wochenende an?","What do you offer for the weekend?"
adj,grün,-,-,-,-,green,"Der Wald hinter dem Haus ist grün.","The forest behind the house is green.[cite: 9]","Wir sehen viele hellgrüne Wiesen.","We see many light green meadows.","Die dunkelgrünen Hügel sind wunderschön.","The dark green hills are beautiful."
adj,langsam,-,-,-,-,slow / slowly,"Sie dürfen hier ruhig ganz langsam sein.","You are welcome to be very slow here.[cite: 9]","Bitte fahren Sie langsam und vorsichtig.","Please drive slowly and carefully.","Der Zug fährt sehr langsam in den Bahnhof.","The train drives very slowly into the station."
adj,schnell,-,-,-,-,fast / quick,"Geht Ihnen im Alltag alles zu schnell?","Does everything go too fast for you in everyday life?[cite: 9]","Das neue Auto ist sehr schnell.","The new car is very fast.","Laufen Sie schnell nach Hause!","Run home fast!"
adj,aktiv,-,-,-,-,active,"Sie können im Urlaub sportlich aktiv sein.","You can be athletically active on vacation.[cite: 9]","Wir machen dieses Jahr einen aktiven Urlaub.","We are doing an active vacation this year.","Sie ist auch im Alter noch sehr aktiv.","She is still very active even in old age."
noun,Koffer,der,m,Ends in -er.,Koffer,suitcase,"Ich packe meinen Koffer für den Urlaub.","I pack my suitcase for the vacation.[cite: 12]","Der Koffer ist für den Flug zu schwer.","The suitcase is too heavy for the flight.","Wo ist mein blauer Koffer?","Where is my blue suitcase?"
noun,Rucksack,der,m,Compound: der Sack.,Rucksäcke,backpack,"Der kleine Rucksack ist sehr praktisch.","The small backpack is very practical.[cite: 12]","Ich nehme den Rucksack mit in die Berge.","I am taking the backpack with me to the mountains.","Er trägt einen schweren Rucksack.","He carries a heavy backpack."
noun,Gepäck,das,n,Prefix Ge- -> usually neuter.,-,luggage,"Wir haben für zwei Wochen viel Gepäck.","We have a lot of luggage for two weeks.[cite: 12]","Wo ist das restliche Gepäck?","Where is the rest of the luggage?","Ich warte am Flughafen auf mein Gepäck.","I am waiting for my luggage at the airport."
noun,Zelt,das,n,Neuter by convention.,Zelte,tent,"Wir schlafen am Wochenende im Zelt.","We sleep in the tent on the weekend.[cite: 12]","Das Zelt ist groß genug für vier Personen.","The tent is big enough for four people.","Sie bauen das Zelt auf der Wiese auf.","They set up the tent on the meadow."
noun,Reiseführer,der,m,Ends in -er.,Reiseführer,travel guide,"Der Reiseführer ist informativ und hilfreich.","The travel guide is informative and helpful.[cite: 12]","Ich kaufe einen Reiseführer für Rom.","I buy a travel guide for Rome.","Wir lesen abends im Reiseführer.","We read in the travel guide in the evening."
noun,Baum,der,m,Masculine by convention.,Bäume,tree,"Der alte Baum im Garten ist sehr hoch.","The old tree in the garden is very tall.[cite: 13]","Wir sitzen im Schatten unter dem Baum.","We sit in the shade under the tree.","Es gibt viele grüne Bäume im Wald.","There are many green trees in the forest."
